source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,LogisticRegression_TWCW_pred,LogisticRegression_TWCW_proba
UTG,CAS,2023-05,2023,5,4,870.0,0.67,370,2472.0,1.9,279,1300,0.2846,0.2146,23,1377,1,1377.0,0,6,2797.0,4614.0,7411.0,8.0,4.0,4.0,10,20.0,10.0,10.0,7116.0,6379.0,13495.0,0,0.0,60,0.0,0.0,12.29059139951583,0.0799731186601103,0.0,0.0,15.00940368905343,27.979838009803526,13.453696233610954,12.29059139951583,0.0799731186601103,0.0,0.0,15.00940368905343,27.979838009803526,13.453696233610954,3,0.0968,8.0,21.0,0.2629,0,0.016923077,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.983,2,0.49999999999999994,-0.8660254037844387,0.0,0.41224376922368045
WM,ZZS,2023-05,2023,5,3,956.0,0.63,390,4508.0,2.98,530,1515,0.2574,0.3498,23,1999,1,1999.0,0,4,3983.0,3983.0,7966.0,5.0,2.5,2.5,4,4.0,2.0,2.0,3983.0,3983.0,7966.0,0,0.0,16,0.0,0.0,12.594306268999654,0.118413980148973,0.0,0.0,13.517286200316683,25.468063829406614,13.75680620439591,12.600806472762939,0.118413980148973,0.0,0.0,13.517286200316683,25.468063829406614,13.763306439563792,3,0.0968,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.4156178582399771
WM,KMA,2023-05,2023,5,2,1881.0,1.24,745,5676.0,3.75,1084,1513,0.4924,0.7165,35,1984,1,1984.0,0,4,3983.0,3983.0,7966.0,5.0,2.5,2.5,4,7.0,3.5,3.5,3983.0,2177.0,6160.0,0,0.0,16,0.0,0.0,12.594306268999654,0.118413980148973,0.0,0.0,13.517286200316683,25.468063829406614,13.75680620439591,12.401306140807367,0.08212365610625154,0.0,0.0,14.672945652437466,27.66628958461105,13.48006962063492,3,0.0968,8.0,21.0,0.2629,1,0.014540648,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.985,2,0.49999999999999994,-0.8660254037844387,0.0,0.33074257891782666
GS,BGN,2023-05,2023,5,37,122.0,0.37,45,1854.0,5.67,81,327,0.1376,0.2477,0,457,1,457.0,0,8,3688.0,3688.0,7376.0,38.0,19.0,19.0,6,44.0,22.0,22.0,3689.0,3418.0,7107.0,0,0.0,48,0.0,0.0,12.976957126330303,0.07446236559940923,0.0,0.0,15.915422122645122,29.65693466445451,14.090935716705937,13.198330627333734,0.09327957022093958,0.0,0.0,13.797357187716552,27.25838634788349,14.106260778442506,3,0.0968,8.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.6834225741651648
AVAT,AMFS,2023-05,2023,5,3,1060.0,0.52,379,4715.0,2.31,394,2044,0.1854,0.1928,0,2174,1,2174.0,0,4,2309.0,3339.0,5648.0,8.0,4.0,4.0,4,6.0,3.0,3.0,4402.0,4448.0,8850.0,0,0.0,16,0.0,0.0,13.086491934714779,0.09206989277354492,0.0,0.0,12.604339931520723,24.574354228153023,13.899529579506126,13.07349213605286,0.09206989277354492,0.0,0.0,12.604339931520723,24.574354228153023,13.88652979173968,3,0.0968,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.3785496438790274
RSW,DT,2023-05,2023,5,5,689.0,0.37,246,5974.0,3.22,376,1857,0.1325,0.2025,4,1920,1,1920.0,0,4,3873.0,3873.0,7746.0,7.0,3.5,3.5,11,20.1,7.6,12.5,12076.0,11973.9,24049.9,0,0.0,44,0.0,0.0,12.571908597664166,0.08051075295655317,0.0,0.0,14.912618198381956,29.117418553239556,13.785483862764092,12.719843868606834,0.09086021508580895,0.0,0.0,13.306337724930497,26.996128267498428,13.642021282385754,3,0.0968,8.0,21.0,0.2629,0,0.00053850294,0.0,0.0,0.00053850294,0.001,0.0,0.0,0.001,0.998,2,0.49999999999999994,-0.8660254037844387,0.0,0.4291563327189862
UTG,HK,2023-05,2023,5,3,472.0,0.4,223,2303.0,1.95,424,1184,0.1883,0.3581,21,1238,1,1238.0,0,6,2797.0,4614.0,7411.0,8.0,4.0,4.0,4,6.0,3.0,3.0,2494.0,2494.0,4988.0,0,0.0,24,0.0,0.0,12.29059139951583,0.0799731186601103,0.0,0.0,15.00940368905343,27.979838009803526,13.453696233610954,12.394806670886213,0.08212365610625154,0.0,0.0,14.672945652437466,27.66628958461105,13.473570150713767,3,0.0968,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.34725057608227444
GS,ARN,2023-05,2023,5,15,1537.0,1.32,519,5597.0,4.82,603,1162,0.4466,0.5189,36,1390,1,1390.0,0,8,3688.0,3688.0,7376.0,38.0,19.0,19.0,4,19.0,9.5,9.5,2784.0,2784.0,5568.0,1,0.2,32,0.7213475204444817,0.25,12.976957126330303,0.07446236559940923,0.0,0.0,15.915422122645122,29.65693466445451,14.090935716705937,12.786424740668267,0.08118279594727741,0.0,0.0,14.6365262253951,28.128870257767296,13.86478494316019,3,0.0968,8.0,21.0,0.2629,1,0.7289157,0.0,0.0,0.0008605852,0.729,0.0,0.0,0.001,0.27,2,0.49999999999999994,-0.8660254037844387,0.0,0.4894029269778856
ZP,DV,2023-05,2023,5,16,1864.0,1.6,812,4470.0,3.83,507,1168,0.6952,0.4341,5,1280,1,1280.0,0,6,2613.0,3533.0,6146.0,24.0,12.0,12.0,12,29.666666666666668,14.833333333333334,14.833333333333334,6586.0,7039.0,13625.0,0,0.0,72,0.0,0.0,13.28652442302755,0.08561827996445279,0.0,0.0,12.41799531644711,24.359999329813064,14.122949196446326,13.15435498536274,0.09099462340956413,0.0,0.0,12.294203660340719,24.836612250856174,13.79978512307649,3,0.0968,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.44715057398997393
TB,TBU,2023-05,2023,5,1,1087.0,1.13,276,5192.0,5.37,299,966,0.2857,0.3095,13,1221,1,1221.0,0,9,9583.0,7174.0,16757.0,30.8,17.8,13.0,4,5.0,2.5,2.5,2449.0,3522.0,5971.0,0,0.0,36,0.0,0.0,13.388938168364186,0.10658602217232348,0.0,0.0,12.697750370749223,25.590483272908838,14.232889804147906,13.40843834928287,0.10658602217232348,0.0,0.0,12.697750370749223,25.590483272908838,14.252390005896169,3,0.0968,8.0,21.0,0.2629,1,0.04037267,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.96,2,0.49999999999999994,-0.8660254037844387,1.0,0.5433170819604227
BGN,RSD,2023-05,2023,5,13,971.0,0.86,434,6873.0,6.11,589,1125,0.3858,0.5236,3,1581,1,1581.0,0,6,3689.0,3418.0,7107.0,44.0,22.0,22.0,7,37.08333333333333,19.333333333333332,17.75,3089.6,5777.0,8866.6,0,0.0,42,0.0,0.0,13.198330627333734,0.09327957022093958,0.0,0.0,13.797357187716552,27.25838634788349,14.106260778442506,13.107239442807371,0.07688172082466785,0.0,0.0,13.60702061412796,26.291612235448692,14.055290581077658,3,0.0968,8.0,21.0,0.2629,1,0.98755556,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.012,2,0.49999999999999994,-0.8660254037844387,1.0,0.5858278314722788
GVM,VST,2023-05,2023,5,6,1260.0,0.68,657,4403.0,2.37,734,1856,0.354,0.3955,9,2406,1,2406.0,0,4,4838.0,4847.0,9685.0,9.0,4.5,4.5,4,8.0,4.0,4.0,4838.0,4838.0,9676.0,0,0.0,16,0.0,0.0,12.571908597664166,0.08051075295655317,0.0,0.0,14.912618198381956,29.117418553239556,13.785483862764092,12.662739503768183,0.10833333307496643,0.0,0.0,13.885184513144596,26.410644420692996,13.748223381016844,3,0.0968,8.0,21.0,0.2629,1,0.0005387931,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,0.49999999999999994,-0.8660254037844387,1.0,0.5232504908199277
UTVR,UTLN,2023-05,2023,5,3,1539.0,0.66,808,5362.0,2.31,898,2326,0.3474,0.3861,12,2510,1,2510.0,0,6,8841.0,7415.0,16256.0,7.333333333333333,3.6666666666666665,3.6666666666666665,4,7.0,3.5,3.5,5049.0,5049.0,10098.0,0,0.0,24,0.0,0.0,13.11097291176037,0.09233870986168102,0.0,0.0,12.99797584308732,25.78306384913383,13.880999743297536,13.130472887267349,0.09233870986168102,0.0,0.0,12.99797584308732,25.78306384913383,13.900499737390907,3,0.0968,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.4750500449267747
PMR,PMW,2023-05,2023,5,1,503.0,0.5,289,2109.0,2.08,326,1013,0.2853,0.3218,0,1232,1,1232.0,0,8,2513.0,2513.0,5026.0,20.5,10.25,10.25,4,11.0,5.5,5.5,2459.0,2458.0,4917.0,0,0.0,32,0.0,0.0,12.741827830191582,0.09731182905655074,0.0,0.0,16.459396704871168,30.13161202944735,13.899086010071539,12.767827722334093,0.09731182905655074,0.0,0.0,16.459396704871168,30.13161202944735,13.925085800950246,3,0.0968,8.0,21.0,0.2629,1,0.030602172,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.969,2,0.49999999999999994,-0.8660254037844387,1.0,0.5286801464340133
NDB,HVS,2023-05,2023,5,6,179.0,0.2,69,1113.0,1.26,160,883,0.0781,0.1812,0,948,1,948.0,0,8,6108.0,6146.0,12254.0,19.0,9.5,9.5,14,21.916666666666664,12.75,9.166666666666666,10762.0,9305.0,20067.0,0,0.0,112,0.0,0.0,12.976287588316907,0.08306451636536788,0.0,0.0,13.77896481463986,27.13838638477428,13.937107514309627,13.010118501801644,0.07970430145180353,0.0,0.0,13.027428010458587,26.00225737402516,13.992242146563786,3,0.0968,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.5202542193836448
GDG,GD,2023-05,2023,5,3,1494.0,0.62,413,7361.0,3.03,555,2429,0.17,0.2285,58,3410,1,3410.0,0,4,4709.0,5748.0,10457.0,16.0,8.0,8.0,17,37.07142857142857,20.5,16.571428571428573,15111.9,10869.0,25980.9,1,0.09090909090909091,68,0.5581106265512472,0.16666666666666666,13.00822824624277,0.09744623663925356,0.0,0.0,13.802376125929175,25.875483173196034,14.015687950195804,12.933438444009392,0.09368279605342816,0.0,0.0,14.003414695141135,26.961289632384496,13.97678518103015,3,0.0968,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.6267418659090088
LEDN,LAA,2023-05,2023,5,14,1323.0,0.6,374,13594.0,6.18,773,2198,0.1702,0.3517,75,2992,1,2992.0,0,18,15796.0,15966.0,31762.0,35.33333333333333,18.444444444444443,16.88888888888889,7,11.333333333333332,5.0,6.333333333333333,10740.0,8334.0,19074.0,2,0.16666666666666666,126,1.179445561110859,0.3666666666666667,12.572002614057192,0.11236559044850129,0.0,0.0,14.291882490719198,27.504676709572475,13.771263413531805,12.552408675032277,0.08051075295655317,0.0,0.0,14.912618198381956,29.117418553239556,13.765983880207102,3,0.0968,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.41883303251663034
GV,LAA,2023-05,2023,5,2,1764.0,0.93,469,12045.0,6.33,811,1902,0.2466,0.4264,24,2882,1,2882.0,0,11,12167.0,9247.0,21414.0,20.7,9.5,11.2,7,11.333333333333332,5.0,6.333333333333333,10740.0,8334.0,19074.0,2,0.25,77,1.0556294164628637,0.30000000000000004,12.532909011328092,0.08051075295655317,0.0,0.0,14.912618198381956,29.117418553239556,13.746484300141693,12.552408675032277,0.08051075295655317,0.0,0.0,14.912618198381956,29.117418553239556,13.765983880207102,3,0.0968,8.0,21.0,0.2629,1,0.9794953,0.0,0.0,0.0,0.979,0.0,0.0,0.0,0.021,2,0.49999999999999994,-0.8660254037844387,1.0,0.6142395432593767
PMR,HN,2023-05,2023,5,19,67.0,3.72,9,67.0,3.72,9,18,0.5,0.5,1,18,1,18.0,0,8,2513.0,2513.0,5026.0,20.5,10.25,10.25,11,42.16666666666667,22.0,20.166666666666668,5198.0,5565.0,10763.0,2,0.25,88,1.9565933832587141,0.6428571428571428,12.741827830191582,0.09731182905655074,0.0,0.0,16.459396704871168,30.13161202944735,13.899086010071539,12.410693660218229,0.09368279684455164,0.0,0.0,14.154348637508129,26.664192892530913,13.430250149901195,3,0.0968,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.5317817938397505
GV,GD,2023-05,2023,5,29,69.0,3.45,8,244.0,12.2,9,20,0.4,0.45,1,36,1,36.0,0,11,12167.0,9247.0,21414.0,20.7,9.5,11.2,17,37.07142857142857,20.5,16.571428571428573,15111.9,10869.0,25980.9,2,0.14285714285714285,187,1.179445561110859,0.3666666666666667,12.532909011328092,0.08051075295655317,0.0,0.0,14.912618198381956,29.117418553239556,13.746484300141693,12.933438444009392,0.09368279605342816,0.0,0.0,14.003414695141135,26.961289632384496,13.97678518103015,3,0.0968,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.838709799736542
WD,BDG,2023-05,2023,5,11,511.0,0.38,158,1904.0,1.43,197,1335,0.1184,0.1476,54,1454,1,1454.0,0,11,8052.0,7071.0,15123.0,27.6,14.0,13.6,4,19.0,9.5,9.5,2944.0,2944.0,5888.0,0,0.0,44,0.0,0.0,12.98841975356943,0.0872311831341796,0.0,0.0,13.344781131193201,25.425483215560195,13.747021930192107,12.913113061138379,0.08938172054026396,0.0,0.0,14.011035540892232,26.099031597696325,13.958341607483485,3,0.0968,8.0,21.0,0.2629,0,0.86966294,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.13,2,0.49999999999999994,-0.8660254037844387,1.0,0.5759192799262878
SDM,DT,2023-05,2023,5,10,3001.0,1.63,1182,12942.0,7.03,1385,1840,0.6424,0.7527,19,2746,1,2746.0,0,6,9472.0,9124.0,18596.0,15.333333333333334,7.666666666666667,7.666666666666667,11,20.1,7.6,12.5,12076.0,11973.9,24049.9,2,0.2857142857142857,66,1.876989522792215,0.6,12.851109958784555,0.09327957011078314,0.0,0.0,13.463224719168357,26.26209605957872,13.933435183699412,12.719843868606834,0.09086021508580895,0.0,0.0,13.306337724930497,26.996128267498428,13.642021282385754,3,0.0968,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.4303058536158434
ASS,PMR,2023-05,2023,5,20,24.0,1.41,15,24.0,1.41,15,17,0.8824,0.8824,0,18,1,18.0,0,14,26976.0,21519.0,48495.0,26.857142857142858,13.428571428571429,13.428571428571429,8,20.5,10.25,10.25,2513.0,2513.0,5026.0,1,0.1,112,0.5581106265512472,0.16666666666666666,12.621577973647785,0.11075268818005439,0.0,0.0,13.211841600796868,25.621450958072497,13.789252629844091,12.741827830191582,0.09731182905655074,0.0,0.0,16.459396704871168,30.13161202944735,13.899086010071539,3,0.0968,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.832875376672113
ES,ESK,2023-05,2023,5,4,27.0,0.12,16,300.0,1.3,10,230,0.0696,0.0435,4,226,1,226.0,0,2,0.0,1425.0,1425.0,6.0,0.0,6.0,3,8.0,4.0,4.0,428.0,226.0,654.0,1,0.3333333333333333,6,0.7213475204444817,0.25,13.21280094756875,0.10107526843065537,0.0,0.0,11.409598027786581,24.003386544284,13.870193439145241,13.22808061203649,0.09798387175686257,0.0,0.0,11.755787669410628,24.2211284025382,13.921494595466122,3,0.0968,8.0,21.0,0.2629,0,0.039130434,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.961,2,0.49999999999999994,-0.8660254037844387,0.0,0.22149240806034481
SDM,RTD,2023-05,2023,5,4,3103.0,0.82,1149,19190.0,5.05,1564,3800,0.3024,0.4116,110,4418,1,4418.0,0,6,9472.0,9124.0,18596.0,15.333333333333334,7.666666666666667,7.666666666666667,16,44.95238095238095,23.285714285714285,21.666666666666668,12886.869999999999,17534.0,30420.87,1,0.08333333333333333,96,0.5581106265512472,0.16666666666666666,12.851109958784555,0.09327957011078314,0.0,0.0,13.463224719168357,26.26209605957872,13.933435183699412,12.877110167216228,0.09327957011078314,0.0,0.0,13.463224719168357,26.26209605957872,13.959435439237984,3,0.0968,8.0,21.0,0.2629,1,0.51184213,0.0,0.0,0.00026315788,0.512,0.0,0.0,0.0,0.488,2,0.49999999999999994,-0.8660254037844387,1.0,0.7147245810030928
DVD,ASB,2023-05,2023,5,2,1690.0,1.1,689,5195.0,3.4,766,1530,0.4503,0.5007,4,2045,1,2045.0,0,15,12106.0,12087.0,24193.0,20.482142857142858,11.625,8.857142857142858,15,20.607142857142858,9.857142857142858,10.75,10226.8,10061.8,20288.6,3,0.23076923076923078,225,1.4748565488244711,0.3954887218045113,12.770655996696924,0.09099462420068762,0.0,0.0,14.579573176961432,27.382257303883954,13.915346948049402,12.757656264689661,0.09099462420068762,0.0,0.0,14.579573176961432,27.382257303883954,13.90234717502389,3,0.0968,8.0,21.0,0.2629,1,0.0006535948,0.0,0.0,0.0006535948,0.001,0.0,0.0,0.001,0.998,2,0.49999999999999994,-0.8660254037844387,1.0,0.6485108301063782
AMFS,AVAT,2023-05,2023,5,3,672.0,0.58,199,2500.0,2.15,243,1163,0.1711,0.2089,17,1165,1,1165.0,0,4,4402.0,4448.0,8850.0,6.0,3.0,3.0,4,8.0,4.0,4.0,2309.0,3339.0,5648.0,0,0.0,16,0.0,0.0,13.07349213605286,0.09206989277354492,0.0,0.0,12.604339931520723,24.574354228153023,13.88652979173968,13.086491934714779,0.09206989277354492,0.0,0.0,12.604339931520723,24.574354228153023,13.899529579506126,3,0.0968,8.0,21.0,0.2629,0,0.00085984526,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,0.49999999999999994,-0.8660254037844387,0.0,0.44529212288896697
SDM,DTCP,2023-05,2023,5,9,2099.0,1.11,701,7365.0,3.9,785,1888,0.3713,0.4158,22,1960,1,1960.0,0,6,9472.0,9124.0,18596.0,15.333333333333334,7.666666666666667,7.666666666666667,4,10.0,5.0,5.0,3889.0,3889.0,7778.0,1,0.25,24,0.5581106265512472,0.16666666666666666,12.851109958784555,0.09327957011078314,0.0,0.0,13.463224719168357,26.26209605957872,13.933435183699412,12.713344326262833,0.09086021508580895,0.0,0.0,13.306337724930497,26.996128267498428,13.635521795800937,3,0.0968,8.0,21.0,0.2629,1,0.000529661,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,0.49999999999999994,-0.8660254037844387,0.0,0.3408767830769406
ASS,HN,2023-05,2023,5,39,1022.0,0.99,311,5160.0,5.0,414,1031,0.3016,0.4016,9,1244,1,1244.0,0,14,26976.0,21519.0,48495.0,26.857142857142858,13.428571428571429,13.428571428571429,11,42.16666666666667,22.0,20.166666666666668,5198.0,5565.0,10763.0,2,0.18181818181818182,154,1.3426824550040934,0.45,12.621577973647785,0.11075268818005439,0.0,0.0,13.211841600796868,25.621450958072497,13.789252629844091,12.410693660218229,0.09368279684455164,0.0,0.0,14.154348637508129,26.664192892530913,13.430250149901195,3,0.0968,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.8048155279758181
ASS,ZD,2023-05,2023,5,6,5703.0,1.37,2195,15182.0,3.64,2376,4171,0.5263,0.5696,65,4916,1,4916.0,0,14,26976.0,21519.0,48495.0,26.857142857142858,13.428571428571429,13.428571428571429,10,24.4,12.2,12.2,10530.0,10354.0,20884.0,1,0.09090909090909091,140,0.5581106265512472,0.16666666666666666,12.621577973647785,0.11075268818005439,0.0,0.0,13.211841600796868,25.621450958072497,13.789252629844091,12.68007822158516,0.11075268818005439,0.0,0.0,13.211841600796868,25.621450958072497,13.84775290694288,3,0.0968,8.0,21.0,0.2629,1,0.44713497,0.0,0.0,0.0,0.447,0.0,0.0,0.0,0.553,2,0.49999999999999994,-0.8660254037844387,1.0,0.7534255473551934
DVD,ALM,2023-05,2023,5,25,282.0,0.97,99,1185.0,4.09,117,290,0.3414,0.4034,0,685,1,685.0,0,15,12106.0,12087.0,24193.0,20.482142857142858,11.625,8.857142857142858,12,29.0,14.5,14.5,10779.0,12003.0,22782.0,1,0.07692307692307693,180,0.5138983423697507,0.14285714285714285,12.770655996696924,0.09099462420068762,0.0,0.0,14.579573176961432,27.382257303883954,13.915346948049402,12.814467511510337,0.10577957070763072,0.0,0.0,15.366588485937926,28.19709607349929,14.029454067189207,3,0.0968,8.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.7169988012502903
HDR,HDRZ,2023-05,2023,5,1,210.0,0.17,81,4080.0,3.37,130,1209,0.067,0.1075,26,1280,1,1280.0,0,1,0.0,1280.0,1280.0,1.0,0.0,1.0,3,17.0,6.0,11.0,2587.0,1280.0,3867.0,0,0.0,3,0.0,0.0,11.629339161739555,0.07930107498841901,0.0,0.0,19.581288353409818,26.499192846077744,12.410051540661884,11.956172220168575,0.07647849522250634,0.0,0.0,17.456255441150997,32.54516043073387,13.57001615467892,3,0.0968,8.0,21.0,0.2629,0,0.974359,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.026,2,0.49999999999999994,-0.8660254037844387,0.0,0.3590618689621511
AKM,HR,2023-05,2023,5,11,614.0,0.67,192,2768.0,3.02,232,918,0.2092,0.2527,3,950,1,950.0,0,4,1890.0,1890.0,3780.0,16.0,8.0,8.0,7,34.083333333333336,18.75,15.333333333333334,4711.0,3322.0,8033.0,0,0.0,28,0.0,0.0,12.168239175952891,0.07889784986694012,0.0,0.0,14.341573793721455,26.970967026167017,13.253387011507506,12.344642303323234,0.06680107573347707,0.0,0.0,14.18451887305065,26.357418692240152,13.483015898735292,3,0.0968,8.0,21.0,0.2629,0,0.10784314,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.892,2,0.49999999999999994,-0.8660254037844387,1.0,0.5617561216255329
HRL,STD,2023-05,2023,5,19,219.0,0.25,77,3690.0,4.23,116,873,0.0882,0.1329,0,1120,1,1120.0,0,1,0.0,1120.0,1120.0,19.0,0.0,19.0,4,46.66666666666667,21.666666666666668,25.0,4948.0,2402.0,7350.0,0,0.0,4,0.0,0.0,13.400567370717244,0.08051075260605543,0.0,0.0,11.291484037874847,23.82145095640613,13.969586159593316,13.653456827325206,0.08064516165083455,0.0,0.0,10.707370986981738,23.04774131121174,14.280808964083272,3,0.0968,8.0,21.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.5480710554878256
ZTMO,LLZM,2023-05,2023,5,2,331.0,0.28,122,3099.0,2.59,197,1197,0.1019,0.1646,1,1793,1,1793.0,0,4,3602.0,3602.0,7204.0,3.0,1.5,1.5,4,15.0,7.5,7.5,3602.0,3602.0,7204.0,0,0.0,16,0.0,0.0,12.7770161051904,0.09879032243043184,0.0,0.0,13.596117203874934,26.096612126276057,13.798387083315081,12.796516065315533,0.09879032243043184,0.0,0.0,13.596117203874934,26.096612126276057,13.817887076126631,3,0.0968,8.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.4902243930992458
VSS,MDB,2023-05,2023,5,5,722.0,0.61,497,5341.0,4.54,606,1177,0.4223,0.5149,0,1394,1,1394.0,0,3,2784.0,1394.0,4178.0,8.0,3.0,5.0,7,17.833333333333336,8.5,9.333333333333334,3689.0,3242.0,6931.0,1,0.2,21,1.4426950408889634,0.5,12.510368058117487,0.05752688240740569,0.0,0.0,16.027977914258997,29.867418600025996,13.881268578190957,12.523368505380487,0.05752688240740569,0.0,0.0,16.027977914258997,29.867418600025996,13.894269057499464,3,0.0968,8.0,21.0,0.2629,1,0.7306712,0.0,0.0,0.0,0.731,0.0,0.0,0.0,0.269,2,0.49999999999999994,-0.8660254037844387,1.0,0.7084957476386573
WT,RM,2023-05,2023,5,24,2264.0,1.1,538,9992.0,4.86,737,2054,0.2619,0.3588,10,2406,1,2406.0,0,5,4663.0,5231.0,9894.0,45.66666666666667,26.0,19.666666666666668,4,49.0,24.5,24.5,4808.0,4748.0,9556.0,0,0.0,20,0.0,0.0,13.62597555498923,0.08655914054402421,0.0,0.0,11.298166074900218,23.435805785720067,14.496271241095759,13.844854686529406,0.09072580667192577,0.0,0.0,11.3508627185578,23.145483220136295,14.516360057297574,3,0.0968,8.0,21.0,0.2629,1,0.99951315,0.0,0.0,0.00048685493,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.7322765634416617
NVP,SSH,2023-05,2023,5,11,2208.0,1.25,702,5170.0,2.94,773,1761,0.3986,0.439,0,2508,1,2508.0,0,4,4969.0,4969.0,9938.0,16.0,8.0,8.0,4,19.0,9.5,9.5,4969.0,3996.0,8965.0,0,0.0,16,0.0,0.0,12.75065341335471,0.11827956940177628,0.0,0.0,13.371030744685921,26.318225144699056,13.606298625469208,12.591502962573882,0.11236559044850129,0.0,0.0,14.291882490719198,27.504676709572475,13.790763670398343,3,0.0968,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.4265264302994365
