source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,RandomForestClassifier_OPS_pred,RandomForestClassifier_OPS_proba
UT,AH,2019-03,2019,3,58,293.0,1.49,27,884.0,4.49,47,197,0.1371,0.2386,7,198,1,198.0,0,29,20723.0,29109.0,49832.0,53.84134615384615,30.153846153846153,23.6875,16,43.904761904761905,18.571428571428573,25.333333333333332,8369.0,8399.0,16768.0,1.0,0.04,464.0,0.45511961331341866,0.1111111111111111,7.572467863394266,115.40000063180923,0.14000000059604645,0.0,18.878749732053457,101.88,7.61264285778133,7.45474173158688,104.40000097453594,0.9099999815225601,0.0,18.3508979648472,108.36,7.487514274758895,0,0.0,10.0,21.0,0.263,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.68
AMF,HVS,2019-03,2019,3,16,2068.0,0.96,478,5396.0,2.51,378,2147,0.2226,0.1761,47,2146,1,2146.0,0,15,11618.0,11342.0,22960.0,46.10714285714286,23.857142857142858,22.25,13,21.166666666666664,12.0,9.166666666666666,10282.0,8636.0,18918.0,1.0,0.07142857142857142,195.0,0.9102392266268373,0.3333333333333333,7.585084800484363,120.40000074356794,0.21000000089406967,0.0,18.56304181841469,101.159996,7.572702584484865,7.6316838834239205,120.6000007390976,0.2800000011920929,0.0,18.83533973937721,92.88,7.822262656159228,0,0.0,10.0,21.0,0.263,0,0.99953425,0.0,0.0,0.00046576618,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.05
BRD,RLB,2019-03,2019,3,4,578.0,0.31,297,3125.0,1.69,127,1844,0.1611,0.0689,6,1896,1,1896.0,0,4,3832.0,3832.0,7664.0,11.0,5.5,5.5,6,6.0,3.0,3.0,3832.0,3832.0,7664.0,0.0,0.0,24.0,0.0,0.0,7.7479450162775905,108.60000074654818,0.49000001698732376,0.0,19.953759130687125,97.56,7.837447017872478,7.793444837126405,108.60000074654818,0.49000001698732376,0.0,19.953759130687125,97.56,7.8829468294556975,0,0.0,10.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.02
NKK,HD,2019-03,2019,3,16,65.0,2.17,7,59.0,1.97,7,30,0.2333,0.2333,0,31,1,31.0,0,6,2253.0,2253.0,4506.0,17.0,7.666666666666667,9.333333333333334,6,29.0,10.666666666666666,18.333333333333332,2253.0,2248.0,4501.0,0.0,0.0,36.0,0.0,0.0,7.496057218389428,116.60000070929527,0.7700000032782555,0.0,18.456986616309205,92.88,7.436030336536597,7.45066610339673,125.20000040531158,1.6100000366568565,0.0,18.57259702321498,100.079994,7.460760299482384,0,0.0,10.0,21.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.38
BD,BDPB,2019-03,2019,3,5,1033.0,0.88,251,3966.0,3.36,380,1179,0.2129,0.3223,115,1181,1,1181.0,0,14,7274.0,8199.0,15473.0,43.142857142857146,21.571428571428573,21.571428571428573,4,15.0,7.5,7.5,2349.0,2309.0,4658.0,0.0,0.0,56.0,0.0,0.0,7.923644694603709,92.20000046491623,0.6999999955296516,0.0,18.804834781873915,126.0,7.972971753509337,7.890404437471828,97.40000011026859,0.42000001668930054,0.0,18.72193323137943,116.64,7.926609022299663,0,0.0,10.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.026901709401709405
DDR,BD,2019-10,2019,10,30,27.0,1.04,8,154.0,5.92,15,26,0.3077,0.5769,2,127,1,127.0,0,10,2530.33,7415.0,9945.33,42.4,24.4,18.0,14,45.85714285714286,21.571428571428573,24.285714285714285,7410.0,8453.0,15863.0,2.0,0.15384615384615385,140.0,0.9273799996201022,0.23333333333333334,12.099886219293479,120.10000119358301,0.0,0.0,16.661551803790484,71.64,12.044114492403581,12.187073752224045,111.10000014305115,0.0,0.0,16.024643390210684,73.079994,12.177812044412498,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.41
UTT,UTLR,2019-10,2019,10,2,1296.0,0.72,526,2805.0,1.55,431,1807,0.2911,0.2385,1,1769,1,1769.0,0,4,3568.0,3568.0,7136.0,4.0,2.0,2.0,4,5.0,2.5,2.5,3568.0,3536.0,7104.0,0.0,0.0,16.0,0.0,0.0,11.752456413499461,119.00000143051147,0.0,0.0,16.54469115974119,74.88,11.517221478647834,11.716040265880174,117.60000061243773,0.0,0.0,15.6821432223256,73.439995,11.518657716968715,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.8735077262693157
BKL,WD,2019-10,2019,10,19,344.0,0.32,96,3266.0,3.0,242,1088,0.0882,0.2224,1,1128,1,1128.0,0,6,3587.0,4472.0,8059.0,24.0,12.0,12.0,9,26.6,13.6,13.0,6908.0,6362.0,13270.0,0.0,0.0,54.0,0.0,0.0,11.735677891849672,127.30000060796738,0.0,0.0,16.889345943047697,75.6,11.560510061891287,11.781537286547206,111.60000072419643,0.0,0.0,16.29604862088325,72.72,11.728181614011726,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.77
AML,HGL,2019-10,2019,10,14,1555.0,1.29,315,4325.0,3.58,349,1208,0.2608,0.2889,47,1326,1,1326.0,0,8,3059.0,3814.0,6873.0,30.0,15.0,15.0,7,15.416666666666668,7.75,7.666666666666667,2826.0,1738.0,4564.0,0.0,0.0,56.0,0.0,0.0,11.698255038926465,91.40000080317259,0.0,0.0,15.628113707400008,67.67999,11.625771806704117,11.79591237000571,94.90000069141388,0.0,0.0,15.35155446857414,64.799995,11.770677469560765,0,0.0,8.0,23.0,0.263,1,0.97764903,0.0,0.022350993,0.0,0.978,0.0,0.022,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.75
LAA,GV,2019-10,2019,10,2,1995.0,0.88,697,9646.0,4.27,765,2260,0.3084,0.3385,2,2169,1,2169.0,0,7,9128.0,6353.0,15481.0,11.333333333333332,5.0,6.333333333333333,16,38.46031746031746,20.88888888888889,17.571428571428573,11486.4,7738.0,19224.4,2.0,0.18181818181818182,112.0,1.0556294164628637,0.30000000000000004,12.084191395932397,149.20000088214874,0.0,0.0,18.242057292093367,78.479996,12.03701026327658,12.064691658468055,149.20000088214874,0.0,0.0,18.242057292093367,78.479996,12.017510479408623,0,0.0,8.0,23.0,0.263,1,0.9995575,0.0,0.0,0.00044247787,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.68
NWK,CPS,2019-10,2019,10,4,1281.0,0.86,442,4382.0,2.95,546,1487,0.2972,0.3672,0,1515,1,1515.0,0,4,3006.0,3006.0,6012.0,13.0,6.5,6.5,4,5.0,2.5,2.5,3006.0,3005.0,6011.0,0.0,0.0,16.0,0.0,0.0,11.996510094924261,124.7000005543232,0.0,0.0,16.971895305662347,72.36,11.757449671086048,11.97701022528962,124.7000005543232,0.0,0.0,16.971895305662347,72.36,11.737949858415847,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.5158389261744967
TL,TPSW,2019-10,2019,10,2,121.0,0.11,61,660.0,0.57,17,1151,0.053,0.0148,1,1152,1,1152.0,0,1,0.0,1152.0,1152.0,2.0,0.0,2.0,3,16.0,6.0,10.0,2287.0,1152.0,3439.0,0.0,0.0,3.0,0.0,0.0,11.92444998305916,113.60000135749578,0.0,0.0,16.08776463470203,68.4,11.87283931194536,12.063835377661174,114.80000057071447,0.0,0.0,16.336288399024298,72.36,12.042761544093189,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.18
BDPB,BD,2019-10,2019,10,5,1117.0,0.94,494,5058.0,4.25,359,1191,0.4148,0.3014,0,1131,1,1131.0,0,5,2359.0,2319.0,4678.0,27.5,20.0,7.5,14,45.85714285714286,21.571428571428573,24.285714285714285,7410.0,8453.0,15863.0,1.0,0.1,70.0,0.36926937306885504,0.06666666666666667,12.151687735199129,116.90000057220459,0.0,0.0,15.928373924997828,68.03999,12.130613892190409,12.187073752224045,111.10000014305115,0.0,0.0,16.024643390210684,73.079994,12.177812044412498,0,0.0,8.0,23.0,0.263,1,0.0016792611,0.00083963055,0.0,0.0,0.002,0.001,0.0,0.0,0.997,4,-0.8660254037844386,0.5000000000000001,1.0,0.93
NWK,GD,2019-10,2019,10,9,997.0,0.68,521,2869.0,1.96,298,1462,0.3564,0.2038,0,1491,1,1491.0,0,4,3006.0,3006.0,6012.0,13.0,6.5,6.5,14,35.66666666666667,19.0,16.666666666666668,14713.0,9910.0,24623.0,0.0,0.0,56.0,0.0,0.0,11.996510094924261,124.7000005543232,0.0,0.0,16.971895305662347,72.36,11.757449671086048,11.983510425906854,124.7000005543232,0.0,0.0,16.971895305662347,72.36,11.74445006351343,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.8
HGL,BN,2019-10,2019,10,5,60.0,0.33,37,28.0,0.16,17,180,0.2056,0.0944,3,198,1,198.0,0,7,2826.0,1738.0,4564.0,15.416666666666668,7.75,7.666666666666667,4,12.0,6.0,6.0,375.0,374.0,749.0,0.0,0.0,28.0,0.0,0.0,11.79591237000571,94.90000069141388,0.0,0.0,15.35155446857414,64.799995,11.770677469560765,11.79591237000571,94.90000069141388,0.0,0.0,15.35155446857414,64.799995,11.770677469560765,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.39
BRN,SD,2019-10,2019,10,4,149.0,0.13,44,1500.0,1.3,39,1157,0.038,0.0337,3,1152,1,1152.0,0,5,4083.0,4190.0,8273.0,14.666666666666668,8.0,6.666666666666667,3,3.5,2.5,1.0,2273.0,1152.0,3425.0,0.0,0.0,15.0,0.0,0.0,11.562009857679973,113.5000010356307,0.0,0.0,15.340928268352611,71.64,11.493889014992938,11.627010184643952,113.5000010356307,0.0,0.0,15.340928268352611,71.64,11.558889451762974,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.48995502267242513
AML,DV,2019-10,2019,10,39,2413.0,1.87,309,5547.0,4.29,345,1292,0.2392,0.267,38,1335,1,1335.0,0,8,3059.0,3814.0,6873.0,30.0,15.0,15.0,12,29.666666666666668,14.833333333333334,14.833333333333334,6627.0,7004.0,13631.0,0.0,0.0,96.0,0.0,0.0,11.698255038926465,91.40000080317259,0.0,0.0,15.628113707400008,67.67999,11.625771806704117,11.701980128239265,94.40000040084124,0.0,0.0,15.789950281741636,74.88,11.724262092577531,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.83
HGL,AML,2019-10,2019,10,14,2401.0,1.97,392,5345.0,4.38,357,1219,0.3216,0.2929,85,1334,1,1334.0,0,7,2826.0,1738.0,4564.0,15.416666666666668,7.75,7.666666666666667,8,30.0,15.0,15.0,3059.0,3814.0,6873.0,0.0,0.0,56.0,0.0,0.0,11.79591237000571,94.90000069141388,0.0,0.0,15.35155446857414,64.799995,11.770677469560765,11.698255038926465,91.40000080317259,0.0,0.0,15.628113707400008,67.67999,11.625771806704117,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.58
DDR,DDZD,2019-10,2019,10,1,534.0,0.25,162,4808.0,2.24,153,2151,0.0753,0.0711,58,2117,1,2117.0,0,10,2530.33,7415.0,9945.33,42.4,24.4,18.0,3,21.5,7.5,14.0,4185.0,2117.0,6302.0,1.0,0.125,30.0,0.7213475204444817,0.25,12.099886219293479,120.10000119358301,0.0,0.0,16.661551803790484,71.64,12.044114492403581,12.106385693454103,120.10000119358301,0.0,0.0,16.661551803790484,71.64,12.05061388783807,0,0.0,8.0,23.0,0.263,0,0.013947002,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.986,4,-0.8660254037844386,0.5000000000000001,1.0,0.5896666666666667
HKS,HNK,2019-10,2019,10,9,229.0,0.18,107,5698.0,4.39,210,1297,0.0825,0.1619,29,1299,1,1299.0,0,4,2531.0,2531.0,5062.0,13.0,6.5,6.5,4,10.0,5.0,5.0,2531.0,3644.0,6175.0,0.0,0.0,16.0,0.0,0.0,12.10511051312389,134.20000086724758,0.0,0.0,21.319699058916743,82.439995,11.907056840474173,11.811785256942647,159.9000009894371,0.0,0.0,17.66698311679315,74.159996,11.691583879202005,0,0.0,8.0,23.0,0.263,0,0.9776407,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.022,4,-0.8660254037844386,0.5000000000000001,1.0,0.56
OBD,HWD,2019-10,2019,10,6,124.0,0.12,36,1703.0,1.68,89,1015,0.0355,0.0877,0,1002,1,1002.0,0,3,1997.0,1002.0,2999.0,14.5,8.5,6.0,6,17.333333333333332,8.666666666666666,8.666666666666666,4732.0,4705.0,9437.0,0.0,0.0,18.0,0.0,0.0,11.751104189725531,154.10000044107437,0.0,0.0,17.031387407427665,73.079994,11.634392823148893,11.757604381382066,154.10000044107437,0.0,0.0,17.031387407427665,73.079994,11.640893029846602,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.13
ALMO,LLS,2019-10,2019,10,16,601.0,0.56,198,2840.0,2.62,225,1082,0.183,0.2079,29,1062,1,1062.0,0,4,3250.0,3457.0,6707.0,18.0,9.0,9.0,9,58.5,30.5,28.0,4404.0,6073.0,10477.0,1.0,0.16666666666666666,36.0,0.7213475204444817,0.25,11.961486353330164,117.50000052899122,0.0,0.0,18.207457606344416,79.92,11.85625145483337,11.766197733431055,119.10000092536211,0.0,0.0,17.24682122052916,75.6,11.758144053196746,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.00092421443,0.0,0.0,0.0,0.001,0.999,4,-0.8660254037844386,0.5000000000000001,1.0,0.5563471861673631
ZBM,GDM,2019-10,2019,10,9,1346.0,1.16,626,2549.0,2.2,404,1160,0.5397,0.3483,4,1146,1,1146.0,0,3,2302.0,1146.0,3448.0,20.0,11.0,9.0,8,25.5,13.25,12.25,4591.0,4592.0,9183.0,1.0,0.16666666666666666,24.0,0.45511961331341866,0.1111111111111111,12.072090409746107,115.29999997466803,0.0,0.0,15.952152801200047,69.84,12.076519920681948,11.917087311712688,109.80000079423189,0.0,0.0,16.57353695375007,72.0,11.866013427708774,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.6
BTL,OT,2019-10,2019,10,9,1022.0,0.56,289,3116.0,1.72,452,1812,0.1595,0.2494,25,1671,1,1671.0,0,10,5064.4400000000005,5104.4400000000005,10168.880000000001,24.0,12.8,11.2,4,17.0,8.5,8.5,2730.0,2730.0,5460.0,1.0,0.14285714285714285,40.0,0.5581106265512472,0.16666666666666666,12.189731551656788,109.50000073760748,0.0,0.0,15.56507680080081,70.92,12.075033544694017,12.170546783056835,111.00000045448542,0.0,0.0,16.1782132910402,71.28,12.134506497607136,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.52
WDN,RSN,2019-10,2019,10,8,448.0,0.51,211,617.0,0.7,124,886,0.2381,0.14,1,977,1,977.0,0,4,1910.0,1154.0,3064.0,13.0,6.5,6.5,4,15.0,7.5,7.5,1911.0,1910.0,3821.0,0.0,0.0,16.0,0.0,0.0,11.685255337921564,91.40000080317259,0.0,0.0,15.628113707400008,67.67999,11.612772183130252,11.688023386598134,95.70000084489584,0.0,0.0,15.866742968159233,75.6,11.657889056685788,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.23
ASB,SHL,2019-10,2019,10,17,25.0,1.56,4,0.0,0.0,0,16,0.25,0.0,3,16,1,16.0,0,13,8045.0,7830.0,15875.0,18.523809523809526,8.666666666666666,9.857142857142858,15,52.48214285714286,25.625,26.857142857142858,21355.0,17229.0,38584.0,2.0,0.15384615384615385,195.0,1.0383673259838582,0.2909090909090909,11.639872809144475,137.50000035762787,0.0,0.0,17.013291094207123,75.24,11.426248663383843,11.658517150750896,150.00000085681677,0.0,0.0,16.326064287096063,72.36,11.462544011429653,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.7147489046900811
SGN,HWD,2019-10,2019,10,14,1229.0,0.82,676,8914.0,5.98,424,1491,0.4534,0.2844,16,1372,1,1372.0,0,4,2529.0,2708.0,5237.0,23.0,11.5,11.5,6,17.333333333333332,8.666666666666666,8.666666666666666,4732.0,4705.0,9437.0,0.0,0.0,24.0,0.0,0.0,11.70915790116227,152.2000018209219,0.0,0.0,16.765218400235145,72.0,11.570970000516649,11.757604381382066,154.10000044107437,0.0,0.0,17.031387407427665,73.079994,11.640893029846602,0,0.0,8.0,23.0,0.263,1,0.9778672,0.0,0.0,0.0013413816,0.978,0.0,0.0,0.001,0.021,4,-0.8660254037844386,0.5000000000000001,0.0,0.27
ZDK,ZD,2019-10,2019,10,3,2011.0,1.7,820,4666.0,3.93,588,1186,0.6914,0.4958,1,1179,1,1179.0,0,4,2352.0,2352.0,4704.0,13.0,6.5,6.5,10,18.0,8.2,9.8,9823.0,9607.0,19430.0,0.0,0.0,40.0,0.0,0.0,11.630758725716763,162.50000094622374,0.0,0.0,16.430959965398646,69.84,11.387201717235898,11.614785584107342,160.10000137984753,0.0,0.0,16.06066988890603,70.92,11.436262134897628,0,0.0,8.0,23.0,0.263,1,0.02613828,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,4,-0.8660254037844386,0.5000000000000001,1.0,0.7126030244833484
PMW,PMR,2019-10,2019,10,1,1821.0,1.54,628,5018.0,4.26,507,1179,0.5327,0.43,0,1172,1,1172.0,0,4,2352.0,2351.0,4703.0,11.0,5.5,5.5,4,2.0,1.0,1.0,2351.0,2351.0,4702.0,0.0,0.0,16.0,0.0,0.0,11.90719106309366,148.80000060796738,0.0,0.0,19.117643121904976,78.84,11.61041254325201,11.881191101650264,148.80000060796738,0.0,0.0,19.117643121904976,78.84,11.584412539565323,0,0.0,8.0,23.0,0.263,1,0.043256998,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.957,4,-0.8660254037844386,0.5000000000000001,1.0,0.7910538543853152
BLL,HLM,2019-10,2019,10,3,822.0,0.72,429,2300.0,2.0,560,1148,0.3737,0.4878,0,1210,1,1210.0,0,4,2359.0,2359.0,4718.0,5.0,2.5,2.5,15,25.017857142857142,10.142857142857142,14.875,8928.0,10995.0,19923.0,0.0,0.0,60.0,0.0,0.0,11.917537262135705,165.80000065267086,0.0,0.0,18.540056064784928,75.6,11.799215199963358,11.885037095594726,165.80000065267086,0.0,0.0,18.540056064784928,75.6,11.766714979658191,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.9294229350617843
WDN,AML,2019-10,2019,10,5,185.0,1.15,77,252.0,1.57,69,161,0.4783,0.4286,0,177,1,177.0,0,4,1910.0,1154.0,3064.0,13.0,6.5,6.5,8,30.0,15.0,15.0,3059.0,3814.0,6873.0,0.0,0.0,32.0,0.0,0.0,11.685255337921564,91.40000080317259,0.0,0.0,15.628113707400008,67.67999,11.612772183130252,11.698255038926465,91.40000080317259,0.0,0.0,15.628113707400008,67.67999,11.625771806704117,0,0.0,8.0,23.0,0.263,1,0.0062111802,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,4,-0.8660254037844386,0.5000000000000001,0.0,0.34
MP,SWK,2019-10,2019,10,14,1513.0,0.81,434,5110.0,2.75,363,1859,0.2335,0.1953,17,1867,1,1867.0,0,6,4425.0,4202.0,8627.0,41.333333333333336,20.666666666666668,20.666666666666668,7,40.25,23.25,17.0,3881.0,3047.0,6928.0,1.0,0.16666666666666666,42.0,0.45511961331341866,0.1111111111111111,11.505100655980758,119.3000004813075,0.0,0.0,16.025724319403604,71.64,11.322684528043606,11.510423141237874,125.70000147074461,0.0,0.0,16.85223582750999,69.84,11.407940007216178,0,0.0,8.0,23.0,0.263,0,0.5927918,0.0,0.0,0.0,0.593,0.0,0.0,0.0,0.407,4,-0.8660254037844386,0.5000000000000001,1.0,0.63
CAS,AMR,2019-10,2019,10,12,372.0,1.96,127,869.0,4.57,69,190,0.6684,0.3632,0,193,1,193.0,0,11,6485.0,6019.0,12504.0,22.166666666666664,12.166666666666666,10.0,6,12.0,6.0,6.0,4624.0,5593.0,10217.0,1.0,0.125,66.0,1.4426950408889634,0.5,12.127651017464247,170.7000007405877,0.0,0.0,20.10318232854741,83.159996,11.911946306932693,12.141564137183579,162.70000090450048,0.0,0.0,20.41270407862311,84.6,11.893242039776489,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.31
KLP,DB,2019-10,2019,10,22,174.0,0.7,77,1385.0,5.54,111,250,0.308,0.444,0,265,1,265.0,0,6,2364.0,2338.0,4702.0,42.0,21.0,21.0,10,30.0,15.0,15.0,5374.0,5343.0,10717.0,2.0,0.3333333333333333,60.0,1.0673237767056754,0.3055555555555556,11.77408057963288,107.10000125318766,0.0,0.0,15.82354565306798,71.28,11.744617483599875,11.8326237808938,102.40000079572201,0.0,0.0,16.375751776743254,75.96,11.860207656245903,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.57
RVS,WC,2019-10,2019,10,7,831.0,0.89,272,3984.0,4.28,236,931,0.2922,0.2535,0,1060,1,1060.0,0,4,2158.0,2130.0,4288.0,15.0,7.5,7.5,4,11.0,5.5,5.5,2157.0,2966.0,5123.0,0.0,0.0,16.0,0.0,0.0,12.103795172224109,111.60000041872263,0.0,0.0,15.99382049165316,69.84,12.078694453015423,12.062828687213411,106.60000028461218,0.0,0.0,15.609818061246168,71.28,12.096452807100027,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.74
HRT,DN,2019-10,2019,10,18,1245.0,1.08,620,4438.0,3.86,307,1150,0.5391,0.267,9,1102,1,1102.0,0,4,2184.0,2192.0,4376.0,28.0,14.0,14.0,6,23.333333333333332,11.666666666666666,11.666666666666666,2192.0,3213.0,5405.0,0.0,0.0,24.0,0.0,0.0,12.211342276102744,119.40000082552433,0.0,0.0,14.92788919186432,73.799995,12.133355705850077,12.20935563249076,123.00000075250864,0.0,0.0,14.886875908486795,73.799995,12.231033501529053,0,0.0,8.0,23.0,0.263,1,0.9991304,0.0,0.0,0.00086956524,0.999,0.0,0.0,0.001,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.72
ALMM,AMPO,2019-10,2019,10,2,1584.0,0.47,512,6350.0,1.89,468,3362,0.1523,0.1392,8,3372,1,3372.0,0,4,6693.0,5660.0,12353.0,3.0,1.5,1.5,6,24.666666666666668,12.333333333333334,12.333333333333334,6887.0,6833.0,13720.0,0.0,0.0,24.0,0.0,0.0,11.809979533429114,124.30000066012144,0.0,0.0,17.300609596543666,77.76,11.712529807762811,11.822979821374753,124.30000066012144,0.0,0.0,17.300609596543666,77.76,11.72553020771718,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.04
ED,AH,2019-10,2019,10,17,2555.0,1.34,1054,10551.0,5.55,803,1901,0.5544,0.4224,6,2149,1,2149.0,0,7,4264.0,5110.0,9374.0,33.16666666666667,17.666666666666668,15.5,15,35.32142857142857,18.571428571428573,16.75,8484.0,8556.0,17040.0,0.0,0.0,105.0,0.0,0.0,11.68958040431842,107.10000125318766,0.0,0.0,15.82354565306798,71.28,11.660117252401058,11.761805744379158,117.00000038743019,0.0,0.0,15.675645930575044,66.96,11.806235309255204,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.98
DB,BNK,2019-10,2019,10,4,1775.0,1.18,723,5862.0,3.91,738,1501,0.4817,0.4917,2,1466,1,1466.0,0,10,5374.0,5343.0,10717.0,30.0,15.0,15.0,4,11.0,5.5,5.5,2925.0,2925.0,5850.0,0.0,0.0,40.0,0.0,0.0,11.8326237808938,102.40000079572201,0.0,0.0,16.375751776743254,75.96,11.860207656245903,11.798130706332675,111.8000012114644,0.0,0.0,15.963112977207107,73.439995,11.788533347085018,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.00066622254,0.0,0.0,0.0,0.001,0.999,4,-0.8660254037844386,0.5000000000000001,1.0,0.63
