source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_WTH_pred,XGBClassifier_WTH_proba
SHL,HFD,2023-12,2023,12,5,1866.0,1.26,635,6647.0,4.48,724,1484,0.4279,0.4879,1126,2067,1,2067.0,0,15,18497.0,15459.0,33956.0,44.44642857142857,21.875,22.571428571428573,5,16.333333333333336,5.0,11.333333333333334,4034.0,7003.67,11037.67,1,0.1,75,0.40242960438184466,0.08333333333333333,6.611269017100654,133.1000008136034,3.3599999845027924,0.0023790322048890013,21.14961414215385,87.12,6.12121519427346,6.810819885332979,118.700001090765,5.669999919831753,0.0015188171703528653,22.071726198798867,87.12,6.3749999964549655,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0040431265,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,1,-2.4492935982947064e-16,1.0,1.0,0.9941806197166443
DN,HMBH,2023-12,2023,12,8,970.0,1.09,349,3120.0,3.51,100,889,0.3926,0.1125,5,959,1,959.0,0,5,3025.0,3983.0,7008.0,25.166666666666664,13.5,11.666666666666666,3,5.5,4.5,1.0,1911.0,959.0,2870.0,1,0.25,15,0.7213475204444817,0.25,6.266053792359608,108.50000052899122,2.5199999883770943,0.0033467741187421544,18.301937807551635,78.12,6.059198948584737,6.2790428338251925,102.7000007852912,2.519999973475933,0.003293010679083646,18.71154165107717,77.4,6.028505213904165,2,0.0645,10.0,19.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.9810099005699158
VNDC,VNDW,2023-12,2023,12,1,139.0,0.12,43,1989.0,1.73,124,1147,0.0375,0.1081,7,1166,1,1166.0,0,3,2313.0,1166.0,3479.0,5.5,4.5,1.0,4,15.0,7.5,7.5,2313.0,2313.0,4626.0,0,0.0,12,0.0,0.0,6.149577954436041,126.70000112056732,4.9699999168515205,0.0027150537027546794,19.283583026179063,81.72,5.928408536071118,6.186540345203191,128.70000056177378,4.970000058412552,0.0027150537027546794,20.08334471109093,81.0,5.836741879359589,2,0.0645,10.0,19.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.995198667049408
RAI,DVD,2023-12,2023,12,3,2663.0,1.63,762,5609.0,3.44,799,1630,0.4675,0.4902,6,1882,1,1882.0,0,5,4038.0,4191.0,8229.0,5.0,2.0,3.0,15,20.482142857142858,11.625,8.857142857142858,10450.0,10339.0,20789.0,2,0.2222222222222222,75,1.0556294164628637,0.30000000000000004,6.5917687270019245,133.1000008136034,3.3599999845027924,0.0026344085432669167,21.14961414215385,87.12,6.101715035621397,6.434163921267315,122.70000063627958,3.219999998807907,0.0026344085432669167,21.480396888389063,83.88,5.947403179741995,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.04171779,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.958,1,-2.4492935982947064e-16,1.0,1.0,0.5869144201278687
STZ,DLD,2023-12,2023,12,6,829.0,0.96,624,1292.0,1.5,629,860,0.7256,0.7314,0,956,1,956.0,0,4,1886.0,1886.0,3772.0,7.0,3.5,3.5,6,12.0,6.0,6.0,4147.0,4143.0,8290.0,0,0.0,24,0.0,0.0,6.2093792188041395,120.50000031292439,4.410000033676624,0.0028360214419863236,19.405366903952054,81.36,5.835521612631818,6.216435673256075,118.20000052452087,4.409999988973141,0.0029435483213033405,20.137454652017162,83.520004,5.905010860092858,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.9806312322616577
HT,EHV,2023-12,2023,12,32,3888.0,1.34,920,24323.0,8.35,1764,2912,0.3159,0.6058,170,3351,1,3351.0,0,13,11163.0,13135.0,24298.0,40.85714285714286,21.0,19.857142857142858,13,33.14285714285714,15.0,18.142857142857142,9831.0,12172.0,22003.0,1,0.07692307692307693,169,0.6213349345596119,0.2,6.360588915545934,107.60000084340572,4.270000085234642,0.00233870962514512,19.89346943971931,79.92,6.115897968591701,6.4221425391383145,98.00000068545341,1.8200000301003456,0.003279569819169019,18.149750578627792,80.64,6.1976801275415845,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.9816519021987915
RTA,RTD,2023-12,2023,12,10,186.0,2.62,57,829.0,11.68,65,71,0.8028,0.9155,0,521,1,521.0,0,8,6103.0,5142.0,11245.0,15.0,7.5,7.5,17,42.81944444444444,21.375,21.444444444444443,12221.0,17533.67,29754.67,1,0.08333333333333333,136,1.4426950408889634,0.5,6.726026829697632,106.70000108331442,3.2899999544024467,0.0030241934807911037,21.752017435527616,84.24,6.297129028827272,6.767298311385656,119.80000076442957,2.870000012218952,0.0030241934807911037,20.965941579551785,83.159996,6.3549999808291755,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.9436902403831482
DLD,BHV,2023-12,2023,12,3,2102.0,1.06,934,4866.0,2.45,993,1986,0.4703,0.5,12,2113,1,2113.0,0,6,4147.0,4143.0,8290.0,12.0,6.0,6.0,4,9.0,4.5,4.5,4139.0,4139.0,8278.0,0,0.0,24,0.0,0.0,6.216435673256075,118.20000052452087,4.409999988973141,0.0029435483213033405,20.137454652017162,83.520004,5.905010860092858,6.311059342837462,113.80000074952841,3.5700000151991844,0.0029435483213033405,20.35824382833896,84.96,5.981959805142895,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.32919225096702576
AHP,AHPR,2023-12,2023,12,2,704.0,0.73,362,1908.0,1.99,387,958,0.3779,0.404,1,1015,1,1015.0,0,4,2031.0,1998.0,4029.0,3.0,1.5,1.5,4,5.0,2.5,2.5,2030.0,2030.0,4060.0,0,0.0,16,0.0,0.0,5.980935345519014,129.80000068247318,5.319999933242798,0.0029301074613887136,19.553232784393014,81.36,5.808085971722199,6.03293537500725,129.80000068247318,5.319999933242798,0.0029301074613887136,19.553232784393014,81.36,5.8600860016760965,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.050104383,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,1,-2.4492935982947064e-16,1.0,1.0,0.8222222328186035
GP,HZE,2023-12,2023,12,5,1202.0,1.36,354,7955.0,8.99,472,885,0.4,0.5333,0,926,1,926.0,0,4,1858.0,1824.0,3682.0,11.0,5.5,5.5,4,15.0,7.5,7.5,1858.0,1858.0,3716.0,0,0.0,16,0.0,0.0,6.337642446610956,98.00000068545341,1.8200000301003456,0.0032661289592543917,18.149750578627792,80.64,6.113180093642485,6.369755522568299,100.00000078231096,1.9600000604987144,0.0032661289592543917,18.22684328113833,81.72,6.17620713830555,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.9966337084770203
KBD,KRG,2023-12,2023,12,7,4147.0,2.42,289,32672.0,19.08,1011,1712,0.1688,0.5905,1,1391,1,1391.0,0,4,2786.0,2786.0,5572.0,10.0,5.0,5.0,4,13.0,6.5,6.5,2785.0,2785.0,5570.0,0,0.0,16,0.0,0.0,6.886865804462584,107.10000051558018,3.5700000002980232,0.002513440804035273,21.59193640947342,74.88,6.42987649813695,7.141416605108828,103.9000007212162,3.219999961555004,0.002217741885913476,24.3617932684319,83.88,6.765475778259657,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.5607477,0.0,0.0,0.0817757,0.561,0.0,0.0,0.082,0.357,1,-2.4492935982947064e-16,1.0,1.0,0.9157164096832275
HT,UT,2023-12,2023,12,48,3821.0,1.46,1141,21166.0,8.08,1417,2618,0.4358,0.5413,150,3168,1,3168.0,0,13,11163.0,13135.0,24298.0,40.85714285714286,21.0,19.857142857142858,30,46.01809954751131,23.076923076923077,22.941176470588236,22636.0,30708.37,53344.369999999995,0,0.0,390,0.0,0.0,6.360588915545934,107.60000084340572,4.270000085234642,0.00233870962514512,19.89346943971931,79.92,6.115897968591701,6.294822725252078,112.20000083744526,4.059999980032444,0.0029435483213033405,20.307937403840402,83.520004,6.04636842936718,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.9882285594940186
ALM,ALMM,2023-12,2023,12,1,1443.0,0.5,486,6121.0,2.1,420,2908,0.1671,0.1444,90,3354,1,3354.0,0,16,7555.53,8544.52,16100.05,32.875,16.625,16.25,4,3.0,1.5,1.5,6709.0,5219.0,11928.0,0,0.0,64,0.0,0.0,6.561376292804276,123.60000018775463,3.8499999716877937,0.0027150537027546794,22.629471760924144,86.399994,6.09497850562536,6.440755172011753,121.70000091195107,3.7099999710917473,0.0027150537027546794,21.685153461271717,86.76,6.017300943593665,2,0.0645,10.0,19.0,0.2629,0,0,0.2992,0,0.008253095,0.0,0.0,0.00034387896,0.008,0.0,0.0,0.0,0.992,1,-2.4492935982947064e-16,1.0,1.0,0.9535866975784302
HT,TB,2023-12,2023,12,22,2817.0,1.25,805,16609.0,7.36,1137,2258,0.3565,0.5035,160,2217,1,2217.0,0,13,11163.0,13135.0,24298.0,40.85714285714286,21.0,19.857142857142858,9,30.8,17.8,13.0,9624.0,6583.0,16207.0,1,0.09090909090909091,117,0.5138983423697507,0.14285714285714285,6.360588915545934,107.60000084340572,4.270000085234642,0.00233870962514512,19.89346943971931,79.92,6.115897968591701,6.415416620336273,108.80000045895576,2.8699999302625656,0.00233870962514512,19.81586612448577,82.439995,6.133897879206005,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.52657217,0.0,0.0,0.0,0.527,0.0,0.0,0.0,0.473,1,-2.4492935982947064e-16,1.0,1.0,0.9952142238616943
RTA,CPS,2023-12,2023,12,1,1108.0,0.9,336,4536.0,3.67,478,1235,0.2721,0.387,4,1426,1,1426.0,0,8,6103.0,5142.0,11245.0,15.0,7.5,7.5,4,5.0,2.5,2.5,2644.0,2644.0,5288.0,0,0.0,32,0.0,0.0,6.726026829697632,106.70000108331442,3.2899999544024467,0.0030241934807911037,21.752017435527616,84.24,6.297129028827272,6.713027052909276,106.70000108331442,3.2899999544024467,0.0030241934807911037,21.752017435527616,84.24,6.284129198660613,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.9898549318313599
HT,VG,2023-12,2023,12,4,374.0,0.41,127,3256.0,3.54,109,921,0.1379,0.1183,38,1022,1,1022.0,0,13,11163.0,13135.0,24298.0,40.85714285714286,21.0,19.857142857142858,4,12.0,6.0,6.0,2029.0,1096.0,3125.0,0,0.0,52,0.0,0.0,6.360588915545934,107.60000084340572,4.270000085234642,0.00233870962514512,19.89346943971931,79.92,6.115897968591701,6.396927385315579,106.50000056624413,4.82999999076128,0.00233870962514512,19.921419115797168,80.28,6.078043058582191,2,0.0645,10.0,19.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.9921799898147583
HT,O,2023-12,2023,12,19,1211.0,1.05,433,6265.0,5.43,533,1153,0.3755,0.4623,55,1208,1,1208.0,0,13,11163.0,13135.0,24298.0,40.85714285714286,21.0,19.857142857142858,8,26.0,13.0,13.0,4443.0,4474.0,8917.0,0,0.0,104,0.0,0.0,6.360588915545934,107.60000084340572,4.270000085234642,0.00233870962514512,19.89346943971931,79.92,6.115897968591701,6.286107513748149,107.90000071376562,5.180000007152557,0.0023790322048890013,20.293416526048414,81.36,6.0449785616409075,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.9962893724441528
ALM,WP,2023-12,2023,12,16,6.0,0.26,4,210.0,9.13,7,23,0.1739,0.3043,3,107,8,13.38,0,16,7555.53,8544.52,16100.05,32.875,16.625,16.25,12,21.5,11.0,10.5,8769.13,8775.53,17544.66,2,0.14285714285714285,192,0.8513268733274981,0.19090909090909092,6.561376292804276,123.60000018775463,3.8499999716877937,0.0027150537027546794,22.629471760924144,86.399994,6.09497850562536,6.492664137008971,122.70000063627958,3.219999998807907,0.002849462301900951,21.480396888389063,83.88,6.005903395994376,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.7390549778938293
AMR,HLO,2023-12,2023,12,5,1435.0,0.61,472,6250.0,2.64,477,2364,0.1997,0.2018,87,2521,1,2521.0,0,6,4647.0,5646.0,10293.0,12.0,6.0,6.0,4,12.0,6.0,6.0,5095.0,4810.0,9905.0,1,0.25,24,0.7213475204444817,0.25,6.972282506595616,136.2000007480383,4.060000024735928,0.0008198924547922548,26.43809187684649,94.67999,6.314889937468995,6.959282237876167,136.2000007480383,4.060000024735928,0.0008198924547922548,26.43809187684649,94.67999,6.301889765471901,2,0.0645,10.0,19.0,0.2629,0,1,0.2992,0,0.4851946,0.0,0.0,0.0,0.485,0.0,0.0,0.0,0.515,1,-2.4492935982947064e-16,1.0,1.0,0.9878644347190857
RS,OW,2023-12,2023,12,11,780.0,0.72,183,8100.0,7.47,376,1084,0.1688,0.3469,0,1003,1,1003.0,0,4,2049.0,2049.0,4098.0,17.0,8.5,8.5,4,12.0,6.0,6.0,2049.0,2052.0,4101.0,0,0.0,16,0.0,0.0,6.361241908591261,105.0000007674098,5.739999994635582,0.0022983870454012386,19.821515755747917,80.64,6.144239291208246,6.2991075561862555,107.90000071376562,5.180000007152557,0.0023790322048890013,20.293416526048414,81.36,6.057978442960208,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.00092250924,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,1.0,0.9961686730384827
KZ,ZZS,2023-12,2023,12,1,2539.0,1.7,909,7131.0,4.79,995,1490,0.6101,0.6678,0,1764,1,1764.0,0,4,3376.0,3376.0,6752.0,3.0,1.5,1.5,4,4.0,2.0,2.0,3376.0,3376.0,6752.0,0,0.0,16,0.0,0.0,6.549749935063363,131.20000126212835,2.9400000497698784,0.0019489246876209334,21.43462640311449,86.399994,6.008217770045483,6.556249992666586,131.20000126212835,2.9400000497698784,0.0019489246876209334,21.43462640311449,86.399994,6.014717747727709,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.012751678,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.987,1,-2.4492935982947064e-16,1.0,1.0,0.9965201616287231
LLZM,ZTMO,2023-12,2023,12,2,1663.0,0.8,626,4135.0,1.99,686,2081,0.3008,0.3296,0,1439,1,1439.0,0,4,2843.0,2843.0,5686.0,15.0,7.5,7.5,4,3.0,1.5,1.5,2843.0,2843.0,5686.0,0,0.0,16,0.0,0.0,6.8169460726165845,119.90000060200691,3.920000046491623,0.0029435483213033405,21.585894558218218,86.03999,6.389325109928826,6.797446240590865,119.90000060200691,3.920000046491623,0.0029435483213033405,21.585894558218218,86.03999,6.369825276345896,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0014416146,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,1.0,0.8251959681510925
DR,RH,2023-12,2023,12,6,510.0,0.54,213,1763.0,1.85,282,952,0.2237,0.2962,1,1015,1,1015.0,0,8,4432.0,4388.0,8820.0,20.5,10.25,10.25,4,10.0,5.0,5.0,2031.0,2031.0,4062.0,0,0.0,32,0.0,0.0,5.949741771306983,119.30000095814466,3.7800000980496407,0.003830645075668731,19.745097796362575,78.12,5.724540153575901,5.967989389814677,124.60000049322844,4.269999921321869,0.003830645075668731,19.488950236430092,79.92,5.794064578264751,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,0,0.04411765,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.956,1,-2.4492935982947064e-16,1.0,0.0,0.10042012482881546
VH,HIL,2023-12,2023,12,10,416.0,0.36,129,2768.0,2.39,183,1159,0.1113,0.1579,1,1337,1,1337.0,0,4,2687.0,2272.0,4959.0,18.0,9.0,9.0,4,17.0,8.5,8.5,2687.0,2687.0,5374.0,0,0.0,16,0.0,0.0,6.944776815983157,118.90000082552433,3.149999998509884,0.0020833332867672047,23.797411081291013,92.88,6.413325259421942,7.571419484172297,119.10000053048134,3.5000000074505806,0.001155913952657933,30.375628934111646,84.96,8.303408803478364,2,0.0645,10.0,19.0,0.2629,0,0,0.2992,0,0.004314064,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,1,-2.4492935982947064e-16,1.0,1.0,0.7481845021247864
MDB,VSS,2023-12,2023,12,5,7089.0,4.1,813,35963.0,20.81,1517,1728,0.4705,0.8779,5,1390,1,1390.0,0,7,3689.0,3242.0,6931.0,17.833333333333336,8.5,9.333333333333334,3,8.0,3.0,5.0,2784.0,1394.0,4178.0,1,0.2,21,1.4426950408889634,0.5,7.420747388795179,109.00000087171793,3.1500000059604645,0.0013844085712065941,25.315928188382937,93.24,6.966244678849214,7.407747260064528,109.00000087171793,3.1500000059604645,0.0013844085712065941,25.315928188382937,93.24,6.953244569185641,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.5555556,0.0,0.0,0.08449074,0.556,0.0,0.0,0.084,0.36,1,-2.4492935982947064e-16,1.0,1.0,0.9388096928596497
AMR,CAS,2023-12,2023,12,12,172.0,0.42,72,2214.0,5.43,81,408,0.1765,0.1985,14,746,1,746.0,0,6,4647.0,5646.0,10293.0,12.0,6.0,6.0,8,20.0,10.0,10.0,6498.0,5843.0,12341.0,1,0.16666666666666666,48,1.4426950408889634,0.5,6.972282506595616,136.2000007480383,4.060000024735928,0.0008198924547922548,26.43809187684649,94.67999,6.314889937468995,6.968817211372117,135.80000026524067,4.689999997615814,0.00107526879317017,25.86696345138774,92.52,6.311223113834257,2,0.0645,10.0,19.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.9834522604942322
MDB,ARN,2023-12,2023,12,4,4538.0,2.61,522,33982.0,19.57,1268,1736,0.3007,0.7304,328,1394,1,1394.0,0,7,3689.0,3242.0,6931.0,17.833333333333336,8.5,9.333333333333334,4,19.0,9.5,9.5,2784.0,2784.0,5568.0,1,0.2,28,0.7213475204444817,0.25,7.420747388795179,109.00000087171793,3.1500000059604645,0.0013844085712065941,25.315928188382937,93.24,6.966244678849214,7.123723121339916,113.8000008314848,3.4999999180436134,0.001612903189755255,22.24651783095893,82.799995,6.526209683417873,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.5702765,0.0,0.0,0.083525345,0.57,0.0,0.0,0.084,0.346,1,-2.4492935982947064e-16,1.0,1.0,0.9388761520385742
HWZB,HLMS,2023-12,2023,12,7,2487.0,1.09,987,5382.0,2.37,1064,2274,0.434,0.4679,0,2704,1,2704.0,0,5,5421.5,5432.0,10853.5,14.333333333333332,7.333333333333333,7.0,4,8.0,4.0,4.0,5415.0,5374.0,10789.0,1,0.25,20,0.5581106265512472,0.16666666666666666,6.996217828126304,122.70000076293945,4.4099999740719795,0.0014650537306943568,24.9727489368249,93.96,6.532642506884151,6.996217828126304,122.70000076293945,4.4099999740719795,0.0014650537306943568,24.9727489368249,93.96,6.532642506884151,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.09291007369756699
AMPO,NDB,2023-12,2023,12,22,483.0,0.46,196,2133.0,2.05,236,1043,0.1879,0.2263,1,948,1,948.0,0,6,6759.0,6794.0,13553.0,24.666666666666668,12.333333333333334,12.333333333333334,8,19.0,9.5,9.5,5813.0,5861.0,11674.0,1,0.16666666666666666,48,0.5138983423697507,0.14285714285714285,6.453755395316709,121.70000091195107,3.7099999710917473,0.0026075268234376624,21.685153461271717,86.76,6.030301092788377,6.36298101888569,126.10000063478947,3.430000051856041,0.0026075268234376624,20.122664729593904,83.88,5.991341228429128,2,0.0645,10.0,19.0,0.2629,0,1,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.9630982875823975
GDM,CL,2023-12,2023,12,8,1756.0,0.78,615,5081.0,2.27,698,2243,0.2742,0.3112,196,2339,1,2339.0,0,6,5747.0,5746.0,11493.0,18.0,9.0,9.0,4,17.0,8.5,8.5,5746.0,5746.0,11492.0,0,0.0,24,0.0,0.0,6.314255344686449,136.50000097602606,4.969999924302101,0.0023790322048890013,20.091272928061024,83.159996,6.086231158415396,6.307755319867283,136.50000097602606,4.969999924302101,0.002352150485059747,20.091272928061024,83.159996,6.079731208863118,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.9887336492538452
DMNZ,DVD,2023-12,2023,12,2,1814.0,1.12,684,4313.0,2.66,751,1619,0.4225,0.4639,0,1926,1,1926.0,0,5,3811.06,3769.0,7580.0599999999995,14.833333333333334,10.333333333333334,4.5,15,20.482142857142858,11.625,8.857142857142858,10450.0,10339.0,20789.0,1,0.1,75,0.48089834696298783,0.125,6.4991641808251135,122.70000063627958,3.219999998807907,0.002849462301900951,21.480396888389063,83.88,6.012403357733962,6.434163921267315,122.70000063627958,3.219999998807907,0.0026344085432669167,21.480396888389063,83.88,5.947403179741995,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.022235949,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.978,1,-2.4492935982947064e-16,1.0,1.0,0.9859423041343689
HGV,ASN,2023-12,2023,12,30,3.0,0.5,2,210.0,35.0,6,6,0.3333,1.0,0,81,5,16.2,0,6,2217.6,2226.2,4443.799999999999,48.666666666666664,27.333333333333332,21.333333333333332,9,76.0,37.333333333333336,38.666666666666664,4545.2,3790.0,8335.2,3,0.42857142857142855,54,2.6191621746468634,0.8611111111111112,5.742491945704465,139.90000021457672,6.78999999910593,0.009287634336199332,19.3668375912533,85.32,5.343365690200239,5.5469086129839225,131.200000397861,8.26000003516674,0.008723118212274325,19.36614832482351,85.67999,5.118884415766324,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.783753514289856
NS,HD,2023-12,2023,12,12,1586.0,1.43,614,3764.0,3.39,659,1109,0.5537,0.5942,0,1153,1,1153.0,0,4,2315.0,2317.0,4632.0,21.0,10.5,10.5,6,29.0,10.666666666666666,18.333333333333332,2353.0,2347.0,4700.0,0,0.0,24,0.0,0.0,6.069198829091845,132.00000100582838,4.760000012814999,0.003991935394644257,20.762720000038865,83.520004,5.777666596375326,6.11553749203762,129.80000059306622,5.809999972581863,0.0027284945626693067,19.833537410023393,82.439995,5.721384361876996,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.9577926993370056
DT,RTD,2023-12,2023,12,14,834.0,0.88,304,5592.0,5.93,412,943,0.3224,0.4369,0,1124,2,562.0,0,11,12444.0,11784.0,24228.0,20.1,7.6,12.5,17,42.81944444444444,21.375,21.444444444444443,12221.0,17533.67,29754.67,2,0.15384615384615385,187,1.424137568996588,0.47619047619047616,6.905193474038594,117.00000028312206,3.4300000220537186,0.002862903161815578,21.505889154890532,86.03999,6.4287822348145784,6.767298311385656,119.80000076442957,2.870000012218952,0.0030241934807911037,20.965941579551785,83.159996,6.3549999808291755,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.9617520570755005
AH,DR,2023-12,2023,12,16,971.0,0.86,195,6066.0,5.39,422,1126,0.1732,0.3748,36,1188,1,1188.0,0,14,7534.33,7951.0,15485.33,21.714285714285715,10.857142857142858,10.857142857142858,8,20.5,10.25,10.25,4432.0,4388.0,8820.0,0,0.0,112,0.0,0.0,5.9029356348929145,129.80000068247318,5.319999933242798,0.0029301074613887136,19.553232784393014,81.36,5.730086070665669,5.949741771306983,119.30000095814466,3.7800000980496407,0.003830645075668731,19.745097796362575,78.12,5.724540153575901,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.6649982333183289
AH,OTB,2023-12,2023,12,4,367.0,0.43,147,600.0,0.7,14,863,0.1703,0.0162,42,949,1,949.0,0,14,7534.33,7951.0,15485.33,21.714285714285715,10.857142857142858,10.857142857142858,4,8.0,4.0,4.0,1836.0,940.33,2776.33,0,0.0,56,0.0,0.0,5.9029356348929145,129.80000068247318,5.319999933242798,0.0029301074613887136,19.553232784393014,81.36,5.730086070665669,5.881204392901191,130.40000044554472,4.829999968409538,0.002889784881644832,19.252575996982795,82.439995,5.722938276256524,2,0.0645,10.0,19.0,0.2629,0,0,0.2992,0,0.0034762456,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,1,-2.4492935982947064e-16,1.0,0.0,0.4044857919216156
