source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_TW_pred,XGBClassifier_TW_proba
LEDN,HAD,2019-02,2019,2,25,715.0,0.39,157,3802.0,2.1,434,1814,1814.0,352.0,82.0,0.0865,0.2393,59,2176,1,2176.0,0,19,11960.0,12919.0,24879.0,38.488888888888894,21.6,16.88888888888889,6,24.0,12.0,12.0,6731.0,5549.0,12280.0,0,0.0,114,0.0,0.0,6.137961355841807,56.300000339746475,1.8899999782443047,0.001190476163866974,16.866852678136812,81.72,5.670625061883281,6.140273904261578,55.20000044256449,1.6800000071525574,0.0009523809310935793,16.328533535202343,82.439995,5.734767927804829,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.3259430229663849
GV,RTD,2019-02,2019,2,22,24.0,0.28,5,567.0,6.52,30,87,87.0,14.0,16.0,0.0575,0.3448,3,114,1,114.0,0,14,10621.0,7694.0,18315.0,31.166666666666664,15.5,15.666666666666666,16,52.87301587301587,31.428571428571427,21.444444444444443,13204.0,17017.0,30221.0,2,0.125,224,1.1764671337579005,0.3611111111111111,6.22960128325836,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.84277088512733,6.025535749986635,57.49999999254942,2.240000046789646,0.002202380903153902,15.36019597016275,82.439995,5.631413761060685,0,0.0,8.0,20.0,0.2629,1,1,0.28915,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.6824772357940674
GVC,VB,2019-02,2019,2,3,477.0,0.28,182,1110.0,0.66,27,1682,1682.0,0.0,27.0,0.1082,0.0161,44,1796,1,1796.0,0,5,0.0,10571.0,10571.0,9.6,0.0,9.6,3,7.5,3.5,4.0,3616.0,1796.0,5412.0,0,0.0,15,0.0,0.0,6.223101340029167,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.836270979528005,6.255601300492084,61.70000025629997,1.9599999785423279,0.0016517856773654266,16.759106330750953,82.079994,5.868770906585269,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.001193992793560028
GVM,LAA,2019-02,2019,2,3,3049.0,1.66,780,4609.0,2.51,757,1838,1838.0,685.0,72.0,0.4244,0.4119,49,1993,1,1993.0,0,4,3937.0,3937.0,7874.0,9.0,4.5,4.5,7,11.333333333333332,5.0,6.333333333333333,8300.0,6290.0,14590.0,0,0.0,28,0.0,0.0,6.268601198270473,61.70000025629997,1.9599999785423279,0.0016517856773654266,16.759106330750953,82.079994,5.881770835568507,6.249101357565017,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.8622710010885,0,0.0,8.0,20.0,0.2629,1,1,0.28915,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.7830713391304016
PMR,PMO,2019-02,2019,2,1,1813.0,1.71,468,4964.0,4.69,491,1058,1058.0,397.0,94.0,0.4423,0.4641,0,1168,1,1168.0,0,4,2341.0,2341.0,4682.0,2.0,1.0,1.0,4,19.0,9.5,9.5,2341.0,2287.0,4628.0,0,0.0,16,0.0,0.0,6.051651814209652,44.50000063329935,1.3299999982118607,0.0014732142527853803,17.8852500893353,85.67999,5.72397327072741,6.077651835431988,44.50000063329935,1.3299999982118607,0.0014732142527853803,17.8852500893353,85.67999,5.749973292595574,0,0.0,8.0,20.0,0.2629,1,1,0.28915,1,0.04347826,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.957,1,0.8660254037844386,0.5000000000000001,1.0,0.936391294002533
NDB,BSMZ,2019-02,2019,2,1,1258.0,0.68,565,2801.0,1.51,326,1858,1858.0,271.0,55.0,0.3041,0.1755,12,1990,1,1990.0,0,8,5978.0,5978.0,11956.0,19.0,9.5,9.5,4,5.0,2.5,2.5,4051.0,4051.0,8102.0,0,0.0,32,0.0,0.0,6.068309368859489,57.50000039488077,2.030000016093254,0.002127976142912216,15.35962056891904,90.0,5.720392702147365,6.042309551605112,57.50000039488077,2.030000016093254,0.002127976142912216,15.35962056891904,90.0,5.694392937900765,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.01727764680981636
LEDN,VH,2019-02,2019,2,8,898.0,0.9,211,2896.0,2.9,221,998,998.0,174.0,47.0,0.2114,0.2214,55,1182,1,1182.0,0,19,11960.0,12919.0,24879.0,38.488888888888894,21.6,16.88888888888889,4,18.0,9.0,9.0,2396.0,1945.0,4341.0,0,0.0,76,0.0,0.0,6.137961355841807,56.300000339746475,1.8899999782443047,0.001190476163866974,16.866852678136812,81.72,5.670625061883281,6.163961372837158,56.300000339746475,1.8899999782443047,0.001190476163866974,16.866852678136812,81.72,5.6966250837070955,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,0.002004008,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,1,0.8660254037844386,0.5000000000000001,0.0,0.1364160031080246
GVC,GV,2019-02,2019,2,1,862.0,0.33,275,5190.0,1.99,148,2605,2605.0,0.0,148.0,0.1056,0.0568,57,2940,1,2940.0,0,5,0.0,10571.0,10571.0,9.6,0.0,9.6,14,31.166666666666664,15.5,15.666666666666666,10621.0,7694.0,18315.0,3,0.3,70,1.619278258831716,0.46590909090909094,6.223101340029167,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.836270979528005,6.22960128325836,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.84277088512733,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.3178503,0.0,0.0,0.00038387717,0.318,0.0,0.0,0.0,0.682,1,0.8660254037844386,0.5000000000000001,0.0,0.04560491070151329
WD,VTN,2019-02,2019,2,9,248.0,0.16,123,1293.0,0.81,167,1598,1598.0,134.0,33.0,0.077,0.1045,10,1766,1,1766.0,0,10,6941.0,6347.0,13288.0,27.0,14.0,13.0,4,11.0,5.5,5.5,3561.0,2945.0,6506.0,0,0.0,40,0.0,0.0,5.873872113336499,60.10000032931566,2.100000001490116,0.0020684523347188673,15.283481010634985,87.84,5.410702434191037,5.930690611513065,62.20000057667494,1.960000030696392,0.0023214285195405993,15.510832918453074,89.64,5.57942572138494,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.19807425141334534
NDB,WP,2019-02,2019,2,9,1425.0,0.76,611,2999.0,1.61,443,1866,1866.0,388.0,55.0,0.3274,0.2374,8,2061,1,2061.0,0,8,5978.0,5978.0,11956.0,19.0,9.5,9.5,8,18.0,9.0,9.0,8590.0,8590.0,17180.0,1,0.14285714285714285,64,0.9102392266268373,0.3333333333333333,6.068309368859489,57.50000039488077,2.030000016093254,0.002127976142912216,15.35962056891904,90.0,5.720392702147365,6.021720377126864,51.00000035762787,1.5399999842047691,0.0015922618691720778,16.080484133391153,84.96,5.64530670398935,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.048724379390478134
GVC,LAA,2019-02,2019,2,1,1073.0,0.59,357,2940.0,1.61,75,1825,1825.0,0.0,75.0,0.1956,0.0411,116,1943,1,1943.0,0,5,0.0,10571.0,10571.0,9.6,0.0,9.6,7,11.333333333333332,5.0,6.333333333333333,8300.0,6290.0,14590.0,2,0.2857142857142857,35,0.8979307383872341,0.2159090909090909,6.223101340029167,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.836270979528005,6.249101357565017,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.8622710010885,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.08350187540054321
GV,DT,2019-02,2019,2,8,1596.0,0.6,421,8128.0,3.08,643,2643,2643.0,443.0,200.0,0.1593,0.2433,122,3358,1,3358.0,0,14,10621.0,7694.0,18315.0,31.166666666666664,15.5,15.666666666666666,8,18.5,9.25,9.25,8599.0,8537.0,17136.0,1,0.09090909090909091,112,0.43429448190325176,0.1,6.22960128325836,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.84277088512733,6.171327437371171,58.200000271201134,1.9600000083446503,0.0018005951978487982,15.047965647741442,79.2,5.681744145872515,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.4295123517513275
GVC,GD,2019-02,2019,2,28,370.0,0.2,156,1740.0,0.96,42,1817,1817.0,0.0,42.0,0.0859,0.0231,34,2016,1,2016.0,0,5,0.0,10571.0,10571.0,9.6,0.0,9.6,13,33.07142857142857,16.5,16.571428571428573,14672.0,9932.0,24604.0,1,0.08333333333333333,65,0.48089834696298783,0.125,6.223101340029167,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.836270979528005,6.117208452329838,57.3000004068017,2.100000001490116,0.002038690430622193,15.875460641369934,86.399994,5.7884881893793745,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.9994497,0.0,0.0,0.00055035774,0.999,0.0,0.0,0.001,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.016311878338456154
HMBV,EHV,2019-02,2019,2,10,1109.0,1.26,549,1239.0,1.41,363,880,880.0,345.0,18.0,0.6239,0.4125,1,967,1,967.0,0,4,1914.0,1914.0,3828.0,12.0,6.0,6.0,12,34.94285714285714,16.8,18.142857142857142,7332.0,11070.0,18402.0,0,0.0,48,0.0,0.0,5.998437515332452,54.30000024288893,2.6599999517202377,0.0059672617796985876,13.334481470996426,87.12,5.508035710613642,6.06437801266466,51.40000005066395,2.379999987781048,0.006681547514052086,13.156570018402167,87.479996,5.549348189717247,0,0.0,8.0,20.0,0.2629,1,1,0.28915,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.048635173588991165
UTZL,MAS,2019-02,2019,2,5,394.0,0.29,162,2037.0,1.49,158,1364,1364.0,106.0,52.0,0.1188,0.1158,1,1533,1,1533.0,0,4,3096.0,2908.0,6004.0,7.0,3.5,3.5,4,10.0,5.0,5.0,3111.0,2196.0,5307.0,0,0.0,16,0.0,0.0,5.970690338872373,62.000000327825546,2.3799999728798866,0.0024107142318306224,14.601031094700808,88.92,5.604172471289833,5.956690629741864,62.20000057667494,1.960000030696392,0.0023214285195405993,15.510832918453074,89.64,5.605425741434807,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.1000291109085083
BKF,BKG,2019-02,2019,2,1,267.0,0.23,151,2155.0,1.84,107,1172,1172.0,44.0,63.0,0.1288,0.0913,0,1284,1,1284.0,0,3,2501.0,1284.0,3785.0,3.0,2.0,1.0,4,5.0,2.5,2.5,2501.0,2501.0,5002.0,0,0.0,12,0.0,0.0,6.03241376895901,43.40000031143427,1.1200000196695328,0.0013690475884470203,19.804262537154415,93.6,5.701759034590352,6.025913778492915,43.40000031143427,1.1200000196695328,0.0013690475884470203,19.804262537154415,93.6,5.6952589937663145,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.9761092,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.024,1,0.8660254037844386,0.5000000000000001,0.0,0.04310745373368263
ZP,BMN,2019-02,2019,2,7,256.0,0.28,77,1440.0,1.6,43,901,901.0,0.0,43.0,0.0855,0.0477,11,987,1,987.0,0,6,2187.0,3213.0,5400.0,24.0,12.0,12.0,4,13.0,6.5,6.5,1979.0,1014.0,2993.0,1,0.25,24,0.7213475204444817,0.25,5.70366371305482,54.500000044703484,4.410000033676624,0.003571428491600922,14.998374452193579,89.27999,5.11058329200993,5.686625015428511,54.700000427663326,4.689999982714653,0.003630952299794271,14.64750140266759,90.72,5.171669602394104,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.023307437,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.977,1,0.8660254037844386,0.5000000000000001,0.0,0.036575667560100555
VS,VSS,2019-02,2019,2,1,206.0,0.2,66,1440.0,1.41,48,1020,1020.0,0.0,48.0,0.0647,0.0471,69,1128,1,1128.0,0,2,0.0,1172.0,1172.0,3.5,0.0,3.5,3,8.0,3.0,5.0,2248.0,1128.0,3376.0,1,0.3333333333333333,6,0.7213475204444817,0.25,6.243169646493958,49.30000025033951,2.1699999794363976,0.002931547572924977,14.843990279583348,77.03999,5.521666712648723,6.333157787773026,45.20000063627958,2.869999974966049,0.002127976142912216,17.457650103916723,84.96,5.945657821749116,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.010200953111052513
AVAT,NKK,2019-02,2019,2,5,1149.0,1.16,590,2119.0,2.14,274,992,992.0,228.0,46.0,0.5948,0.2762,0,1097,1,1097.0,0,4,2222.0,3244.0,5466.0,8.0,4.0,4.0,6,17.0,7.666666666666667,9.333333333333334,2253.0,2253.0,4506.0,0,0.0,24,0.0,0.0,5.794791672461932,58.300000227987766,2.5200000405311584,0.002767857080990715,14.720713905990124,84.6,5.268601181118616,5.788291703396854,58.300000227987766,2.5200000405311584,0.002782738033039052,14.720713905990124,84.6,5.262101263384379,0,0.0,8.0,20.0,0.2629,1,1,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.6885362267494202
RSW,GVMW,2019-02,2019,2,2,1917.0,1.06,834,3656.0,2.03,332,1801,1801.0,250.0,82.0,0.4631,0.1843,14,1905,1,1905.0,0,4,3780.0,3780.0,7560.0,7.0,3.5,3.5,4,3.0,1.5,1.5,3779.0,3779.0,7558.0,0,0.0,16,0.0,0.0,6.268601198270473,61.70000025629997,1.9599999785423279,0.0016220237732687522,16.759106330750953,82.079994,5.881770835568507,6.268601198270473,61.70000025629997,1.9599999785423279,0.0011607142597702996,16.759106330750953,82.079994,5.881770835568507,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.00055524707,0.0,0.0,0.0,0.001,0.999,1,0.8660254037844386,0.5000000000000001,0.0,0.0013871605042368174
UTZL,UT,2019-02,2019,2,2,588.0,0.49,324,1666.0,1.37,347,1212,1212.0,310.0,37.0,0.2673,0.2863,1,1375,1,1375.0,0,4,3096.0,2908.0,6004.0,7.0,3.5,3.5,29,51.23529411764706,26.0,25.235294117647058,20723.0,29110.0,49833.0,0,0.0,116,0.0,0.0,5.970690338872373,62.000000327825546,2.3799999728798866,0.0024107142318306224,14.601031094700808,88.92,5.604172471289833,5.858517994843645,60.000000171363354,2.3099999725818634,0.0024107142318306224,14.788541686322008,88.2,5.425110256255028,0,0.0,8.0,20.0,0.2629,1,1,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.14451271295547485
ZP,DV,2019-02,2019,2,16,813.0,0.8,200,2410.0,2.38,238,1013,1013.0,180.0,58.0,0.1974,0.2349,30,1120,1,1120.0,0,6,2187.0,3213.0,5400.0,24.0,12.0,12.0,12,29.666666666666668,14.833333333333334,14.833333333333334,6572.0,6945.0,13517.0,0,0.0,72,0.0,0.0,5.70366371305482,54.500000044703484,4.410000033676624,0.003571428491600922,14.998374452193579,89.27999,5.11058329200993,5.689538765621061,51.600000098347664,3.9200000315904617,0.002961309457619098,14.862799129315786,90.0,5.165580374853952,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.3591480255126953
GS,BZL,2019-02,2019,2,5,549.0,0.54,272,1749.0,1.71,199,1020,1020.0,151.0,48.0,0.2667,0.1951,2,1128,1,1128.0,0,8,2337.0,2337.0,4674.0,38.0,19.0,19.0,4,11.0,5.5,5.5,2248.0,2248.0,4496.0,0,0.0,32,0.0,0.0,6.265220213930921,53.00000040233135,2.5899999141693115,0.00263392851255568,16.963600831860234,92.88,5.9685684360918545,6.271720392363412,53.00000040233135,2.5899999141693115,0.00311011897810247,16.963600831860234,92.88,5.975068621692204,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.9474512338638306
ZP,DR,2019-02,2019,2,13,927.0,0.93,462,2163.0,2.17,251,999,999.0,196.0,55.0,0.4625,0.2513,22,1106,1,1106.0,0,6,2187.0,3213.0,5400.0,24.0,12.0,12.0,8,20.5,10.25,10.25,4152.0,4090.0,8242.0,1,0.16666666666666666,48,1.4426950408889634,0.5,5.70366371305482,54.500000044703484,4.410000033676624,0.003571428491600922,14.998374452193579,89.27999,5.11058329200993,5.64762486468923,54.700000427663326,4.689999982714653,0.004360118950162793,14.64750140266759,90.72,5.132669503357084,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.2336445152759552
TB,BD,2019-02,2019,2,21,1457.0,0.73,378,6500.0,3.24,432,2008,2008.0,269.0,163.0,0.1882,0.2151,57,2226,1,2226.0,0,9,8809.0,6496.0,15305.0,30.8,17.8,13.0,14,43.142857142857146,21.571428571428573,21.571428571428573,7231.0,8168.0,15399.0,0,0.0,126,0.0,0.0,5.965788711815895,56.800000332295895,3.0799999833106995,0.004226190381727758,14.256750674474807,90.72,5.4689881425528295,6.035672633698033,52.200000397861004,3.5700000524520874,0.0037499999161809683,14.679468886838073,91.439995,5.598470259635222,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.8417192697525024
UTG,KMA,2019-02,2019,2,5,675.0,0.42,231,1684.0,1.04,65,1616,1616.0,12.0,53.0,0.1429,0.0402,40,1784,1,1784.0,0,6,2486.0,4213.0,6699.0,8.0,4.0,4.0,4,7.0,3.5,3.5,3563.0,1872.0,5435.0,0,0.0,24,0.0,0.0,6.238764877835776,49.00000021606684,1.680000014603138,0.0009077380749485677,18.636700330346468,87.84,5.875000007605801,6.242092174782773,50.20000036805868,1.7500000149011612,0.0013095237802536715,18.077932865225844,87.12,5.876020763424181,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0565548911690712
WF,OTB,2019-02,2019,2,4,989.0,1.27,482,629.0,0.81,234,780,780.0,231.0,3.0,0.6179,0.3,8,862,1,862.0,0,3,1776.0,862.0,2638.0,10.5,6.5,4.0,3,8.0,4.0,4.0,1776.0,914.0,2690.0,0,0.0,9,0.0,0.0,5.647196427325807,62.100000128149986,3.4300000369548798,0.004627976087032862,14.277041563320727,88.56,5.207315504462237,5.608196502662308,62.100000128149986,3.4300000369548798,0.004627976087032862,14.277041563320727,88.56,5.168315542507029,0,0.0,8.0,20.0,0.2629,1,1,0.28915,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.014530224725604057
DB,ED,2019-02,2019,2,29,465.0,0.52,218,1407.0,1.59,149,886,886.0,109.0,40.0,0.246,0.1682,1,985,1,985.0,0,10,5359.0,5327.0,10686.0,30.0,15.0,15.0,7,33.16666666666667,17.666666666666668,15.5,4224.0,5054.0,9278.0,1,0.125,70,0.9102392266268373,0.3333333333333333,5.9392231225335435,62.00000029057264,2.8700000569224358,0.0024999999441206455,15.18618050678855,89.64,5.545324368269315,5.720104189196025,62.40000033378601,3.080000028014183,0.004241071333776095,14.576147224221911,85.67999,5.20715781163779,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.39327332377433777
BSMZ,HVSM,2019-02,2019,2,4,1037.0,0.56,431,3138.0,1.69,485,1858,1858.0,430.0,55.0,0.232,0.261,0,1990,1,1990.0,0,4,4051.0,4051.0,8102.0,5.0,2.5,2.5,4,5.0,2.5,2.5,4051.0,4042.0,8093.0,0,0.0,16,0.0,0.0,6.042309551605112,57.50000039488077,2.030000016093254,0.002127976142912216,15.35962056891904,90.0,5.694392937900765,6.022809500329285,57.50000039488077,2.030000016093254,0.002455357087975634,15.35962056891904,90.0,5.674892837359082,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.043885573744773865
BN,AMRI,2019-02,2019,2,7,50.0,0.28,18,80.0,0.44,19,180,180.0,18.0,1.0,0.1,0.1056,0,198,1,198.0,0,4,374.0,374.0,748.0,12.0,6.0,6.0,4,9.0,4.5,4.5,374.0,374.0,748.0,0,0.0,16,0.0,0.0,5.593687414374601,52.30000048130751,3.8500000312924385,0.004047618957147712,14.232993832257177,94.32,5.046589247416705,5.502577422702286,49.70000058412552,3.4299999848008156,0.004047618957147712,14.61159190952423,91.799995,4.894541750063321,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.06961101293563843
ALMM,AMPO,2019-02,2019,2,2,1152.0,0.38,407,3072.0,1.02,312,3000,3000.0,253.0,59.0,0.1357,0.104,4,3274,1,3274.0,0,4,6466.0,5562.0,12028.0,3.0,1.5,1.5,6,24.666666666666668,12.333333333333334,12.333333333333334,6466.0,6466.0,12932.0,0,0.0,24,0.0,0.0,6.004592148825482,52.50000065565109,1.610000029206276,0.001517857108930392,16.37113679697116,87.84,5.529741001420743,6.017592280332575,52.50000065565109,1.610000029206276,0.002127976142912216,16.37113679697116,87.84,5.542741094898831,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.08813025057315826
ED,DB,2019-02,2019,2,29,876.0,1.06,435,1603.0,1.93,120,830,830.0,78.0,42.0,0.5241,0.1446,3,934,1,934.0,0,7,4224.0,5054.0,9278.0,33.16666666666667,17.666666666666668,15.5,10,30.0,15.0,15.0,5359.0,5327.0,10686.0,1,0.125,70,0.9102392266268373,0.3333333333333333,5.720104189196025,62.40000033378601,3.080000028014183,0.004241071333776095,14.576147224221911,85.67999,5.20715781163779,5.9392231225335435,62.00000029057264,2.8700000569224358,0.0024999999441206455,15.18618050678855,89.64,5.545324368269315,0,0.0,8.0,20.0,0.2629,0,0,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.47693416476249695
HRT,BR,2019-02,2019,2,10,1282.0,1.3,503,1901.0,1.93,523,984,984.0,502.0,21.0,0.5112,0.5315,0,1089,1,1089.0,0,4,2182.0,2182.0,4364.0,28.0,14.0,14.0,3,16.0,6.0,10.0,2182.0,1094.0,3276.0,0,0.0,12,0.0,0.0,5.874255954870023,48.10000002384186,2.309999980032444,0.007708333319030879,13.535944038558574,87.12,5.317485131256815,6.087130875493001,45.000000230968,2.939999997615814,0.007886904743610926,13.752911476507073,90.36,5.621133902176682,0,0.0,8.0,20.0,0.2629,1,1,0.28915,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0910533219575882
DB,UT,2019-02,2019,2,12,1502.0,1.51,590,2229.0,2.24,207,997,997.0,154.0,53.0,0.5918,0.2076,3,1168,1,1168.0,0,10,5359.0,5327.0,10686.0,30.0,15.0,15.0,29,51.23529411764706,26.0,25.235294117647058,20723.0,29110.0,49833.0,1,0.047619047619047616,290,0.9102392266268373,0.3333333333333333,5.9392231225335435,62.00000029057264,2.8700000569224358,0.0024999999441206455,15.18618050678855,89.64,5.545324368269315,5.858517994843645,60.000000171363354,2.3099999725818634,0.0024107142318306224,14.788541686322008,88.2,5.425110256255028,0,0.0,8.0,20.0,0.2629,0,1,0.28915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.008164040744304657
BSMZ,NDB,2019-02,2019,2,1,1222.0,0.65,506,3504.0,1.88,754,1866,1866.0,699.0,55.0,0.2712,0.4041,0,2061,1,2061.0,0,4,4051.0,4051.0,8102.0,5.0,2.5,2.5,8,19.0,9.5,9.5,5978.0,5978.0,11956.0,0,0.0,32,0.0,0.0,6.042309551605112,57.50000039488077,2.030000016093254,0.002127976142912216,15.35962056891904,90.0,5.694392937900765,6.068309368859489,57.50000039488077,2.030000016093254,0.002127976142912216,15.35962056891904,90.0,5.720392702147365,0,0.0,8.0,20.0,0.2629,1,1,0.28915,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.5782968997955322
