source,target,service_date,arrival_hour,earliest_departure_hour,distance,total_services,src_degree,src_weighted_degree,src_avg_distance,tgt_degree,tgt_weighted_degree,tgt_avg_distance,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,temperature_2m,rain,snowfall,snow_depth,wind_speed_10m,wind_gusts_10m,soil_temperature_0_to_7cm,is_holiday,target_binary,count_intercity,count_sprinter,count_other_trains,rolling_prev_5_avg_delay,hours_since_prev_service,delta_hours_since_last_service,delta_count_services_since_last_delay,delta_hours_since_last_delayed_service,total_last_services_count,total_last_delayed_services_count,ratio_last_delay,service_year,service_month,day_of_week,YearMonth,YearMonthDayHour,arrival_hour_sin,arrival_hour_cos,day_of_week_sin,day_of_week_cos,month_of_year_sin,month_of_year_cos,hourly_edges_size,count_class_1,count_class_0,simultaneous_pred,simultaneous_null
WM,ZZS,2024-03-01,9,9,3,3,4,14,5.0,4,14,4.0,0,0.0,16,0.0,0.0,6.5435004234313965,0.0,0.0,0.0,17.55530548095703,28.799999237060547,6.093500137329102,False,0,0,3,0,0.734,1.0,1.0,1,1.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,0.0
ANA,SGN,2024-03-01,9,9,9,2,4,8,20.0,4,8,23.0,0,0.0,16,0.0,0.0,6.69350004196167,0.0,0.0,0.0,16.854766845703125,29.15999984741211,6.243500232696533,False,0,2,0,0,0.5660000000000001,1.0,1.0,2,2.0,3,3,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
O,OW,2024-03-01,9,9,1,2,8,16,26.0,4,8,12.0,0,0.0,32,0.0,0.0,5.69350004196167,0.0,0.0,0.0,16.119800567626953,32.76000213623047,6.2935004234313965,False,1,0,2,0,13.8,1.0,1.0,1,1.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
SDM,RTD,2024-03-01,9,9,4,8,6,32,15.333333333333334,14,60,43.142857142857146,1,0.1111111111111111,84,0.6213349345596119,0.2,5.541500091552734,0.0,0.0,0.0,20.163211822509766,37.07999801635742,5.891499996185303,False,1,4,4,0,0.882,1.0,1.0,1,1.0,8,2,0.25,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
ANA,HDRZ,2024-03-01,9,9,11,2,4,8,20.0,4,8,12.0,0,0.0,16,0.0,0.0,6.69350004196167,0.0,0.0,0.0,16.854766845703125,29.15999984741211,6.243500232696533,False,0,2,0,0,0.2,1.0,1.0,4,7.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
DVD,ASA,2024-03-01,9,9,2,3,8,30,4.5,8,30,21.5,0,0.0,64,0.0,0.0,6.322000026702881,0.0,0.0,0.0,18.792551040649414,33.47999954223633,6.171999931335449,False,1,0,3,0,0.384,1.0,1.0,2,2.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,0.0
AMF,APD,2024-03-01,9,9,43,4,14,46,47.714285714285715,6,18,40.666666666666664,0,0.0,84,0.0,0.0,6.076000213623047,0.0,0.0,0.0,18.204042434692383,33.47999954223633,6.125999927520752,False,0,4,0,0,0.6,1.0,1.0,4,8.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
VNDC,RHN,2024-03-01,9,9,8,2,4,8,9.0,2,4,16.0,0,0.0,8,0.0,0.0,6.106499671936035,0.0,0.0,0.0,18.07902717590332,34.91999816894531,6.356499671936035,False,1,0,2,0,0.6,1.0,1.0,2,2.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
TBU,TBR,2024-03-01,9,9,4,2,4,12,5.0,4,8,10.0,0,0.0,16,0.0,0.0,5.2870001792907715,0.0,0.0,0.0,18.64369010925293,33.839996337890625,5.7870001792907715,False,0,0,2,0,0.2,1.0,1.0,5,9.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
BV,HK,2024-03-01,9,9,3,2,4,8,8.0,4,8,6.0,0,0.0,16,0.0,0.0,6.550000190734863,0.0,0.0,0.0,19.959718704223633,32.39999771118164,6.300000190734863,False,0,0,2,0,0.4,1.0,1.0,4,8.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
CAS,ZD,2024-03-01,9,9,17,2,6,16,18.666666666666668,8,30,14.0,0,0.0,48,0.0,0.0,6.699999809265137,0.0,0.0,0.0,19.70815086364746,31.68000030517578,6.300000190734863,False,1,2,0,0,0.166,1.0,1.0,1,1.0,3,1,0.33333334,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
DDR,ZWD,2024-03-01,9,9,2,4,8,28,30.0,4,16,9.0,0,0.0,32,0.0,0.0,5.436999797821045,0.0,0.0,0.0,20.15999984741211,36.36000061035156,5.7870001792907715,False,0,0,4,0,0.0,1.0,1.0,6,9.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
NMGO,NMD,2024-03-01,9,9,2,4,4,16,5.0,4,16,6.0,0,0.0,16,0.0,0.0,5.9045000076293945,0.0,0.0,0.0,18.0,34.560001373291016,6.4045000076293945,False,1,0,4,0,0.7,1.0,1.0,1,1.0,4,2,0.5,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
HIL,VH,2024-03-01,9,9,10,2,4,8,17.0,4,8,18.0,0,0.0,16,0.0,0.0,6.406499862670898,0.0,0.0,0.0,24.546085357666016,30.96000099182129,7.156499862670898,False,1,0,2,0,0.5,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
MZ,HZE,2024-03-01,9,9,10,2,4,8,17.0,4,8,15.0,0,0.0,16,0.0,0.0,5.7064995765686035,0.0,0.0,0.0,16.676977157592773,32.76000213623047,6.106499671936035,False,0,0,2,0,6.1,1.0,1.0,3,3.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
DMNZ,WP,2024-03-01,9,9,7,4,4,16,9.0,8,30,18.0,0,0.0,32,0.0,0.0,6.38700008392334,0.0,0.0,0.0,18.792551040649414,33.47999954223633,6.236999988555908,False,1,0,4,0,7.25,1.0,1.0,1,1.0,4,4,1.0,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
AH,NM,2024-03-01,9,9,19,6,12,40,21.666666666666668,8,32,23.5,0,0.0,96,0.0,0.0,6.111000061035156,0.10000000149011612,0.0,0.0,18.118410110473633,32.03999710083008,6.460999965667725,False,1,6,0,0,0.266,1.0,1.0,1,1.0,6,1,0.16666667,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
NVP,SSH,2024-03-01,9,9,11,2,4,8,16.0,4,8,19.0,0,0.0,16,0.0,0.0,6.006499767303467,0.0,0.0,0.0,16.954431533813477,29.15999984741211,6.30649995803833,False,0,0,2,0,0.8,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
ZLW,BDPB,2024-03-01,9,9,10,2,6,16,21.333333333333332,4,8,15.0,0,0.0,24,0.0,0.0,5.33050012588501,0.0,0.0,0.0,20.172853469848633,34.560001373291016,5.680500030517578,False,0,0,2,0,0.2,1.0,1.0,3,3.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
BR,HRT,2024-03-01,9,9,10,2,4,8,12.0,4,8,28.0,0,0.0,16,0.0,0.0,6.440999984741211,0.0,0.0,0.0,19.373218536376953,36.0,6.790999889373779,False,1,2,0,0,3.6,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,0.0,1.0
DT,RSW,2024-03-01,9,9,5,4,10,40,15.2,4,16,7.0,0,0.0,40,0.0,0.0,5.593500137329102,0.0,0.0,0.0,19.803272247314453,35.279998779296875,6.143500328063965,False,1,0,4,0,0.45,1.0,1.0,1,1.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
DDZD,ZLW,2024-03-01,9,9,14,4,4,16,15.0,6,16,21.333333333333332,0,0.0,24,0.0,0.0,5.44350004196167,0.0,0.0,0.0,20.15999984741211,36.36000061035156,5.7935004234313965,False,1,0,4,0,0.35,1.0,1.0,2,2.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
LEDN,LAA,2024-03-01,9,9,14,4,16,43,25.75,8,24,10.0,1,0.09090909090909091,128,0.6213349345596119,0.2,5.867500305175781,0.0,0.0,0.0,20.570463180541992,35.279998779296875,6.067500114440918,False,1,4,0,0,1.35,1.0,1.0,1,1.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 09:00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,650,319,331,1.0,0.0
DT,RTD,2024-02-28,3,3,14,1,4,4,22.0,2,2,28.0,0,0.0,8,0.0,0.0,4.5435004234313965,0.0,0.0,0.0,9.957107543945312,17.280000686645508,4.69350004196167,False,1,1,0,0,4.5,4.0,4.0,2,5.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 03:00:00,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,17,9,8,0.0,0.0
ASB,ASD,2024-02-28,3,3,10,1,6,6,37.333333333333336,5,5,61.333333333333336,1,0.2,30,1.4426950408889634,0.5,2.559000015258789,0.0,0.0,0.0,11.384198188781738,18.35999870300293,3.9089999198913574,False,1,1,0,0,23.4,1.0,1.0,1,1.0,1,1,1.0,2024,2,3,2024-02,2024-02-28 03:00:00,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,17,9,8,0.0,0.0
LEDN,GV,2024-02-28,3,3,16,1,6,6,62.0,4,4,24.0,0,0.0,24,0.0,0.0,4.867500305175781,0.0,0.0,0.0,12.727921485900879,21.599998474121094,4.567500114440918,False,1,1,0,0,14.4,1.0,1.0,1,1.0,1,1,1.0,2024,2,3,2024-02,2024-02-28 03:00:00,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,17,9,8,0.0,0.0
LEDN,ASD,2024-02-28,3,3,48,1,6,6,62.0,5,5,61.333333333333336,0,0.0,30,0.0,0.0,4.867500305175781,0.0,0.0,0.0,12.727921485900879,21.599998474121094,4.567500114440918,False,0,1,0,0,0.8,1.0,1.0,1,1.0,1,1,1.0,2024,2,3,2024-02,2024-02-28 03:00:00,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,17,9,8,0.0,0.0
ASB,SHL,2024-02-28,3,3,17,1,6,6,37.333333333333336,4,4,46.0,0,0.0,24,0.0,0.0,2.559000015258789,0.0,0.0,0.0,11.384198188781738,18.35999870300293,3.9089999198913574,False,0,1,0,0,0.0,1.0,1.0,7,335.0,1,1,1.0,2024,2,3,2024-02,2024-02-28 03:00:00,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,17,9,8,0.0,0.0
RSW,GVMW,2024-02-28,10,10,2,4,4,16,7.0,4,16,3.0,0,0.0,16,0.0,0.0,7.199999809265137,0.10000000149011612,0.0,0.0,13.708391189575195,25.19999885559082,6.400000095367432,False,1,0,4,0,0.966,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
UTT,UTLR,2024-02-28,10,10,2,2,4,12,4.0,4,12,5.0,0,0.0,16,0.0,0.0,5.723999977111816,0.0,0.0,0.0,16.05535316467285,27.0,4.573999881744385,False,0,0,2,0,9.142,1.0,1.0,2,2.0,6,4,0.6666667,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
DT,RTD,2024-02-28,10,10,14,2,10,44,15.2,14,68,43.142857142857146,1,0.09090909090909091,140,0.9102392266268373,0.3333333333333333,6.643500328063965,0.10000000149011612,0.0,0.0,13.55150032043457,24.119998931884766,5.94350004196167,False,1,2,0,0,4.3,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
MZ,WT,2024-02-28,10,10,7,2,4,8,17.0,6,20,39.333333333333336,0,0.0,24,0.0,0.0,4.406499862670898,0.0,0.0,0.0,7.862518310546875,18.0,3.6565001010894775,False,0,0,2,0,4.266,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
DMN,ASSP,2024-02-28,10,10,2,2,4,8,9.0,4,8,3.0,0,0.0,16,0.0,0.0,6.38700008392334,0.0,0.0,0.0,14.494192123413086,25.19999885559082,5.086999893188477,False,0,0,2,0,0.384,1.0,1.0,1,1.0,3,2,0.6666667,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
GS,MDB,2024-02-28,10,10,19,1,8,12,38.0,8,12,17.0,1,0.14285714285714285,64,1.4426950408889634,0.5,6.223999977111816,0.0,0.0,0.0,13.276144027709961,27.35999870300293,5.573999881744385,False,0,1,0,0,13.2,1.0,1.0,1,1.0,1,1,1.0,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
BGN,GS,2024-02-28,10,10,37,1,6,12,44.0,8,12,38.0,0,0.0,48,0.0,0.0,5.619499683380127,0.0,0.0,0.0,10.495713233947754,19.440000534057617,4.819499969482422,False,0,1,0,0,13.4,1.0,1.0,1,1.0,1,1,1.0,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
CL,HTNC,2024-02-28,10,10,9,4,4,24,17.0,4,24,10.0,0,0.0,16,0.0,0.0,4.46750020980835,0.0,0.0,0.0,10.823972702026367,20.880001068115234,4.167500019073486,False,1,0,4,0,7.6,1.0,1.0,2,2.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
HVSP,HOR,2024-02-28,10,10,5,2,6,16,13.333333333333334,4,8,14.0,1,0.25,24,0.6213349345596119,0.2,5.5435004234313965,0.0,0.0,0.0,13.009902954101562,24.119998931884766,4.343500137329102,False,1,0,2,0,0.6,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
ASHD,AC,2024-02-28,10,10,4,2,4,8,5.0,4,9,16.0,0,0.0,16,0.0,0.0,6.230500221252441,0.0,0.0,0.0,15.034041404724121,26.280000686645508,4.930500030517578,False,1,0,2,0,5.37,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
GVM,LAA,2024-02-28,10,10,3,4,4,16,9.0,8,36,10.0,0,0.0,32,0.0,0.0,7.199999809265137,0.10000000149011612,0.0,0.0,13.708391189575195,25.19999885559082,6.400000095367432,False,1,0,4,0,0.15,1.0,1.0,2,2.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
NMGO,NM,2024-02-28,10,10,3,4,4,18,5.0,8,36,23.5,0,0.0,32,0.0,0.0,3.9544999599456787,0.0,0.0,0.0,11.212135314941406,21.239999771118164,3.6545000076293945,False,1,0,4,0,1.8,1.0,1.0,1,1.0,4,4,1.0,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
AH,OTB,2024-02-28,10,10,4,2,12,42,21.666666666666668,4,8,8.0,0,0.0,48,0.0,0.0,3.8610000610351562,0.0,0.0,0.0,10.739832878112793,20.880001068115234,3.3610000610351562,False,0,0,2,0,0.0,1.0,1.0,44,52.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
EHV,HMBV,2024-02-28,10,10,10,2,14,48,36.285714285714285,4,8,12.0,0,0.0,56,0.0,0.0,4.208499908447266,0.0,0.0,0.0,8.66994857788086,18.35999870300293,3.7085001468658447,False,0,0,2,0,1.3,1.0,1.0,2,2.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
UTG,CAS,2024-02-28,10,10,4,5,8,22,12.5,8,31,20.0,1,0.14285714285714285,64,0.6213349345596119,0.2,8.050000190734863,0.0,0.0,0.0,13.319999694824219,23.759998321533203,6.699999809265137,False,1,1,3,1,0.5,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
BSMZ,HVSM,2024-02-28,10,10,4,4,4,16,5.0,4,16,5.0,0,0.0,16,0.0,0.0,5.743500232696533,0.0,0.0,0.0,12.574259757995605,23.399999618530273,4.5435004234313965,False,1,0,4,0,0.4,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
OST,WH,2024-02-28,10,10,7,2,4,8,17.0,4,8,21.0,0,0.0,16,0.0,0.0,4.08050012588501,0.0,0.0,0.0,11.609650611877441,21.599998474121094,3.4804999828338623,False,1,2,0,0,3.9,1.0,1.0,1,1.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
HTN,HTNC,2024-02-28,10,10,1,8,4,24,5.0,4,24,10.0,0,0.0,16,0.0,0.0,5.086999893188477,0.0,0.0,0.0,12.074766159057617,21.239999771118164,4.436999797821045,False,1,0,8,0,9.33,1.0,1.0,1,1.0,9,9,1.0,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
UTZL,MAS,2024-02-28,10,10,5,2,4,10,7.0,6,12,17.666666666666668,1,0.2,24,0.3898712452512801,0.07692307692307693,5.319499969482422,0.0,0.0,0.0,13.009902954101562,24.119998931884766,4.219499588012695,False,0,0,2,0,1.8,1.0,1.0,2,2.0,4,3,0.75,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
EHV,HT,2024-02-28,10,10,32,6,14,48,36.285714285714285,14,57,39.714285714285715,1,0.07692307692307693,196,0.6213349345596119,0.2,4.208499908447266,0.0,0.0,0.0,8.66994857788086,18.35999870300293,3.7085001468658447,False,1,6,0,0,3.1740000000000004,1.0,1.0,1,1.0,7,3,0.42857143,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
ALMP,ALMB,2024-02-28,10,10,4,2,4,8,6.0,4,9,6.0,0,0.0,16,0.0,0.0,5.650000095367432,0.0,0.0,0.0,13.397611618041992,25.919998168945312,4.849999904632568,False,1,0,2,0,0.35,1.0,1.0,1,1.0,4,2,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
CAS,AMR,2024-02-28,10,10,12,2,8,31,20.0,6,25,12.0,1,0.16666666666666666,48,1.4426950408889634,0.5,8.050000190734863,0.0,0.0,0.0,13.319999694824219,23.759998321533203,6.699999809265137,False,1,2,0,0,12.232,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
BMN,DR,2024-02-28,10,10,6,2,4,8,13.0,8,17,20.5,1,0.2,32,0.9102392266268373,0.3333333333333333,4.008500099182129,0.10000000149011612,0.0,0.0,11.620808601379395,22.319997787475586,3.558500051498413,False,0,0,2,0,0.8,1.0,1.0,2,2.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
OW,O,2024-02-28,10,10,1,2,4,10,12.0,8,20,26.0,0,0.0,32,0.0,0.0,3.9565000534057617,0.0,0.0,0.0,11.165804862976074,20.880001068115234,3.8564999103546143,False,1,0,2,0,2.7,1.0,1.0,1,1.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
SD,BRN,2024-02-28,10,10,4,2,4,8,5.0,6,12,13.333333333333334,0,0.0,24,0.0,0.0,5.130500316619873,0.0,0.0,0.0,11.212135314941406,20.15999984741211,4.230500221252441,False,1,0,2,0,0.6,1.0,1.0,1,1.0,2,1,0.5,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
WT,MZ,2024-02-28,10,10,7,2,6,20,39.333333333333336,4,8,17.0,0,0.0,24,0.0,0.0,4.341500282287598,0.0,0.0,0.0,7.862518310546875,18.0,3.5915000438690186,False,0,0,2,0,4.0,1.0,1.0,3,3.0,3,2,0.6666667,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
HLMS,HWZB,2024-02-28,10,10,7,4,4,18,8.0,4,18,14.0,0,0.0,16,0.0,0.0,7.4564995765686035,0.0,0.0,0.0,13.755579948425293,24.84000015258789,6.7064995765686035,False,1,0,4,0,0.3,1.0,1.0,1,1.0,4,1,0.25,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
AMF,AMFS,2024-02-28,10,10,3,6,14,44,47.714285714285715,4,20,6.0,0,0.0,56,0.0,0.0,4.97599983215332,0.0,0.0,0.0,11.18320083618164,20.880001068115234,4.22599983215332,False,1,2,4,0,0.2,1.0,1.0,1,1.0,6,2,0.33333334,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,1.0,0.0
VNDW,MRN,2024-02-28,10,10,14,2,4,8,15.0,4,8,22.0,0,0.0,16,0.0,0.0,4.356499671936035,0.0,0.0,0.0,10.853865623474121,20.15999984741211,3.80649995803833,False,0,0,2,0,0.2,1.0,1.0,4,4.0,3,2,0.6666667,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
MRN,VNDW,2024-02-28,10,10,14,2,4,8,22.0,4,8,15.0,0,0.0,16,0.0,0.0,4.75,0.0,0.0,0.0,11.165804862976074,20.880001068115234,4.25,False,1,0,2,0,1.9,1.0,1.0,1,1.0,2,2,1.0,2024,2,3,2024-02,2024-02-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,650,357,293,0.0,1.0
