source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
ASA,ASD,2023-12-01,2023,12,6,5184.0,1.98,1571,18397.0,7.01,1876,2623,0.5989,0.7152,1,2900,1,2900.0,0,10,9760.0,9432.0,19192.0,18.8,9.4,9.4,17,37.77142857142857,18.571428571428573,19.2,12733.0,21691.75,34424.75,3,0.23076923076923078,170,1.6974898323948502,0.492156862745098,6.473164160811012,122.70000063627958,3.219999998807907,0.0026344085432669167,21.480396888389063,83.88,5.98640333907178,6.51151608769852,125.40000021457672,3.010000005364418,0.002540322523864527,20.94865451312514,85.32,5.975158547887438,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
LEDN,VH,2019-12-01,2019,12,8,467.0,0.41,178,1247.0,1.1,164,1129,0.1577,0.1453,38,1186,1,1186.0,0,19,13105.0,13748.0,26853.0,36.544444444444444,18.444444444444443,18.1,4,18.0,9.0,9.0,2401.0,1967.0,4368.0,0,0.0,76,0.0,0.0,6.330470484200744,85.00000101327896,0.0,0.0,20.32191416364844,85.32,5.783024289870575,6.356470505726994,85.00000101327896,0.0,0.0,20.32191416364844,85.32,5.8090243125810055,2,0.0645,9.0,20.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
EHV,TB,2020-12-01,2020,12,37,544.0,0.45,153,3510.0,2.91,85,1208,0.1267,0.0704,28,1274,1,1274.0,0,13,10474.0,14543.0,25017.0,33.14285714285714,15.0,18.142857142857142,10,31.6,17.8,13.8,10260.0,7056.0,17316.0,1,0.08333333333333333,130,0.48089834696298783,0.125,5.49552958841706,87.50000106543303,0.21000000834465027,0.0,13.895013468480238,82.079994,5.325368249288169,5.417500004487773,84.60000069439411,0.21000000089406967,0.0,15.437933405801173,84.6,5.282016176770451,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
EHV,TB,2021-12-01,2021,12,37,511.0,0.41,188,6120.0,4.87,164,1256,0.1497,0.1306,43,1237,1,1237.0,0,13,9802.0,13716.0,23518.0,33.14285714285714,15.0,18.142857142857142,10,31.6,17.8,13.8,10328.0,7088.0,17416.0,1,0.08333333333333333,130,0.48089834696298783,0.125,5.222948955091578,50.30000053346157,2.7299999743700027,0.0011155913729140514,13.155539667093626,63.72,4.897008060998414,5.203655895797075,47.40000044554472,3.2199999913573265,0.0013172042716334583,14.386862882683355,66.6,4.897876381718864,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
LEDN,DVNK,2019-12-01,2019,12,3,1002.0,0.55,382,3550.0,1.96,582,1813,0.2107,0.321,99,2034,1,2034.0,0,19,13105.0,13748.0,26853.0,36.544444444444444,18.444444444444443,18.1,4,5.0,2.5,2.5,4041.0,4041.0,8082.0,0,0.0,76,0.0,0.0,6.330470484200744,85.00000101327896,0.0,0.0,20.32191416364844,85.32,5.783024289870575,6.166906009958957,86.60000088810921,0.0,0.0,19.35696699734657,80.28,5.682497362596213,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,0.00055157195,0.0,0.0,0.00055157195,0.001,0.0,0.0,0.001,0.998,1,-2.4492935982947064e-16,1.0,0.0,1.0
SHL,HFD,2020-12-01,2020,12,5,829.0,0.41,323,2874.0,1.41,560,2043,0.1581,0.2741,1702,2239,1,2239.0,0,15,21348.0,17464.0,38812.0,52.48214285714286,25.625,26.857142857142858,4,10.0,5.0,5.0,4421.0,7809.0,12230.0,0,0.0,60,0.0,0.0,5.377801161735088,103.30000059306622,0.0,0.0,15.678144741122441,87.12,5.186873698106376,5.502553764119824,106.5000007674098,0.0,0.0,15.833708677480939,87.479996,5.415793012707464,2,0.0645,8.0,22.0,0.2629,1,1,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
ASB,BKL,2022-12-01,2022,12,17,30.0,1.15,3,1175.0,45.19,21,26,0.1154,0.8077,1,69,21,3.29,0,15,10421.0,10248.29,20669.29,19.035714285714285,8.285714285714286,10.75,8,25.0,13.0,12.0,4052.85,5156.0,9208.85,1,0.07692307692307693,120,0.36067376022224085,0.0625,3.7120914514456946,79.60000057518482,0.6300000101327896,0.0,16.331156688271673,74.88,3.302279559329593,3.7168091256722247,83.0000000372529,0.21000000089406967,0.0,16.01991257804536,75.96,3.3459085895659864,2,0.0645,9.0,21.0,0.2629,1,1,0.2992,1,0.84615386,0.0,0.0,0.15384616,0.846,0.0,0.0,0.154,0.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
SHL,HFD,2021-12-01,2021,12,5,1297.0,0.69,441,5542.0,2.93,614,1893,0.233,0.3244,1269,2183,1,2183.0,0,19,20148.0,17190.0,37338.0,46.888888888888886,23.88888888888889,23.0,4,10.0,5.0,5.0,4192.0,7749.0,11941.0,0,0.0,76,0.0,0.0,5.178943647266997,52.30000025033951,2.940000057220459,0.0002822580582071697,15.317652891520211,68.76,4.731026941289504,5.3859542946841925,59.900000154972076,3.0799999982118607,0.00020161289871940688,15.662822202328712,75.24,5.163306454842489,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,1,0.000528262,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,1.0,0.0
LEDN,HAD,2019-12-01,2019,12,25,1165.0,0.53,477,5325.0,2.42,576,2198,0.217,0.2621,109,2176,1,2176.0,0,19,13105.0,13748.0,26853.0,36.544444444444444,18.444444444444443,18.1,6,24.0,12.0,12.0,6734.0,5552.0,12286.0,1,0.07692307692307693,114,0.45511961331341866,0.1111111111111111,6.330470484200744,85.00000101327896,0.0,0.0,20.32191416364844,85.32,5.783024289870575,6.260790424882083,86.0000008046627,0.0,0.0,19.462760159405327,83.88,5.8437876849565455,2,0.0645,9.0,20.0,0.2629,0,1,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
HLO,AMR,2023-12-01,2023,12,5,2512.0,1.65,728,6101.0,4.01,815,1522,0.4783,0.5355,0,2289,1,2289.0,0,4,5095.0,4810.0,9905.0,12.0,6.0,6.0,6,12.0,6.0,6.0,4647.0,5646.0,10293.0,1,0.25,24,0.7213475204444817,0.25,6.959282237876167,136.2000007480383,4.060000024735928,0.0008198924547922548,26.43809187684649,94.67999,6.301889765471901,6.972282506595616,136.2000007480383,4.060000024735928,0.0008198924547922548,26.43809187684649,94.67999,6.314889937468995,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.5361367,0.0,0.0,0.0,0.536,0.0,0.0,0.0,0.464,1,-2.4492935982947064e-16,1.0,1.0,0.0
KMA,WM,2023-12-01,2023,12,2,1375.0,0.95,505,6620.0,4.55,625,1455,0.3471,0.4296,0,1608,1,1608.0,0,4,3371.0,1786.0,5157.0,7.0,3.5,3.5,4,5.0,2.5,2.5,3372.0,3375.0,6747.0,0,0.0,16,0.0,0.0,6.970661058596345,128.30000087618828,4.270000018179417,0.0019489246876209334,25.324730702305352,91.799995,6.358698748908336,6.549749935063363,131.20000126212835,2.9400000497698784,0.0019489246876209334,21.43462640311449,86.399994,6.008217770045483,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
APN,LDL,2020-12-01,2020,12,14,484.0,0.41,150,1175.0,1.01,146,1169,0.1283,0.1249,34,1588,1,1588.0,0,4,2344.0,2760.0,5104.0,22.0,11.0,11.0,3,21.5,7.5,14.0,3176.0,1172.0,4348.0,0,0.0,12,0.0,0.0,5.477121071684705,96.40000082552433,0.0,0.0,16.040718348116002,85.67999,5.375978553006726,5.5661856322023535,103.50000059604645,0.0,0.0,16.671698066736422,84.96,5.436279718433657,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
APN,LDL,2021-12-01,2021,12,14,890.0,0.49,244,7739.0,4.22,683,1835,0.133,0.3722,34,1513,1,1513.0,0,4,2360.0,2693.0,5053.0,22.0,11.0,11.0,4,15.0,7.5,7.5,3024.0,1180.0,4204.0,0,0.0,16,0.0,0.0,5.335924848458499,50.6000005826354,1.8900000154972076,0.00037634407760955954,15.639264952391386,66.6,5.092578026085532,5.491723272629002,58.0000002682209,2.3100000098347664,0.0002822580582071697,16.49996244626981,72.0,5.233121112462193,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,1,0.64577657,0.0,0.0,0.0,0.646,0.0,0.0,0.0,0.354,1,-2.4492935982947064e-16,1.0,0.0,0.0
WP,NDB,2022-12-01,2022,12,9,2072.0,1.29,607,8134.0,5.06,660,1608,0.3775,0.4104,9,2078,1,2078.0,0,8,10504.0,10488.0,20992.0,18.0,9.0,9.0,8,19.0,9.5,9.5,6117.0,6155.0,12272.0,1,0.14285714285714285,64,0.9102392266268373,0.3333333333333333,3.783591519237586,79.60000057518482,0.6300000101327896,0.0,16.331156688271673,74.88,3.3737796762963175,3.7131827020146435,87.80000038444996,0.6300000101327896,0.0,15.530186647529243,76.32,3.392416566645386,2,0.0645,9.0,21.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
WP,NDB,2024-12-01,2024,12,9,1422.0,0.85,552,5026.0,2.99,660,1681,0.3284,0.3926,2,1759,1,1759.0,0,14,8746.0,8609.0,17355.0,21.428571428571427,10.714285714285714,10.714285714285714,8,19.0,9.5,9.5,5888.0,5875.0,11763.0,1,0.1,112,0.9102392266268373,0.3333333333333333,6.326333517629292,71.00000037252903,0.7700000107288361,0.0,16.054247581109564,75.96,5.966320079500957,6.12346488121216,79.50000062584877,3.6399999260902405,0.0,15.871741624288662,78.84,5.9094863931337995,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
UTZL,MAS,2019-12-01,2019,12,5,532.0,0.36,216,2719.0,1.85,216,1467,0.1472,0.1472,2,1576,1,1576.0,0,4,3179.0,2980.0,6159.0,7.0,3.5,3.5,4,10.0,5.0,5.0,3193.0,2331.0,5524.0,0,0.0,16,0.0,0.0,5.65169071034348,78.70000073313713,0.0,0.0,17.198359947050772,76.67999,4.997591258847826,5.720889935825741,76.60000074654818,0.0,0.0,18.197003959007162,78.84,5.013430262848194,2,0.0645,9.0,20.0,0.2629,0,0,0.2992,0,0.0006816633,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,1.0,0.0
VB,YPB,2020-12-01,2020,12,4,360.0,0.3,207,1801.0,1.51,128,1191,0.1738,0.1075,4,1842,1,1842.0,0,3,3708.0,1842.0,5550.0,7.5,3.5,4.0,4,9.0,4.5,4.5,3708.0,3708.0,7416.0,0,0.0,12,0.0,0.0,5.766838821151885,107.40000110864639,0.0,0.0,17.57307978166688,87.84,5.622954373237907,5.53271788899957,103.50000094622374,0.0,0.0,16.149988647269947,84.6,5.445889930330938,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
VB,YPB,2021-12-01,2021,12,4,763.0,0.41,368,5911.0,3.17,351,1867,0.1971,0.188,3,1819,1,1819.0,0,4,3661.0,1819.0,5480.0,7.0,3.5,3.5,4,9.0,4.5,4.5,3661.0,3661.0,7322.0,0,0.0,16,0.0,0.0,5.703935618392162,62.60000095516443,4.129999913275242,0.00022849461854866114,17.288695880161818,77.76,5.426045786529299,5.439371115971176,54.40000036358833,2.309999994933605,0.00022849461854866114,15.748773046398675,68.4,5.188363049562359,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
GS,BGN,2019-12-01,2019,12,37,16.0,0.4,15,1.0,0.03,1,40,0.375,0.025,0,45,1,45.0,0,8,2388.0,2388.0,4776.0,38.0,19.0,19.0,6,44.0,22.0,22.0,2386.0,2448.0,4834.0,0,0.0,48,0.0,0.0,6.284819881226467,84.50000035762787,0.0,0.0,20.93756751892387,92.159996,5.89369083860869,6.002228330249988,76.80000066757202,0.0,0.0,18.654635816171606,82.079994,5.571112749747612,2,0.0645,9.0,20.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
ASD,HVS,2021-12-01,2021,12,29,299.0,0.32,133,2190.0,2.31,41,948,0.1403,0.0432,62,1131,1,1131.0,0,15,9724.0,22968.67,32692.67,38.44642857142857,18.571428571428573,19.875,15,26.660714285714285,14.375,12.285714285714286,11284.67,9294.79,20579.46,0,0.0,225,0.0,0.0,5.075158560152857,57.20000036805868,2.5200000628829002,0.00033602149786567814,15.082426358054402,70.2,4.600360165966014,4.9389490122175825,45.500000059604645,3.6399999037384987,0.000537634396585085,14.702998900285332,67.67999,4.519056520279577,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,0.9989452,0.0,0.0,0.0010548523,0.999,0.0,0.0,0.001,0.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
ASD,HVS,2020-12-01,2020,12,29,412.0,0.36,188,930.0,0.82,19,1131,0.1662,0.0168,46,1164,1,1164.0,0,16,10682.0,24690.0,35372.0,45.7936507936508,18.571428571428573,27.22222222222222,13,21.166666666666664,12.0,9.166666666666666,11068.0,9275.0,20343.0,0,0.0,208,0.0,0.0,5.255602101504963,110.9000009149313,0.0,0.0,15.197379439908971,86.03999,5.036650475955779,5.393182893589099,103.40000060945749,0.0,0.0,15.355548107575986,85.32,5.224164035211327,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
EHS,BET,2020-12-01,2020,12,9,1584.0,0.51,798,3260.0,1.05,316,3109,0.2567,0.1016,44,3169,1,3169.0,0,4,5437.0,5055.0,10492.0,10.0,5.0,5.0,4,19.0,9.5,9.5,5437.0,5431.0,10868.0,0,0.0,16,0.0,0.0,5.430529609455236,87.50000106543303,0.21000000834465027,0.0,13.895013468480238,82.079994,5.260368322172472,5.471016099771625,86.10000112652779,0.21000000089406967,0.0,14.937284164851711,105.84,5.328072509457988,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
EHS,BET,2021-12-01,2021,12,9,2046.0,0.8,840,4309.0,1.69,389,2555,0.3288,0.1523,58,3170,1,3170.0,0,4,5492.0,5094.0,10586.0,10.0,5.0,5.0,4,19.0,9.5,9.5,5492.0,5492.0,10984.0,0,0.0,16,0.0,0.0,5.157948927918789,50.30000053346157,2.7299999743700027,0.0012096773923164414,13.155539667093626,63.72,4.832008137310084,5.223569879002909,47.90000046789646,2.6599999889731407,0.0012231182522310685,14.057649900515875,65.88,4.89494080145553,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
ESK,HGL,2019-12-01,2019,12,4,52.0,0.27,31,574.0,2.99,40,192,0.1615,0.2083,1,222,1,222.0,0,3,612.0,222.0,834.0,8.0,4.0,4.0,7,15.416666666666668,7.75,7.666666666666667,2849.0,1834.0,4683.0,1,0.2,21,1.4426950408889634,0.5,5.127811973018232,69.70000053197145,0.07000000029802322,0.0,16.392321883029837,83.159996,4.748443688286008,5.186311774226206,69.70000053197145,0.07000000029802322,0.0,16.392321883029837,83.159996,4.806943534643099,2,0.0645,9.0,20.0,0.2629,0,1,0.2992,0,0.057291668,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.943,1,-2.4492935982947064e-16,1.0,0.0,0.0
ST,SD,2020-12-01,2020,12,1,327.0,0.3,179,827.0,0.75,466,1108,0.1616,0.4206,2,1122,1,1122.0,0,4,2274.0,2274.0,4548.0,2.0,1.0,1.0,3,3.5,2.5,1.0,2274.0,1152.0,3426.0,0,0.0,12,0.0,0.0,5.313005386551302,104.80000115931034,0.0,0.0,15.030775045515389,82.799995,5.155075313663611,5.352005525016456,104.80000115931034,0.0,0.0,15.030775045515389,82.799995,5.1940754107249685,2,0.0645,8.0,22.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
ST,SD,2021-12-01,2021,12,1,374.0,0.34,204,1958.0,1.76,522,1112,0.1835,0.4694,2,1124,1,1124.0,0,4,2278.0,2278.0,4556.0,2.0,1.0,1.0,3,3.5,2.5,1.0,2278.0,1154.0,3432.0,0,0.0,12,0.0,0.0,4.845129023997053,42.00000064820051,3.64000004529953,0.0005779569763289665,14.431322355103749,66.24,4.587333345830801,4.8841291648631175,42.00000064820051,3.64000004529953,0.0005779569763289665,14.431322355103749,66.24,4.626333452888854,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
DVNK,LEDN,2022-12-01,2022,12,3,1173.0,0.63,448,7184.0,3.88,596,1853,0.2418,0.3216,50,2014,1,2014.0,0,4,4129.0,4126.0,8255.0,5.0,2.5,2.5,18,35.33333333333333,18.444444444444443,16.88888888888889,15193.0,15512.0,30705.0,0,0.0,72,0.0,0.0,3.905414100210633,76.50000048428774,0.5600000098347664,0.0,16.298487572379972,75.6,3.5567580964816834,4.110376316778642,81.70000082999468,1.5399999991059303,0.0,17.185305274622415,80.64,3.6495565033607904,2,0.0645,9.0,21.0,0.2629,1,1,0.2992,1,0.0005396654,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,1.0,0.0
DVNK,LEDN,2024-12-01,2024,12,3,1018.0,0.59,376,5588.0,3.25,501,1721,0.2185,0.2911,26,2035,1,2035.0,0,4,4095.0,4084.0,8179.0,5.0,2.5,2.5,24,36.91666666666667,18.25,18.666666666666668,14393.130000000001,14801.0,29194.13,0,0.0,96,0.0,0.0,6.606354961712515,93.5000004991889,1.3999999836087227,0.0,15.357885428574136,75.24,6.349634483937295,6.806344130186624,99.90000019222498,1.1200000047683716,0.0,17.30306451230921,84.96,6.432419454859149,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
VTN,WD,2020-12-01,2020,12,9,388.0,0.35,157,1741.0,1.57,286,1111,0.1413,0.2574,0,1203,1,1203.0,0,4,3664.0,3019.0,6683.0,11.0,5.5,5.5,9,26.6,13.6,13.0,7051.0,6525.0,13576.0,0,0.0,36,0.0,0.0,5.436690981134332,101.0000004991889,0.0,0.0,16.11535828055874,86.76,5.197712494561109,5.439763522481606,99.20000084489584,0.0,0.0,15.92493804960802,86.03999,5.338083363588779,2,0.0645,8.0,22.0,0.2629,0,1,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
VTN,WD,2021-12-01,2021,12,9,740.0,0.54,220,7103.0,5.17,471,1375,0.16,0.3425,5,1201,1,1201.0,0,4,3693.0,3035.0,6728.0,11.0,5.5,5.5,10,27.2,13.6,13.6,7081.0,6528.3,13609.3,0,0.0,40,0.0,0.0,5.069083451148202,51.200000144541264,2.1699999645352364,0.0004569892370973223,15.52481371292504,67.32,4.609742039894705,5.101793085700602,46.9000001847744,2.099999949336052,0.00044354837718269517,15.36368872361478,66.24,4.837612958880322,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
HTNC,CL,2020-12-01,2020,12,9,1084.0,0.47,519,3951.0,1.71,814,2304,0.2253,0.3533,4,2321,1,2321.0,0,4,4640.0,4838.0,9478.0,10.0,5.0,5.0,6,27.333333333333332,11.666666666666666,15.666666666666666,4640.0,4637.0,9277.0,0,0.0,24,0.0,0.0,5.4402822823594175,104.80000076442957,0.0,0.0,15.772335666642395,84.96,5.359704373184071,5.428991954888828,100.90000105649233,0.0,0.0,16.04246015606388,83.159996,5.295255435089911,2,0.0645,8.0,22.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
HZE,MZ,2020-12-01,2020,12,10,870.0,0.48,243,2691.0,1.48,214,1815,0.1339,0.1179,0,1889,1,1889.0,0,4,2860.0,2860.0,5720.0,15.0,7.5,7.5,3,18.5,8.5,10.0,2860.0,971.0,3831.0,0,0.0,12,0.0,0.0,5.415387203286011,88.30000077188015,0.07000000029802322,0.0,14.004442822228196,83.520004,5.284002803426276,5.409591371271138,86.90000119805336,0.14000000059604645,0.0,13.768739811034612,80.64,5.135128979721377,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
HZE,MZ,2021-12-01,2021,12,10,833.0,0.65,262,2198.0,1.72,242,1278,0.205,0.1894,4,1888,1,1888.0,0,4,2863.0,2863.0,5726.0,15.0,7.5,7.5,3,18.5,8.5,10.0,2864.0,975.0,3839.0,0,0.0,12,0.0,0.0,5.161690959561696,56.00000034272671,2.169999971985817,0.0011290322328286787,13.224846432766606,64.079994,4.865252800691392,5.173166650978308,55.70000050216913,2.1000000163912773,0.0009274193341092717,13.158801999383716,61.920002,4.856970372689908,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
RSN,HON,2022-12-01,2022,12,7,1377.0,1.42,694,1939.0,2.0,212,970,0.7155,0.2186,27,1001,1,1001.0,0,4,1955.0,1985.0,3940.0,15.0,7.5,7.5,4,22.0,11.0,11.0,1955.0,1955.0,3910.0,0,0.0,16,0.0,0.0,3.644231074692441,90.10000021010637,0.5600000023841858,0.0,14.83084162633105,78.84,3.495239142180791,3.587142563600253,92.4000004529953,0.5600000023841858,0.0,14.280360532183481,78.12,3.431698930354649,2,0.0645,9.0,21.0,0.2629,0,1,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
RSN,HON,2024-12-01,2024,12,7,771.0,0.83,423,2096.0,2.25,451,932,0.4539,0.4839,16,1060,1,1060.0,0,4,1977.0,2040.0,4017.0,15.0,7.5,7.5,4,22.0,11.0,11.0,2097.0,2040.0,4137.0,0,0.0,16,0.0,0.0,5.38065576214864,65.70000056177378,0.9099999964237213,0.0,16.670119151473045,76.32,5.370440699195149,5.263352203478296,69.00000041723251,0.6300000175833702,0.0,16.754618507399353,73.799995,5.2487688186598485,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
WC,NMD,2023-12-01,2023,12,4,3201.0,1.89,1064,10450.0,6.18,1005,1691,0.6292,0.5943,1,1839,1,1839.0,0,4,2122.0,2918.0,5040.0,11.0,5.5,5.5,4,6.0,3.0,3.0,3708.0,2902.0,6610.0,0,0.0,16,0.0,0.0,6.19376880492294,125.00000099092722,4.479999922215939,0.0024731182242913913,19.60319315377743,80.64,5.968836091799281,6.187269002139088,125.00000099092722,4.479999922215939,0.002540322523864527,19.60319315377743,80.64,5.9623361147579645,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.000591366,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,1.0,0.0
TPSW,HT,2021-12-01,2021,12,32,15.0,3.0,4,11.0,2.2,4,5,0.8,0.8,0,0,12,0.0,1,4,2312.0,1165.0,3477.0,27.0,6.0,21.0,14,42.42857142857143,22.571428571428573,19.857142857142858,11032.0,13236.0,24268.0,0,0.0,56,0.0,0.0,5.13214250291217,46.70000071823597,3.7799999564886093,0.0006048386961582207,15.047569084231572,67.67999,4.803379094268205,5.188747425072936,49.90000059455633,2.8699999675154686,0.0011827956724871872,14.30616142881173,65.520004,4.874231247491734,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
HLM,BLL,2022-12-01,2022,12,3,1331.0,1.12,517,3151.0,2.65,436,1187,0.4356,0.3673,69,1256,1,1256.0,0,10,9199.0,10989.0,20188.0,10.0,5.0,5.0,4,5.0,2.5,2.5,2479.0,2477.0,4956.0,0,0.0,40,0.0,0.0,4.109943654177891,70.70000042021275,0.5600000023841858,0.0,17.558546526457675,83.520004,3.6247285958179223,4.142443649355642,70.70000042021275,0.5600000023841858,0.0,17.558546526457675,83.520004,3.6572285170556715,2,0.0645,9.0,21.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
