source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
UT,UTLR,2023-04-01,2023,4,3,480.0,0.31,168,3151.0,2.06,175,1528,1528.0,104.0,71.0,0.1099,0.1145,34,1844,1,1844.0,0,33,23298.38,31501.710000000003,54800.090000000004,44.996153846153845,21.846153846153847,23.15,4,5.0,2.5,2.5,3624.0,3250.0,6874.0,0,0.0,132,0.0,0.0,8.357139065489173,83.30000075697899,0.0,0.0,14.631232438484828,60.839996,8.894500199622579,8.409236111921361,88.90000056475401,0.0,0.0,14.407095692886246,59.76,9.08381945490837,4,0.1333,10.0,17.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
ASHD,ASB,2022-04-01,2022,4,1,853.0,0.46,270,5772.0,3.14,297,1841,1841.0,161.0,136.0,0.1467,0.1613,10,1987,1,1987.0,0,4,4040.0,4040.0,8080.0,5.0,2.5,2.5,15,17.392857142857142,8.142857142857142,9.25,9704.75,9584.0,19288.75,0,0.0,60,0.0,0.0,9.112930699975955,47.40000046044588,4.619999922811985,0.0030277777282107206,16.948103041119047,90.36,9.498000184081805,9.080389101058245,47.90000066161156,4.690000042319298,0.0029444443941530254,17.426164739992885,89.27999,9.534625242164152,4,0.1333,9.0,18.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
HWZB,HLMS,2019-04-01,2019,4,7,1652.0,0.74,699,2716.0,1.22,719,2220,2220.0,684.0,35.0,0.3149,0.3239,0,2295,1,2295.0,0,4,4613.0,4613.0,9226.0,14.0,7.0,7.0,4,8.0,4.0,4.0,4613.0,4561.0,9174.0,0,0.0,16,0.0,0.0,10.283513998323016,28.500000439584255,0.07000000029802322,0.0,15.341238597366544,67.67999,10.797402930259704,10.283513998323016,28.500000439584255,0.07000000029802322,0.0,15.341238597366544,67.67999,10.797402930259704,4,0.1333,8.0,20.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
HWZB,HLMS,2021-04-01,2021,4,7,829.0,0.37,378,2955.0,1.32,365,2231,2231.0,300.0,65.0,0.1694,0.1636,0,2323,1,2323.0,0,4,4673.0,4673.0,9346.0,14.0,7.0,7.0,4,8.0,4.0,4.0,4672.0,4614.0,9286.0,0,0.0,16,0.0,0.0,6.4969166220890155,37.8000004068017,3.5000000298023224,0.0,16.413632611019743,86.03999,7.397402747803264,6.4969166220890155,37.8000004068017,3.5000000298023224,0.0,16.413632611019743,86.03999,7.397402747803264,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
DN,HRT,2020-04-01,2020,4,18,714.0,0.63,365,5626.0,4.95,813,1136,1136.0,665.0,148.0,0.3213,0.7157,1,1150,1,1150.0,0,5,2291.0,3314.0,5605.0,25.166666666666664,13.5,11.666666666666666,4,28.0,14.0,14.0,2300.0,2302.0,4602.0,0,0.0,20,0.0,0.0,11.821138679831185,20.600000120699406,0.0,0.0,12.092876423398653,65.88,12.496971999522712,11.805277775000366,18.30000016093254,0.0,0.0,12.108180882533391,64.439995,12.571597219382722,4,0.1333,8.0,19.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
KBD,KRG,2020-04-01,2020,4,7,177.0,0.15,75,20674.0,17.81,675,1161,1161.0,42.0,633.0,0.0646,0.5814,0,1264,1,1264.0,0,4,2523.0,2521.0,5044.0,10.0,5.0,5.0,4,13.0,6.5,6.5,2521.0,2523.0,5044.0,0,0.0,16,0.0,0.0,11.748805744532081,20.600000239908695,0.0,0.0,14.442736635605494,61.56,12.528180756171544,11.3078748207203,20.800000242888927,0.0,0.0,15.439495103889042,62.639996,12.185513702366087,4,0.1333,8.0,19.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
DRON,LLS,2019-04-01,2019,4,25,710.0,0.66,284,1502.0,1.39,255,1081,1081.0,233.0,22.0,0.2627,0.2359,1,1118,1,1118.0,0,4,2270.0,2238.0,4508.0,42.0,21.0,21.0,12,71.66666666666666,39.166666666666664,32.5,4396.0,5270.0,9666.0,1,0.1111111111111111,48,0.9102392266268373,0.3333333333333333,10.184930575721793,36.20000023394823,0.2800000011920929,0.0,14.14744677129719,67.32,10.67944439103206,10.288583167538874,35.50000001490116,0.21000000089406967,0.0,15.050923056734932,67.32,10.882402592566278,4,0.1333,8.0,20.0,0.2629,0,1,0.2338,1,0.007400555,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.993,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
DRON,LLS,2021-04-01,2021,4,25,519.0,0.46,239,2445.0,2.16,157,1134,1134.0,102.0,55.0,0.2108,0.1384,1,1149,1,1149.0,0,4,2322.0,2296.0,4618.0,42.0,21.0,21.0,10,60.8,32.8,28.0,4797.7,5775.0,10572.7,1,0.14285714285714285,40,0.9102392266268373,0.3333333333333333,6.370972233927912,61.70000020414591,4.900000050663948,0.0006666666517655055,14.383014254603122,75.6,7.250486111972067,6.534277772323953,63.200000531971455,3.8500000461935997,0.0005416666545594732,15.96200281754136,77.4,7.436430551442835,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.04144621,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.959,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
RTA,CPS,2020-04-01,2020,4,1,680.0,0.47,230,20503.0,14.03,818,1461,1461.0,448.0,370.0,0.1574,0.5599,0,1528,1,1528.0,0,8,7179.0,5186.0,12365.0,15.0,7.5,7.5,4,5.0,2.5,2.5,3081.0,3081.0,6162.0,0,0.0,32,0.0,0.0,10.766208202681607,22.700000301003456,0.0,0.0,13.778511383136113,57.96,11.341416492230362,10.75320840327897,22.700000301003456,0.0,0.0,13.778511383136113,57.96,11.328416766888566,4,0.1333,8.0,19.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
HLMS,HWZB,2023-04-01,2023,4,7,1192.0,0.64,600,3059.0,1.63,645,1871,1871.0,587.0,58.0,0.3207,0.3447,0,2382,1,2382.0,0,4,4766.0,4724.0,9490.0,8.0,4.0,4.0,4,14.0,7.0,7.0,4770.0,4783.0,9553.0,0,0.0,16,0.0,0.0,8.357055626830293,91.00000038743019,0.0,0.0,16.462156024078528,66.96,8.916500094532967,8.357055626830293,91.00000038743019,0.0,0.0,16.462156024078528,66.96,8.916500094532967,4,0.1333,10.0,17.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
OT,BTL,2022-04-01,2022,4,9,646.0,0.63,326,2443.0,2.39,199,1023,1023.0,149.0,50.0,0.3187,0.1945,1,1075,1,1075.0,0,4,3052.0,3052.0,6104.0,17.0,8.5,8.5,10,24.0,12.8,11.2,5634.0,5528.16,11162.16,1,0.14285714285714285,40,0.5138983423697507,0.14285714285714285,9.700305458944705,36.00000052154064,5.5299999713897705,0.002569444387012886,15.685404535134634,88.56,10.681069302476114,9.538124999403953,36.90000034123659,4.479999922215939,0.0024999999441206455,15.018472299310897,83.520004,10.201944427316388,4,0.1333,9.0,18.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
OW,RS,2022-04-01,2022,4,11,620.0,0.53,269,5685.0,4.83,307,1178,1178.0,165.0,142.0,0.2284,0.2606,0,1233,1,1233.0,0,4,2460.0,2383.0,4843.0,12.0,6.0,6.0,4,17.0,8.5,8.5,2460.0,2460.0,4920.0,0,0.0,16,0.0,0.0,9.331013975747757,40.700000301003456,3.009999990463257,0.0024583332783853014,15.674161464969318,89.64,9.920875131338835,9.494194337477287,34.10000032186508,2.6600000485777855,0.0024583332783853014,15.58421271973186,86.399994,10.120860974987348,4,0.1333,9.0,18.0,0.2629,0,1,0.2338,1,0.0,0.0,0.0,0.00084889645,0.0,0.0,0.0,0.001,0.999,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
PT,NKK,2022-04-01,2022,4,7,462.0,0.42,167,3040.0,2.78,186,1094,1094.0,125.0,61.0,0.1527,0.17,2,1136,1,1136.0,0,4,2238.0,2256.0,4494.0,12.0,6.0,6.0,7,19.083333333333336,9.75,9.333333333333334,2452.0,2271.0,4723.0,0,0.0,28,0.0,0.0,8.960750085146477,52.80000004917383,4.899999991059303,0.00334722215257999,15.907993716994921,93.96,9.43554178153475,8.961833251888553,51.000000327825546,4.689999990165234,0.0028472221585818464,15.474758472707537,88.56,9.357111028788818,4,0.1333,9.0,18.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
AHZ,EST,2020-04-01,2020,4,3,414.0,0.22,160,2569.0,1.36,216,1892,1892.0,153.0,63.0,0.0846,0.1142,1,1977,1,1977.0,0,4,3988.0,3004.0,6992.0,11.0,5.5,5.5,7,14.25,7.25,7.0,4122.0,4008.0,8130.0,1,0.2,28,0.45511961331341866,0.1111111111111111,11.15887501847206,21.200000293552876,0.0,0.0,12.9477370970779,61.199997,11.42220845338371,11.147097050812508,18.600000202655792,0.0,0.0,12.448828045113219,59.76,11.32661093680395,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.0036997886,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
PMO,PMR,2023-04-01,2023,4,1,959.0,0.94,617,13014.0,12.7,787,1025,1025.0,430.0,357.0,0.602,0.7678,2,1232,1,1232.0,0,4,2459.0,2405.0,4864.0,19.0,9.5,9.5,8,20.5,10.25,10.25,2513.0,2513.0,5026.0,1,0.2,32,0.5581106265512472,0.16666666666666666,8.447388829104602,99.59999992698431,0.0,0.0,17.924990226493943,61.920002,9.12093046605587,8.421388806340595,99.59999992698431,0.0,0.0,17.924990226493943,61.920002,9.094930443167687,4,0.1333,10.0,17.0,0.2629,1,1,0.2338,1,0.028292682,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.972,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
HAD,HIL,2019-04-01,2019,4,7,1357.0,1.29,493,3881.0,3.7,309,1048,1048.0,233.0,76.0,0.4704,0.2948,0,1214,1,1214.0,0,6,6731.0,5549.0,12280.0,24.0,12.0,12.0,4,17.0,8.5,8.5,2396.0,2397.0,4793.0,0,0.0,24,0.0,0.0,10.332277971299158,27.100000120699406,0.3499999940395355,0.0,14.969005352258682,67.32,10.793319720360968,10.552958456012938,29.700000293552876,0.21000000834465027,0.0,17.411805544959176,72.0,11.850389027926656,4,0.1333,8.0,20.0,0.2629,1,1,0.2338,1,0.0028625955,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
HAD,HIL,2021-04-01,2021,4,7,789.0,0.67,539,1264.0,1.08,179,1171,1171.0,154.0,25.0,0.4603,0.1529,0,1216,1,1216.0,0,6,7002.0,5820.0,12822.0,24.0,12.0,12.0,4,17.0,8.5,8.5,2399.0,2399.0,4798.0,0,0.0,24,0.0,0.0,6.4942917915682,39.100000478327274,4.830000072717667,0.0,15.772822644313177,85.32,7.352972387274106,6.762263826198048,37.500000320374966,3.499999985098839,0.00011111110862758425,19.38379716773828,94.32,8.185944430198933,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.00085397094,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
RB,KBD,2019-04-01,2019,4,3,696.0,0.69,243,3233.0,3.19,204,1012,1012.0,110.0,94.0,0.2401,0.2016,2,1124,1,1124.0,0,4,2256.0,2256.0,4512.0,19.0,9.5,9.5,4,10.0,5.0,5.0,2256.0,2252.0,4508.0,0,0.0,16,0.0,0.0,10.7502777705176,28.20000046491623,0.0,0.0,14.189098660979006,65.88,11.153958323266771,10.784639079868793,33.30000024288893,0.0,0.0,14.910762238502503,69.479996,11.337347451845805,4,0.1333,8.0,20.0,0.2629,0,1,0.2338,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
RB,KBD,2021-04-01,2021,4,3,457.0,0.46,191,2158.0,2.15,173,1002,1002.0,113.0,60.0,0.1906,0.1727,0,1321,1,1321.0,0,4,2652.0,2650.0,5302.0,19.0,9.5,9.5,4,10.0,5.0,5.0,2650.0,2646.0,5296.0,0,0.0,16,0.0,0.0,6.966458317984102,31.60000018775463,6.090000070631504,0.00043055554593188894,14.44329941181673,68.76,8.127777771486176,7.012972369914253,37.00000020861626,4.129999995231628,0.00011111110862758425,15.324877491510577,73.799995,8.176166864070627,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
HGV,BL,2019-04-01,2019,4,14,1091.0,1.02,468,1330.0,1.25,162,1068,1068.0,139.0,23.0,0.4382,0.1517,34,1105,1,1105.0,0,4,2208.0,2207.0,4415.0,34.0,17.0,17.0,4,30.0,15.0,15.0,2207.0,2207.0,4414.0,0,0.0,16,0.0,0.0,9.991277672402147,32.00000002980232,0.21000000089406967,0.0,14.435604909227955,63.0,10.535791573259566,9.887277934715772,31.200000412762165,0.21000000089406967,0.0,15.2864938189586,64.079994,10.604430737429196,4,0.1333,8.0,20.0,0.2629,0,0,0.2338,0,0.10393258,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.896,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
HGV,MP,2021-04-01,2021,4,20,204.0,0.22,74,702.0,0.75,98,934,934.0,82.0,16.0,0.0792,0.1049,13,1210,1,1210.0,0,8,2468.0,2624.0,5092.0,56.0,28.0,28.0,7,48.66666666666667,20.666666666666668,28.0,5168.0,4944.5,10112.5,2,0.3333333333333333,56,0.9924051084544989,0.26666666666666666,6.08850001088447,45.80000037699938,4.410000003874302,0.0005555555431379213,13.949975583950678,73.439995,6.929194478938977,6.182361121698179,47.50000008195639,4.200000062584877,0.0005416666545594732,13.918535392317507,72.0,7.024583337290419,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.096359745,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.904,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
EHV,TB,2022-04-01,2022,4,37,493.0,0.42,159,4680.0,4.0,111,1170,1170.0,0.0,111.0,0.1359,0.0949,22,1256,1,1256.0,0,16,9823.5,13770.17,23593.67,31.730158730158728,14.285714285714286,17.444444444444443,13,35.0,19.0,16.0,10382.369999999999,7101.63,17484.0,3,0.23076923076923078,208,1.613740043014111,0.4666666666666667,9.715305699159702,38.80000054836273,2.8700000047683716,0.0021527777296594447,14.25811559855938,80.64,10.520930742762156,9.717291643429133,34.60000026971102,6.3000000193715096,0.0026527777184835737,15.431359842088487,88.2,10.698819428558151,4,0.1333,9.0,18.0,0.2629,0,0,0.2338,0,0.94017094,0.05897436,0.0,0.00085470086,0.94,0.059,0.0,0.001,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
ALM,ALMP,2020-04-01,2020,4,2,392.0,0.19,126,1029.0,0.5,109,2065,2065.0,92.0,17.0,0.061,0.0528,36,2304,1,2304.0,0,12,8592.0,9532.0,18124.0,29.0,14.5,14.5,4,6.0,3.0,3.0,4714.0,4714.0,9428.0,1,0.14285714285714285,48,0.7213475204444817,0.25,10.352180457342829,20.000000156462193,0.0,0.0,15.302693079039454,61.56,11.12905539729529,10.597013879412165,17.100000090897083,0.0,0.0,15.6175831940439,66.6,11.639791678388914,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
GN,GERP,2022-04-01,2022,4,2,325.0,0.25,162,2610.0,2.01,60,1301,1301.0,0.0,60.0,0.1245,0.0461,30,1351,1,1351.0,0,2,0.0,2408.0,2408.0,15.0,0.0,15.0,3,7.0,3.0,4.0,2707.0,1351.0,4058.0,0,0.0,6,0.0,0.0,8.28095849188976,65.80000055581331,2.940000019967556,0.0034305554788766636,16.67062694893943,97.2,8.736652952267065,8.313458528649061,65.80000055581331,2.940000019967556,0.0034305554788766636,16.67062694893943,97.2,8.76915303816398,4,0.1333,9.0,18.0,0.2629,0,0,0.2338,0,0.07225212,0.0,0.0,0.0007686395,0.072,0.0,0.0,0.001,0.927,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
HDE,WZ,2022-04-01,2022,4,9,537.0,0.5,148,2652.0,2.49,171,1066,1066.0,126.0,45.0,0.1388,0.1604,0,1121,1,1121.0,0,4,2267.0,2278.0,4545.0,18.0,9.0,9.0,3,18.0,9.0,9.0,2267.0,1146.0,3413.0,0,0.0,12,0.0,0.0,8.860374968524816,54.000000700354576,4.130000002682209,0.003958333281075789,16.223251490294935,90.72,9.424194404938154,8.736430445085798,51.90000003576279,4.690000027418137,0.0036666666131673588,16.352438908070326,94.67999,9.034763769474294,4,0.1333,9.0,18.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
DDZD,DDR,2022-04-01,2022,4,1,1.0,0.1,1,2.0,0.2,1,10,10.0,1.0,0.0,0.1,0.1,0,240,3,80.0,0,4,4368.0,2275.0,6643.0,15.0,7.5,7.5,15,40.875,19.875,21.0,3141.0,8427.5,11568.5,1,0.1,60,0.5581106265512472,0.16666666666666666,9.56822210231589,40.600000351667404,5.040000028908253,0.0031249999456728498,16.703325330548815,95.03999,10.116485962188905,9.561722413160735,40.600000351667404,5.040000028908253,0.0031249999456728498,16.703325330548815,95.03999,10.109986383964618,4,0.1333,9.0,18.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
RTZ,RLB,2022-04-01,2022,4,3,799.0,0.4,299,6358.0,3.16,381,2014,2014.0,254.0,127.0,0.1485,0.1892,11,2400,1,2400.0,0,6,4840.0,4842.0,9682.0,4.666666666666667,2.3333333333333335,2.3333333333333335,6,6.0,3.0,3.0,4847.0,4845.0,9692.0,1,0.2,36,0.9102392266268373,0.3333333333333333,9.339208206524038,43.800000451505184,5.809999965131283,0.003194444393739104,16.37150054093864,93.24,9.979208164330986,9.464069535707434,43.200000301003456,5.250000007450581,0.003194444393739104,16.744844416777294,94.32,10.026152917246025,4,0.1333,9.0,18.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
HWZB,ASS,2019-04-01,2019,4,7,1266.0,0.56,466,3114.0,1.39,908,2243,2243.0,869.0,39.0,0.2078,0.4048,0,2318,1,2318.0,0,4,4613.0,4613.0,9226.0,14.0,7.0,7.0,12,24.666666666666668,12.333333333333334,12.333333333333334,25537.0,18573.0,44110.0,0,0.0,48,0.0,0.0,10.283513998323016,28.500000439584255,0.07000000029802322,0.0,15.341238597366544,67.67999,10.797402930259704,10.176347252628249,28.9000001847744,0.0,0.0,14.342969932821061,64.439995,10.83370838827557,4,0.1333,8.0,20.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.00044583148,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
HWZB,ASS,2021-04-01,2021,4,7,570.0,0.25,228,3149.0,1.4,280,2253,2253.0,209.0,71.0,0.1012,0.1243,0,2350,1,2350.0,0,4,4673.0,4673.0,9346.0,14.0,7.0,7.0,12,24.666666666666668,12.333333333333334,12.333333333333334,27504.0,20232.0,47736.0,0,0.0,48,0.0,0.0,6.4969166220890155,37.8000004068017,3.5000000298023224,0.0,16.413632611019743,86.03999,7.397402747803264,6.262875123404794,46.60000046342611,4.060000017285347,0.0,14.470129299329386,73.079994,7.399541813797421,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.00044385265,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.0
DMN,ASSP,2023-04-01,2023,4,2,1363.0,0.56,441,18044.0,7.35,895,2454,2454.0,361.0,534.0,0.1797,0.3647,0,3216,1,3216.0,0,6,6345.33,6333.33,12678.66,8.0,4.0,4.0,4,3.0,1.5,1.5,6339.0,6339.0,12678.0,1,0.25,24,0.7213475204444817,0.25,8.398597498858969,91.00000061839819,0.0,0.0,15.829497650886575,59.039997,9.121305867698457,8.372597477978303,91.00000061839819,0.0,0.0,15.829497650886575,59.039997,9.095305846134822,4,0.1333,10.0,17.0,0.2629,1,1,0.2338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
DN,HM,2020-04-01,2020,4,9,826.0,0.73,407,4993.0,4.43,302,1127,1127.0,156.0,146.0,0.3611,0.268,22,1142,1,1142.0,0,5,2291.0,3314.0,5605.0,25.166666666666664,13.5,11.666666666666666,8,12.0,6.0,6.0,4294.0,4109.0,8403.0,1,0.16666666666666666,40,1.4426950408889634,0.5,11.821138679831185,20.600000120699406,0.0,0.0,12.092876423398653,65.88,12.496971999522712,11.742916631941787,15.900000341236591,0.0,0.0,12.209511048429542,62.279995,12.57118051337699,4,0.1333,8.0,19.0,0.2629,1,1,0.2338,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
HFD,NVP,2023-04-01,2023,4,5,1914.0,0.94,633,35586.0,17.5,1543,2034,2034.0,482.0,1061.0,0.3112,0.7586,50,2508,1,2508.0,0,6,5166.0,8392.0,13558.0,22.666666666666668,11.333333333333334,11.333333333333334,4,16.0,8.0,8.0,4969.0,4969.0,9938.0,0,0.0,24,0.0,0.0,8.37222222553359,97.70000068098307,0.0,0.0,15.383865606453684,64.079994,8.86666667163372,8.378722294502788,97.70000068098307,0.0,0.0,15.383865606453684,64.079994,8.87316677040524,4,0.1333,10.0,17.0,0.2629,1,1,0.2338,1,0.0004916421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
ZD,KZ,2022-04-01,2022,4,2,1526.0,0.88,594,6134.0,3.53,607,1738,1738.0,486.0,121.0,0.3418,0.3493,35,1983,1,1983.0,0,9,10306.71,10269.0,20575.71,13.8,6.8,7.0,4,3.0,1.5,1.5,3997.0,3995.0,7992.0,0,0.0,36,0.0,0.0,9.028944679059917,43.70000000298023,5.109999932348728,0.0024166666126499573,16.660098104344474,91.439995,9.533180836795104,8.96669436086797,43.50000036507845,4.269999980926514,0.0018472221809335881,17.08957787056764,91.799995,9.384402664005757,4,0.1333,9.0,18.0,0.2629,1,1,0.2338,1,0.010932106,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.989,2,0.8660254037844387,-0.4999999999999998,1.0,1.0
HR,AKM,2024-04-01,2024,4,11,807.0,0.93,305,1830.0,2.1,328,871,871.0,296.0,32.0,0.3502,0.3766,0,933,1,933.0,0,7,4238.0,3060.0,7298.0,34.083333333333336,18.75,15.333333333333334,4,16.0,8.0,8.0,1930.0,1930.0,3860.0,0,0.0,28,0.0,0.0,9.899680462872816,110.60000064224005,2.8000000566244125,0.0,18.770434874792894,75.6,10.142388786044386,9.867430489096376,104.60000068694353,0.5600000098347664,0.0,18.907481054961682,76.67999,10.020902655190891,2,0.0667,8.0,21.0,0.2629,1,1,0.2338,1,0.04247991,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.958,2,0.8660254037844387,-0.4999999999999998,1.0,0.0
HT,VG,2020-04-01,2020,4,4,108.0,0.1,55,3675.0,3.49,114,1052,1052.0,9.0,105.0,0.0523,0.1084,18,1205,1,1205.0,0,15,11568.08,13549.83,25117.91,41.26785714285714,21.142857142857142,20.125,4,12.0,6.0,6.0,2401.0,1465.0,3866.0,0,0.0,60,0.0,0.0,11.365958487035499,15.300000242888927,0.0,0.0,12.859855334791872,58.679996,11.907555786354674,11.58801374685847,14.800000123679638,0.0,0.0,12.917694101730982,60.120003,12.623083165784676,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
HGV,BL,2021-04-01,2021,4,14,1015.0,0.95,569,808.0,0.75,162,1071,1071.0,151.0,11.0,0.5313,0.1513,9,1173,1,1173.0,0,8,2468.0,2624.0,5092.0,56.0,28.0,28.0,4,30.0,15.0,15.0,2349.0,2349.0,4698.0,1,0.2,32,0.5581106265512472,0.16666666666666666,6.08850001088447,45.80000037699938,4.410000003874302,0.0005555555431379213,13.949975583950678,73.439995,6.929194478938977,6.0738751132455135,41.40000032633543,3.6400000005960464,0.000930555534756018,14.728911590907309,71.64,7.1538751522699995,4,0.1333,8.0,19.0,0.2629,0,0,0.2338,0,0.10270775,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.897,2,0.8660254037844387,-0.4999999999999998,0.0,1.0
