source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_TOP_pred,XGBClassifier_TOP_proba
EST,AHZ,2024-03,2024,3,3,1371.0,0.81,533,4574.0,2.7,611,1692,0.315,0.3611,0,1637.0,1,1637.0,0,7,3371.0,3291.0,6662.0,14.25,7.25,7.0,4,11.0,5.5,5.5,3271.0,2693.0,5964.0,1,0.2,28,0.5138983423697507,0.14285714285714285,8.84778783218697,0.07510094258377722,0.0009421265081152781,0.0,13.588134896787308,27.10804775136637,8.7806949580181,8.758120591435105,0.07981157553548929,0.0006594885526723849,0.0,13.973014861866732,27.55332362603692,8.743719516500008,2,0.0645,10.0,20.0,0.2629,1,0.03605201,0.0,0.0,0.00059101655,0.036,0.0,0.0,0.001,0.963,2,1.0,6.123233995736766e-17,1.0,0.9848210215568542
ARN,MDB,2024-03,2024,3,4,1726.0,1.46,420,7144.0,6.03,566,1184,0.3547,0.478,0,1721.0,1,1721.0,0,4,3457.0,3458.0,6915.0,19.0,9.5,9.5,7,17.833333333333336,8.5,9.333333333333334,4362.0,3922.0,8284.0,1,0.2,28,0.7213475204444817,0.25,8.647644676077574,0.10713324464185722,0.0010363391799849745,0.0,15.476114082304337,28.649797327906736,8.714670245130803,8.647415252906317,0.10484522278263944,0.0009421265081152781,0.0,17.02759700299593,32.499326135717524,8.76147988923947,2,0.0645,10.0,20.0,0.2629,1,0.7035473,0.0,0.0,0.0008445946,0.704,0.0,0.0,0.001,0.295,2,1.0,6.123233995736766e-17,1.0,0.9907854795455933
TWL,DV,2024-03,2024,3,5,261.0,0.29,97,1740.0,1.96,137,886,0.1095,0.1546,0,904.0,1,904.0,0,4,1837.0,1819.0,3656.0,12.0,6.0,6.0,12,29.666666666666668,14.833333333333334,14.833333333333334,6531.0,7046.0,13577.0,0,0.0,48,0.0,0.0,8.631604283005199,0.06823687830972479,0.00018842530362859548,0.0,14.069057289395646,27.060564555197672,8.530796740610217,8.592604499565962,0.06823687830972479,0.00018842530362859548,0.0,14.069057289395646,27.060564555197672,8.491796970688318,2,0.0645,10.0,20.0,0.2629,0,0.0011286682,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,1.0,6.123233995736766e-17,0.0,0.4073137044906616
STD,RM,2024-03,2024,3,25,1393.0,0.69,536,11696.0,5.82,602,2011,0.2665,0.2994,70,2402.0,1,2402.0,0,4,4826.0,2402.0,7228.0,46.66666666666667,21.666666666666668,25.0,4,49.0,24.5,24.5,4808.0,4679.0,9487.0,0,0.0,16,0.0,0.0,9.263941852112637,0.10699865467655867,0.00028263795544289323,0.0,12.926629573146876,26.479137873745863,9.190792404626613,9.18574535537857,0.11090175067431833,0.0010363391398741772,0.0,12.882608431906592,25.128290001508525,9.019190809447544,2,0.0645,10.0,20.0,0.2629,1,0.9995027,0.0,0.0,0.000497265,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9924488067626953
OST,WH,2024-03,2024,3,7,1755.0,1.5,736,4785.0,4.1,797,1167,0.6307,0.6829,5,1241.0,1,1241.0,0,4,2445.0,2445.0,4890.0,17.0,8.5,8.5,3,17.5,10.5,7.0,2445.0,1204.0,3649.0,0,0.0,12,0.0,0.0,8.542411359470753,0.07550471182787243,0.00028263795544289323,0.0,14.048514240041555,26.525652043752043,8.407889183565553,8.490915219614115,0.0905787354061934,0.002920592196215531,0.0,14.235967056266713,26.471385526143685,8.361372793988297,2,0.0645,10.0,20.0,0.2629,1,0.9991431,0.0,0.0,0.000856898,0.999,0.0,0.0,0.001,0.0,2,1.0,6.123233995736766e-17,0.0,0.4415171146392822
HVS,ASD,2024-03,2024,3,29,40.0,0.6,13,349.0,5.21,20,67,0.194,0.2985,1,538.0,5,107.6,0,19,10556.380000000001,9329.72,19886.1,28.61111111111111,14.5,14.11111111111111,20,38.95959595959596,19.77777777777778,19.181818181818183,13192.6,22174.5,35367.1,3,0.15789473684210525,380,1.7307608454849337,0.5109649122807017,8.574416132826824,0.07429340578024031,0.0007537012345697806,0.0,14.69533352399418,28.427401647272532,8.697834739133134,8.37792187054738,0.07967698619190809,9.421265181429774e-05,0.0,15.34171527760507,28.164306127206796,8.550734781480894,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.7981756925582886
RTD,RTB,2024-03,2024,3,1,3203.0,0.72,913,19283.0,4.35,1668,4437,0.2058,0.3759,352,4686.0,1,4686.0,0,14,12755.0,18184.0,30939.0,48.644444444444446,27.2,21.444444444444443,10,18.333333333333336,8.333333333333334,10.0,9384.65,7849.3,17233.95,1,0.07142857142857142,140,0.5138983423697507,0.14285714285714285,8.6823047879246,0.08829071404836059,9.421265181429774e-05,0.0,14.98373087209776,28.45453493624003,8.738697746720963,8.6498050696115,0.08829071404836059,9.421265181429774e-05,0.0,14.98373087209776,28.45453493624003,8.706198080070568,2,0.0645,10.0,20.0,0.2629,1,0.50890243,0.0,0.0,0.0011268875,0.509,0.0,0.0,0.001,0.49,2,1.0,6.123233995736766e-17,1.0,0.7746832370758057
WC,RVS,2024-03,2024,3,7,1207.0,1.07,665,6055.0,5.39,764,1123,0.5922,0.6803,1,1151.0,1,1151.0,0,4,2294.0,2990.0,5284.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2294.0,2294.0,4588.0,0,0.0,16,0.0,0.0,8.824859285739677,0.0845222075445976,0.0009421265281706767,0.0,13.836839482087948,26.656957654580776,8.72896426137973,8.865731293949754,0.09784656870373165,0.002826379474207338,0.0,14.277336846931787,26.94670184239404,8.773537450010009,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.7132130861282349
HVS,WP,2024-03,2024,3,15,24.0,0.3,13,1286.0,16.08,47,80,0.1625,0.5875,3,72.0,34,2.12,0,19,10556.380000000001,9329.72,19886.1,28.61111111111111,14.5,14.11111111111111,13,23.833333333333336,10.833333333333334,13.0,8771.119999999999,8888.380000000001,17659.5,2,0.125,247,1.1237771248263264,0.3333333333333333,8.574416132826824,0.07429340578024031,0.0007537012345697806,0.0,14.69533352399418,28.427401647272532,8.697834739133134,8.527808432062413,0.06393001432133234,0.00037685060725719096,0.0,15.755852521187846,28.374588719287118,8.672761322511798,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.19684723019599915
HVS,HVSP,2024-03,2024,3,1,1348.0,0.82,560,3399.0,2.08,379,1638,0.3419,0.2314,125,1951.0,1,1951.0,0,19,10556.380000000001,9329.72,19886.1,28.61111111111111,14.5,14.11111111111111,7,15.916666666666668,9.25,6.666666666666667,4748.0,3678.0,8426.0,1,0.07692307692307693,133,0.3396232718951086,0.05263157894736842,8.574416132826824,0.07429340578024031,0.0007537012345697806,0.0,14.69533352399418,28.427401647272532,8.697834739133134,8.58091581605806,0.07429340578024031,0.0007537012345697806,0.0,14.69533352399418,28.427401647272532,8.704334393805482,2,0.0645,10.0,20.0,0.2629,0,0.004884005,0.0,0.0,0.00061050063,0.005,0.0,0.0,0.001,0.994,2,1.0,6.123233995736766e-17,1.0,0.9796026945114136
HON,DVC,2024-03,2024,3,15,431.0,0.45,235,1936.0,2.0,274,966,0.2433,0.2836,0,1112.0,1,1112.0,0,4,2192.0,2193.0,4385.0,22.0,11.0,11.0,4,19.0,9.5,9.5,2192.0,1963.0,4155.0,0,0.0,16,0.0,0.0,8.526949097278301,0.07711978529455844,0.00018842530362859548,0.0,13.610680106992195,26.50287950953436,8.410798330807589,8.586104449561596,0.06823687830972479,0.00018842530362859548,0.0,14.069057289395646,27.060564555197672,8.485296936086499,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.03716118261218071
RAI,DVD,2024-03,2024,3,3,2926.0,1.66,791,6404.0,3.62,872,1767,0.4477,0.4935,23,1882.0,1,1882.0,0,6,4656.0,4449.0,9105.0,6.0,3.0,3.0,15,20.482142857142858,11.625,8.857142857142858,10444.0,10339.0,20783.0,2,0.2222222222222222,90,1.013230239864666,0.2777777777777778,8.469292630177007,0.07362045850078318,0.0007537012145143819,0.0,15.47013106496947,29.499649301351802,8.633357244738018,8.469308162281042,0.06393001432133234,0.00037685060725719096,0.0,15.755852521187846,28.374588719287118,8.61426103676633,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9942097663879395
VNDC,VNDW,2024-03,2024,3,1,97.0,0.09,31,1510.0,1.4,95,1080,0.0287,0.088,5,1166.0,1,1166.0,0,3,2313.0,1166.0,3479.0,5.5,4.5,1.0,4,15.0,7.5,7.5,2313.0,2313.0,4626.0,0,0.0,12,0.0,0.0,8.734360071563463,0.07617765875636007,0.0016958277326573595,0.0,14.007353268272944,27.071708519397802,8.630053229800465,8.644386985260256,0.07119784704729172,0.00037685060725719096,0.0,14.584649874737254,27.54896290690549,8.591897109636227,2,0.0645,10.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.00625893147662282
DVC,HON,2024-03,2024,3,15,718.0,0.76,335,2337.0,2.47,369,948,0.3534,0.3892,0,1080.0,1,1080.0,0,4,2192.0,1963.0,4155.0,19.0,9.5,9.5,4,22.0,11.0,11.0,2192.0,2193.0,4385.0,0,0.0,16,0.0,0.0,8.586104449561596,0.06823687830972479,0.00018842530362859548,0.0,14.069057289395646,27.060564555197672,8.485296936086499,8.526949097278301,0.07711978529455844,0.00018842530362859548,0.0,13.610680106992195,26.50287950953436,8.410798330807589,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.04130873084068298
HTO,RS,2024-03,2024,3,6,399.0,0.36,111,4565.0,4.11,232,1110,0.1,0.209,0,1143.0,1,1143.0,0,4,2326.0,2251.0,4577.0,7.0,3.5,3.5,4,17.0,8.5,8.5,2326.0,2326.0,4652.0,0,0.0,16,0.0,0.0,8.851119787343258,0.09623149460530056,0.0029205921159939363,0.0,13.95755152663023,26.41469640205558,8.777162823991532,8.906622397546652,0.09475101012119855,0.005464333624730681,0.0,13.915612937102889,26.741749008443122,8.840875423451934,2,0.0645,10.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.46391430497169495
RTA,RTN,2024-03,2024,3,5,1106.0,0.9,256,5912.0,4.81,380,1229,0.2083,0.3092,1,1218.0,1,1218.0,0,7,6621.0,4644.0,11265.0,14.166666666666668,7.5,6.666666666666667,3,10.0,5.0,5.0,2575.0,1357.0,3932.0,1,0.2,21,0.45511961331341866,0.1111111111111111,8.731252294289472,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.900094825839611,8.6823047879246,0.08829071404836059,9.421265181429774e-05,0.0,14.98373087209776,28.45453493624003,8.738697746720963,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9765328764915466
AHP,AHPR,2024-03,2024,3,2,615.0,0.61,331,1948.0,1.94,358,1004,0.3297,0.3566,2,1015.0,1,1015.0,0,4,2031.0,1998.0,4029.0,3.0,1.5,1.5,4,5.0,2.5,2.5,2030.0,2030.0,4060.0,0,0.0,16,0.0,0.0,8.674329496930136,0.06971736257321741,0.006971736033704047,0.0,13.932958875177366,26.964629171995263,8.598286422393203,8.726329538815756,0.06971736257321741,0.006971736033704047,0.0,13.932958875177366,26.964629171995263,8.650286463035389,2,0.0645,10.0,20.0,0.2629,1,0.060756974,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.939,2,1.0,6.123233995736766e-17,0.0,0.12532714009284973
ASSP,DMN,2024-03,2024,3,2,1599.0,0.99,710,5195.0,3.2,774,1623,0.4375,0.4769,2,2407.0,1,2407.0,0,4,4871.0,4870.0,9741.0,3.0,1.5,1.5,4,9.0,4.5,4.5,4936.0,4914.0,9850.0,0,0.0,16,0.0,0.0,8.508308470249176,0.06393001432133234,0.00037685060725719096,0.0,15.755852521187846,28.374588719287118,8.653261368239392,8.534308490409826,0.06393001432133234,0.00037685060725719096,0.0,15.755852521187846,28.374588719287118,8.679261391127575,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9829092025756836
NMGO,NM,2024-03,2024,3,3,1092.0,0.93,441,3842.0,3.26,500,1180,0.3737,0.4237,0,1168.0,1,1168.0,0,4,3691.0,3037.0,6728.0,5.0,2.5,2.5,9,22.75,11.75,11.0,4771.0,7593.0,12364.0,0,0.0,36,0.0,0.0,8.785859537798496,0.0845222075445976,0.0009421265281706767,0.0,13.836839482087948,26.656957654580776,8.689964528038876,8.86247703990577,0.0837146708513654,0.00028263795544289323,0.0,13.320359529749382,26.814427320280114,8.789529549481891,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0008474576,0.0,0.0,0.0,0.001,0.999,2,1.0,6.123233995736766e-17,1.0,0.9240800142288208
DN,HM,2024-03,2024,3,9,676.0,0.83,208,4492.0,5.48,317,819,0.254,0.3871,0,1349.0,1,1349.0,0,6,3080.0,3983.0,7063.0,23.333333333333332,11.666666666666666,11.666666666666666,8,12.0,6.0,6.0,4934.0,4690.0,9624.0,1,0.16666666666666666,48,1.4426950408889634,0.5,9.002985192059187,0.11991924586960316,0.0005652759209134858,0.0,13.001989717759482,26.168074718875808,8.895246318660545,8.965541801253687,0.11359354039380881,0.001130551821771573,0.0,13.273519863671602,25.863794706711698,8.855985977768416,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.7931084632873535
DLD,AMF,2024-03,2024,3,9,561.0,0.53,200,1334.0,1.25,222,1067,0.1874,0.2081,0,1096.0,1,1096.0,0,6,4140.0,4139.0,8279.0,12.0,6.0,6.0,15,46.10714285714286,23.857142857142858,22.25,12275.0,11876.0,24151.0,0,0.0,90,0.0,0.0,8.562437668502893,0.08021534396734084,0.0006594885727277836,0.0,14.683653444492961,28.376042263023304,8.519570925996248,8.601437427474544,0.08021534396734084,0.0006594885727277836,0.0,14.683653444492961,28.376042263023304,8.558570680515603,2,0.0645,10.0,20.0,0.2629,0,0.00093720714,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,1.0,6.123233995736766e-17,1.0,0.9747695922851562
AHZ,EST,2024-03,2024,3,3,508.0,0.3,215,3861.0,2.29,305,1685,0.1276,0.181,0,1634.0,1,1634.0,0,4,3271.0,2693.0,5964.0,11.0,5.5,5.5,7,14.25,7.25,7.0,3371.0,3291.0,6662.0,1,0.2,28,0.5138983423697507,0.14285714285714285,8.758120591435105,0.07981157553548929,0.0006594885526723849,0.0,13.973014861866732,27.55332362603692,8.743719516500008,8.84778783218697,0.07510094258377722,0.0009421265081152781,0.0,13.588134896787308,27.10804775136637,8.7806949580181,2,0.0645,10.0,20.0,0.2629,0,0.021958457,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.978,2,1.0,6.123233995736766e-17,1.0,0.9851604700088501
MRN,DB,2024-03,2024,3,8,402.0,0.38,188,1760.0,1.66,222,1062,0.177,0.209,0,1181.0,1,1181.0,0,4,2333.0,2328.0,4661.0,22.0,11.0,11.0,10,30.0,15.0,15.0,5243.0,5448.0,10691.0,0,0.0,40,0.0,0.0,8.627254380191479,0.08371467105191938,0.0005652759108857865,0.0,14.702589989470601,28.56209885672958,8.616554519209213,8.66625413707737,0.08371467105191938,0.0005652759108857865,0.0,14.702589989470601,28.56209885672958,8.655554259609566,2,0.0645,10.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9911682605743408
RTA,GD,2024-03,2024,3,14,2353.0,1.19,1089,8762.0,4.44,1219,1973,0.552,0.6178,1,2000.0,1,2000.0,0,7,6621.0,4644.0,11265.0,14.166666666666668,7.5,6.666666666666667,16,46.93650793650794,32.22222222222222,14.714285714285714,14501.11,10822.0,25323.11,0,0.0,112,0.0,0.0,8.731252294289472,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.900094825839611,8.724752618438623,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.893595203576787,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.8076650500297546
AHP,AH,2024-03,2024,3,1,577.0,0.6,256,1397.0,1.46,272,960,0.2667,0.2833,0,983.0,1,983.0,0,4,2031.0,1998.0,4029.0,3.0,1.5,1.5,13,22.857142857142858,12.0,10.857142857142858,7907.0,8240.0,16147.0,0,0.0,52,0.0,0.0,8.674329496930136,0.06971736257321741,0.006971736033704047,0.0,13.932958875177366,26.964629171995263,8.598286422393203,8.596329987169435,0.06971736257321741,0.006971736033704047,0.0,13.932958875177366,26.964629171995263,8.520286921697542,2,0.0645,10.0,20.0,0.2629,1,0.021875,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.978,2,1.0,6.123233995736766e-17,0.0,0.04631943255662918
DLD,BHV,2024-03,2024,3,3,1612.0,0.81,828,2795.0,1.41,855,1988,0.4165,0.4301,6,2113.0,1,2113.0,0,6,4140.0,4139.0,8279.0,12.0,6.0,6.0,4,9.0,4.5,4.5,4139.0,4139.0,8278.0,0,0.0,24,0.0,0.0,8.562437668502893,0.08021534396734084,0.0006594885727277836,0.0,14.683653444492961,28.376042263023304,8.519570925996248,8.610149657020338,0.08008075423267937,0.003203230121575326,0.0,14.873725014411585,28.73168164018346,8.700122761052517,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.12279635667800903
RTA,CPS,2024-03,2024,3,1,884.0,0.72,318,5175.0,4.21,523,1229,0.2587,0.4255,1,1426.0,1,1426.0,0,7,6621.0,4644.0,11265.0,14.166666666666668,7.5,6.666666666666667,4,5.0,2.5,2.5,2644.0,2644.0,5288.0,0,0.0,28,0.0,0.0,8.731252294289472,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.900094825839611,8.718252556882348,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.887095124371761,2,0.0645,10.0,20.0,0.2629,1,0.00081366964,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,1.0,6.123233995736766e-17,1.0,0.9786105155944824
HT,EHV,2024-03,2024,3,32,4550.0,1.81,1211,20965.0,8.32,2132,2520,0.4806,0.846,129,3373.0,1,3373.0,0,16,11570.34,13404.67,24975.010000000002,41.375,21.25,20.125,13,33.14285714285714,15.0,18.142857142857142,9878.0,12152.0,22030.0,1,0.06666666666666667,208,0.6213349345596119,0.2,8.864120049720498,0.09623149460530056,0.0029205921159939363,0.0,13.95755152663023,26.41469640205558,8.790163141561228,9.038917351779835,0.10982503413071061,0.0006594885526723849,0.0,12.932568835778962,26.130281962424235,8.970411300338293,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9979819059371948
HT,UT,2024-03,2024,3,48,2345.0,0.89,758,16688.0,6.32,923,2639,0.2872,0.3498,85,3168.0,1,3168.0,0,16,11570.34,13404.67,24975.010000000002,41.375,21.25,20.125,32,44.659919028340084,22.923076923076923,21.736842105263158,22888.0,35165.86,58053.86,1,0.037037037037037035,512,0.6213349345596119,0.2,8.864120049720498,0.09623149460530056,0.0029205921159939363,0.0,13.95755152663023,26.41469640205558,8.790163141561228,8.59938579565102,0.07402422674210844,0.00018842530362859548,0.0,14.729065310425584,27.957899648119593,8.583235053002113,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9691276550292969
ALM,ASDZ,2024-03,2024,3,29,992.0,0.98,260,4409.0,4.37,409,1009,0.2577,0.4054,33,1237.0,1,1237.0,0,18,8405.0,8871.0,17276.0,43.075,21.7,21.375,12,26.333333333333332,13.166666666666666,13.166666666666666,13366.0,11529.0,24895.0,1,0.06666666666666667,216,0.48089834696298783,0.125,8.568398996606009,0.059757739496022505,0.00037685060725719096,0.0,16.770523592568985,30.27294661379438,8.810996569983892,8.475792681785805,0.07362045850078318,0.0007537012145143819,0.0,15.47013106496947,29.499649301351802,8.639857307898726,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.8910266757011414
OBD,HN,2024-03,2024,3,11,30.0,0.43,10,8.0,0.11,6,70,0.1429,0.0857,0,141.0,1,141.0,0,4,2123.0,1202.0,3325.0,17.0,8.5,8.5,12,40.333333333333336,20.166666666666668,20.166666666666668,4628.0,5081.0,9709.0,0,0.0,48,0.0,0.0,8.353918775575158,0.0682368781292262,0.0016016150507599638,0.0,16.168082024495984,29.30729398047138,8.48420143608771,8.380258405673873,0.06110363435576774,0.0006594885326169863,0.0,16.82344548538588,30.27149315637663,8.539746941018393,2,0.0645,10.0,20.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.42201387882232666
DTCP,SDM,2024-03,2024,3,9,2689.0,1.35,1304,5840.0,2.94,1357,1985,0.6569,0.6836,3,1913.0,1,1913.0,0,4,4247.0,4054.0,8301.0,10.0,5.0,5.0,6,15.333333333333334,7.666666666666667,7.666666666666667,9456.0,9301.0,18757.0,1,0.25,24,0.6213349345596119,0.2,8.549449795989938,0.11467025692738883,0.00244952896722714,0.0,15.067592648004618,28.24958199671749,8.675223708954986,8.656304760544009,0.08829071404836059,9.421265181429774e-05,0.0,14.98373087209776,28.45453493624003,8.712697727362528,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.00050377834,0.0,0.0,0.0,0.001,0.999,2,1.0,6.123233995736766e-17,1.0,0.5025718808174133
ZBM,GDM,2024-03,2024,3,9,1316.0,1.14,539,3454.0,3.0,586,1150,0.4687,0.5096,2,1161.0,1,1161.0,0,3,3471.0,1161.0,4632.0,20.0,11.0,9.0,10,30.0,15.0,15.0,6856.53,7017.25,13873.779999999999,1,0.16666666666666666,30,0.45511961331341866,0.1111111111111111,8.843096165685923,0.09434724111776814,0.00028263796547059255,0.0,13.993915316073442,25.793054500466884,8.742355929409351,8.747351266333425,0.08707940799070078,0.0005652759108857865,0.0,14.367407006257958,27.73889571532587,8.654148032495183,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9830665588378906
ZDK,PMW,2024-03,2024,3,10,903.0,0.98,280,1905.0,2.06,303,924,0.303,0.3279,0,1015.0,1,1015.0,0,4,2039.0,2041.0,4080.0,13.0,6.5,6.5,4,11.0,5.5,5.5,2042.0,2042.0,4084.0,0,0.0,16,0.0,0.0,8.403150991588069,0.09905787410959101,0.002072678329886851,0.0,15.914257399647585,28.961829666815408,8.608063534162888,8.494172897024399,0.06635262560435291,9.421265181429774e-05,0.0,17.79184415587506,31.084036827087402,8.661736813721072,2,0.0645,10.0,20.0,0.2629,1,0.0508658,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.949,2,1.0,6.123233995736766e-17,0.0,0.06786287575960159
MP,HGV,2024-03,2024,3,20,1686.0,1.54,538,2998.0,2.75,571,1092,0.4927,0.5229,18,1140.0,1,1140.0,0,6,6465.0,5340.0,11805.0,41.333333333333336,20.666666666666668,20.666666666666668,7,55.33333333333333,27.333333333333332,28.0,2291.0,2382.5,4673.5,1,0.16666666666666666,42,0.43429448190325176,0.1,8.352489912478832,0.07227456357084405,9.421265181429774e-05,0.0,15.080411592049682,28.453081335706955,8.336069986605228,8.140538994348226,0.07133243694239638,0.00018842530362859548,0.0,14.59668964364166,26.98982433355031,7.975936053899865,2,0.0645,10.0,20.0,0.2629,1,0.08608059,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.914,2,1.0,6.123233995736766e-17,1.0,0.9680199027061462
HKS,HNK,2024-03,2024,3,9,352.0,0.27,118,8701.0,6.61,361,1316,0.0897,0.2743,30,1446.0,1,1446.0,0,4,2848.0,2848.0,5696.0,13.0,6.5,6.5,4,10.0,5.0,5.0,2847.0,3527.0,6374.0,0,0.0,16,0.0,0.0,8.429771820918067,0.05181695888894403,0.00018842530362859548,0.0,19.319314794456975,34.604575132778166,8.589866024648838,8.380258405673873,0.06110363435576774,0.0006594885326169863,0.0,16.82344548538588,30.27149315637663,8.539746941018393,2,0.0645,10.0,20.0,0.2629,1,0.9840425,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.016,2,1.0,6.123233995736766e-17,1.0,0.9115685820579529
KLP,UT,2024-03,2024,3,34,581.0,0.64,230,2709.0,3.01,272,901,0.2553,0.3019,0,927.0,1,927.0,0,6,2970.0,2868.0,5838.0,42.0,21.0,21.0,32,44.659919028340084,22.923076923076923,21.736842105263158,22888.0,35165.86,58053.86,2,0.1,192,1.2426698691192237,0.4,8.677504752598413,0.07550471128637666,0.0,0.0,14.259386632756943,27.49421194135581,8.586320367828513,8.59938579565102,0.07402422674210844,0.00018842530362859548,0.0,14.729065310425584,27.957899648119593,8.583235053002113,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.5376505255699158
