source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,total_services_lag1,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,LogisticRegression_TOP_pred,LogisticRegression_TOP_proba
DLD,BHV,2024-04-01,2024,4,3,1806.0,0.92,794,3911.0,1.99,843,1970,0.403,0.4279,14,1988,1,1988.0,0,6,3910.0,3911.0,7821.0,12.0,6.0,6.0,5,13.166666666666666,8.666666666666666,4.5,3934.0,3920.0,7854.0,0.0,0.0,30.0,0.0,0.0,10.340055769102442,0.14250000073677963,0.0015555555311342081,0.0,17.415804783503216,34.107499117983714,10.509361388948228,10.402486330850257,0.13708333395835426,0.0024305555348594983,0.0,17.630064886146123,34.49449918667475,10.685611387093862,2,0.0667,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.4193693596818657
RTA,CPS,2024-04-01,2024,4,1,715.0,0.62,216,2828.0,2.44,305,1159,0.1864,0.2632,5,1229,1,1229.0,0,7,6406.0,4431.0,10837.0,14.166666666666668,7.5,6.666666666666667,4,5.0,2.5,2.5,2458.0,2458.0,4916.0,0.0,0.0,28.0,0.0,0.0,10.468916562199592,0.13194444574829606,0.0009722222160134051,0.0,18.779179983668858,35.17099901503987,10.83995819820298,10.455916794555055,0.13194444574829606,0.0009722222160134051,0.0,18.779179983668858,35.17099901503987,10.826958488093481,2,0.0667,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.5566203536047014
RTA,RTN,2024-04-01,2024,4,5,1059.0,0.86,287,4162.0,3.39,363,1228,0.2337,0.2956,1,1229,1,1229.0,0,7,6406.0,4431.0,10837.0,14.166666666666668,7.5,6.666666666666667,3,10.0,5.0,5.0,2458.0,1229.0,3687.0,1.0,0.2,21.0,0.45511961331341866,0.1111111111111111,10.468916562199592,0.13194444574829606,0.0009722222160134051,0.0,18.779179983668858,35.17099901503987,10.83995819820298,10.444166601226769,0.14555555627577835,0.0025277777367995846,0.0,18.198959801594416,34.83699899117152,10.739444341593318,2,0.0667,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.6291457506946927
ALM,WP,2024-04-01,2024,4,16,50.0,0.77,23,1270.0,19.54,46,65,0.3538,0.7077,0,23,4,5.75,0,18,6383.0,7214.75,13597.75,41.55555555555556,20.77777777777778,20.77777777777778,13,20.88095238095238,10.714285714285714,10.166666666666666,6678.87,6703.93,13382.8,2.0,0.14285714285714285,234.0,1.1764671337579005,0.3611111111111111,10.236486030204428,0.131805556650377,0.0009722222470574909,0.0,19.743955987029604,36.139499044418336,10.694749879174763,10.249875131001074,0.13583333384659554,0.0008750000244213476,0.0,18.769380096263355,34.282999121480515,10.654319595959452,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.42632574189564065
HT,EHV,2024-04-01,2024,4,32,3446.0,1.27,983,19434.0,7.14,1809,2723,0.361,0.6643,158,2520,1,2520.0,0,15,10096.0,11690.130000000001,21786.13,41.26785714285714,21.142857142857142,20.125,16,31.730158730158728,14.285714285714286,17.444444444444443,7026.0,10230.65,17256.65,2.0,0.13333333333333333,240.0,1.279458146995729,0.41666666666666663,10.657347410751713,0.16611111276886528,0.0025277777264515557,0.0,16.959966237677467,32.49099903371599,10.796930849883292,10.815236287584735,0.1493055562902656,0.0007777777914371756,0.0,15.38746026357015,31.656999038325417,10.954472387830416,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.6998861205077674
HT,HTO,2024-04-01,2024,4,1,600.0,0.55,150,4548.0,4.18,320,1088,0.1379,0.2941,21,1110,1,1110.0,0,15,10096.0,11690.130000000001,21786.13,41.26785714285714,21.142857142857142,20.125,4,7.0,3.5,3.5,2267.0,2205.0,4472.0,0.0,0.0,60.0,0.0,0.0,10.657347410751713,0.16611111276886528,0.0025277777264515557,0.0,16.959966237677467,32.49099903371599,10.796930849883292,10.644347306589285,0.16611111276886528,0.0025277777264515557,0.0,16.959966237677467,32.49099903371599,10.783930605981086,2,0.0667,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.351670855621878
ALM,ASDZ,2024-04-01,2024,4,29,796.0,0.68,263,4554.0,3.88,401,1174,0.224,0.3416,13,1009,1,1009.0,0,18,6383.0,7214.75,13597.75,41.55555555555556,20.77777777777778,20.77777777777778,10,20.4,10.2,10.2,10897.0,9901.0,20798.0,1.0,0.07692307692307693,180.0,0.45511961331341866,0.1111111111111111,10.236486030204428,0.131805556650377,0.0009722222470574909,0.0,19.743955987029604,36.139499044418336,10.694749879174763,10.144319398913325,0.13750000082784228,0.0022361110688911543,0.0,18.341985719733767,35.35949915647507,10.539874937799242,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.33994628799911497
HT,UT,2024-04-01,2024,4,48,1744.0,0.69,643,14400.0,5.66,784,2545,0.2527,0.3081,111,2639,1,2639.0,0,15,10096.0,11690.130000000001,21786.13,41.26785714285714,21.142857142857142,20.125,31,46.42436974789916,24.071428571428573,22.352941176470587,21306.83,32255.0,53561.83,0.0,0.0,465.0,0.0,0.0,10.657347410751713,0.16611111276886528,0.0025277777264515557,0.0,16.959966237677467,32.49099903371599,10.796930849883292,10.385333514834445,0.1256944452929828,0.0022361109861069256,0.0,17.468227198057704,33.612499156925416,10.53137519955635,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.9070538139818954
ALM,LLS,2024-04-01,2024,4,24,1603.0,1.45,492,4980.0,4.5,487,1106,0.4448,0.4403,18,1124,1,1124.0,0,18,6383.0,7214.75,13597.75,41.55555555555556,20.77777777777778,20.77777777777778,9,58.5,30.5,28.0,2364.75,4781.0,7145.75,2.0,0.16666666666666666,162.0,1.1383799118687281,0.34090909090909094,10.236486030204428,0.131805556650377,0.0009722222470574909,0.0,19.743955987029604,36.139499044418336,10.694749879174763,10.326013755379245,0.15541666753383146,0.0063194443678690326,0.0,19.325929600662654,34.90399906039238,10.444902588261499,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.5817665954729118
ALM,ALMM,2024-04-01,2024,4,1,759.0,0.29,287,5032.0,1.92,246,2615,0.1098,0.0941,69,2433,1,2433.0,0,18,6383.0,7214.75,13597.75,41.55555555555556,20.77777777777778,20.77777777777778,4,3.0,1.5,1.5,4958.0,4107.0,9065.0,1.0,0.1,72.0,0.7213475204444817,0.25,10.236486030204428,0.131805556650377,0.0009722222470574909,0.0,19.743955987029604,36.139499044418336,10.694749879174763,10.40702757793996,0.131805556650377,0.002041666644314925,0.0,19.043600444495677,35.98499904606077,10.680708043111695,2,0.0667,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.2496209851037142
GDM,ZBM,2024-04-01,2024,4,9,3006.0,1.34,1045,8656.0,3.86,1633,2244,0.4657,0.7277,133,2303,1,2303.0,0,7,6745.0,6749.0,13494.0,22.25,9.0,13.25,3,20.0,11.0,9.0,3453.0,1150.0,4603.0,0.0,0.0,21.0,0.0,0.0,10.542472301175197,0.13861111199690235,0.0013611111376020644,0.0,17.08468738661872,33.472499042749405,10.640805588497056,10.635444349464443,0.16138888981400265,0.0016527777848144372,0.0,16.9192749808232,31.61549907326698,10.755652644236882,2,0.0667,8.0,21.0,0.263,1,0.0004456328,0.0,0.0,0.0004456328,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.33659428581265854
ZL,WH,2024-04-01,2024,4,14,329.0,0.28,104,10470.0,8.93,337,1172,0.0887,0.2875,9,1176,1,1176.0,0,17,6175.110000000001,9578.0,15753.11,96.16666666666666,52.666666666666664,43.5,3,17.5,10.5,7.0,2343.0,1176.0,3519.0,0.0,0.0,51.0,0.0,0.0,10.322777777910233,0.13458333432467448,0.003597222175449133,0.0,17.840646179434327,33.19049909777112,10.412083332075014,10.295694458070729,0.16166666753383147,0.003013888849980301,0.0,16.535412621829245,31.239499125878016,10.351319431927468,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.15278715878333327
HAD,HLM,2024-04-01,2024,4,4,1736.0,0.76,512,7315.0,3.22,644,2274,0.2252,0.2832,1,2158,1,2158.0,0,6,6674.0,5398.0,12072.0,24.0,12.0,12.0,10,10.0,5.0,5.0,8743.0,10032.0,18775.0,0.0,0.0,60.0,0.0,0.0,10.14901413751973,0.14013888964222537,0.00048611112352874545,0.0,20.412443079219923,37.769998999436694,10.406305855843756,10.030333521796598,0.1477777785414623,0.0018472221886946096,0.0,21.33494813574685,39.60549898743629,10.336166846752167,2,0.0667,8.0,21.0,0.263,1,0.8944591,0.0,0.0,0.0,0.894,0.0,0.0,0.0,0.106,2,0.8660254037844387,-0.4999999999999998,1.0,0.5707824409370943
CPS,RTA,2024-04-01,2024,4,1,1016.0,0.83,255,4115.0,3.35,333,1228,0.2077,0.2712,1,1229,1,1229.0,0,4,2458.0,2458.0,4916.0,5.0,2.5,2.5,7,14.166666666666668,7.5,6.666666666666667,6406.0,4431.0,10837.0,0.0,0.0,28.0,0.0,0.0,10.455916794555055,0.13194444574829606,0.0009722222160134051,0.0,18.779179983668858,35.17099901503987,10.826958488093481,10.468916562199592,0.13194444574829606,0.0009722222160134051,0.0,18.779179983668858,35.17099901503987,10.83995819820298,2,0.0667,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.4229016823185606
AH,AHP,2024-04-01,2024,4,1,448.0,0.44,123,7215.0,7.09,375,1017,0.1209,0.3687,109,1003,1,1003.0,0,13,7893.0,8108.0,16001.0,22.857142857142858,12.0,10.857142857142858,4,3.0,1.5,1.5,1996.0,1964.0,3960.0,0.0,0.0,52.0,0.0,0.0,10.420861384686496,0.14666666817954846,0.0015555555621782938,0.0,16.591092596948148,32.623999136024054,10.550444760256344,10.498860794223017,0.14666666817954846,0.0015555555621782938,0.0,16.591092596948148,32.623999136024054,10.628444099757406,2,0.0667,8.0,21.0,0.263,1,0.061946902,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.938,2,0.8660254037844387,-0.4999999999999998,0.0,0.4250457329829624
DRON,KPNZ,2024-04-01,2024,4,17,337.0,0.36,128,1260.0,1.35,154,936,0.1368,0.1645,0,1044,1,1044.0,0,4,2103.0,1055.0,3158.0,42.0,21.0,21.0,4,32.0,16.0,16.0,2099.0,1879.0,3978.0,0.0,0.0,16.0,0.0,0.0,10.327152773344682,0.14388888922209542,0.0029166666583882437,0.0,18.02745700635844,34.47699911064572,10.448333241211044,10.272638863656256,0.1505555552430451,0.004374999966886308,0.0,17.62040595114231,32.335499091943106,10.422222126523653,2,0.0667,8.0,21.0,0.263,0,0.021367522,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.979,2,0.8660254037844387,-0.4999999999999998,0.0,0.4520049443098987
BDG,WD,2024-04-01,2024,4,11,625.0,0.47,218,3975.0,3.01,232,1322,0.1649,0.1755,11,1307,1,1307.0,0,4,3763.0,3727.0,7490.0,19.0,9.5,9.5,12,27.0,13.5,13.5,9359.0,9351.0,18710.0,0.0,0.0,48.0,0.0,0.0,10.373583384427345,0.13819444451688065,0.0013611110755138928,0.0,18.55415317979124,33.843999126884675,10.699208378460671,10.381486413162202,0.12722222274169326,0.0014583332981500362,0.0,18.08111335668299,33.200499111413954,10.528639223178228,2,0.0667,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0007564296,0.0,0.0,0.0,0.001,0.999,2,0.8660254037844387,-0.4999999999999998,1.0,0.5333649580286765
RB,KBD,2024-04-01,2024,4,3,1031.0,0.99,298,4477.0,4.32,391,1037,0.2874,0.377,1,1184,1,1184.0,0,4,2406.0,2407.0,4813.0,19.0,9.5,9.5,4,10.0,5.0,5.0,2407.0,2407.0,4814.0,0.0,0.0,16.0,0.0,0.0,10.728541678273016,0.15222222305213412,0.0007777777707411183,0.0,17.4457777261734,34.77049903273583,10.8721527742015,10.735055766503017,0.16013889020929734,0.001069444448997577,0.0,18.786704307794572,33.75099907053841,10.865611404511665,2,0.0667,8.0,21.0,0.263,1,0.6721311,0.0,0.0,0.00096432015,0.672,0.0,0.0,0.001,0.327,2,0.8660254037844387,-0.4999999999999998,0.0,0.4301146793767593
CPS,NWK,2024-04-01,2024,4,4,697.0,0.6,216,2736.0,2.36,268,1159,0.1864,0.2312,5,1229,1,1229.0,0,4,2458.0,2458.0,4916.0,5.0,2.5,2.5,4,13.0,6.5,6.5,2457.0,2458.0,4915.0,0.0,0.0,16.0,0.0,0.0,10.455916794555055,0.13194444574829606,0.0009722222160134051,0.0,18.779179983668858,35.17099901503987,10.826958488093481,10.475416677527958,0.13194444574829606,0.0009722222160134051,0.0,18.779179983668858,35.17099901503987,10.846458339691162,2,0.0667,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.48969691987182024
DRON,LLS,2024-04-01,2024,4,25,166.0,1.06,55,335.0,2.13,59,157,0.3503,0.3758,0,11,1,11.0,0,4,2103.0,1055.0,3158.0,42.0,21.0,21.0,9,58.5,30.5,28.0,2364.75,4781.0,7145.75,0.0,0.0,36.0,0.0,0.0,10.327152773344682,0.14388888922209542,0.0029166666583882437,0.0,18.02745700635844,34.47699911064572,10.448333241211044,10.326013755379245,0.15541666753383146,0.0063194443678690326,0.0,19.325929600662654,34.90399906039238,10.444902588261499,2,0.0667,8.0,21.0,0.263,1,0.522293,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.478,2,0.8660254037844387,-0.4999999999999998,1.0,0.6213702766577291
HWZB,ASS,2024-04-01,2024,4,7,905.0,0.39,338,3583.0,1.53,405,2346,0.1441,0.1726,1,2255,1,2255.0,0,4,4488.0,4488.0,8976.0,14.0,7.0,7.0,16,27.25,13.625,13.625,21891.0,16655.0,38546.0,0.0,0.0,64.0,0.0,0.0,10.082333446956342,0.1477777785414623,0.0018472221886946096,0.0,21.33494813574685,39.60549898743629,10.388166787889269,10.018430651186241,0.1456944457669225,0.0032083332538604737,0.0,18.18952933119403,33.77849901715914,10.441277885768148,2,0.0667,8.0,21.0,0.263,0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.36907082904846933
DT,RSW,2024-04-01,2024,4,5,2038.0,1.04,737,10727.0,5.45,932,1969,0.3743,0.4733,5,1730,1,1730.0,0,10,10519.0,10397.0,20916.0,15.2,7.6,7.6,4,7.0,3.5,3.5,3714.0,3714.0,7428.0,0.0,0.0,40.0,0.0,0.0,10.365860964958038,0.14916666835132572,0.002041666665010982,0.0,18.779881116416718,35.079998977979024,10.667944315407011,10.34611111268815,0.13791666806985933,0.0028194443012277285,0.0,20.659793063667085,38.75899901522531,10.748055551449458,2,0.0667,8.0,21.0,0.263,1,0.000507872,0.0,0.0,0.000507872,0.001,0.0,0.0,0.001,0.998,2,0.8660254037844387,-0.4999999999999998,1.0,0.528233189735213
ZL,ASN,2024-04-01,2024,4,78,1096.0,1.12,293,4601.0,4.7,361,978,0.2996,0.3691,25,1047,1,1047.0,0,17,6175.110000000001,9578.0,15753.11,96.16666666666666,52.666666666666664,43.5,9,80.3,38.8,41.5,4359.0,3465.76,7824.76,2.0,0.14285714285714285,153.0,1.631586747071319,0.5833333333333333,10.322777777910233,0.13458333432467448,0.003597222175449133,0.0,17.840646179434327,33.19049909777112,10.412083332075014,9.925208335861356,0.13625000035390258,0.00038888889054457346,0.0,16.64386511627171,31.914999180369907,10.054097218645943,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.47002663128530764
GDM,CL,2024-04-01,2024,4,8,1726.0,0.79,518,5503.0,2.51,635,2192,0.2363,0.2897,284,2270,1,2270.0,0,7,6745.0,6749.0,13494.0,22.25,9.0,13.25,4,17.0,8.5,8.5,6745.0,6745.0,13490.0,0.0,0.0,28.0,0.0,0.0,10.542472301175197,0.13861111199690235,0.0013611111376020644,0.0,17.08468738661872,33.472499042749405,10.640805588497056,10.535972190234396,0.13861111199690235,0.0013611111376020644,0.0,17.08468738661872,33.472499042749405,10.634305450320245,2,0.0667,8.0,21.0,0.263,1,0.0,0.0,0.0,0.00045620438,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.40746248655515754
ZL,WZ,2024-04-01,2024,4,9,438.0,0.45,157,1710.0,1.77,51,964,0.1629,0.0529,30,860,1,860.0,0,17,6175.110000000001,9578.0,15753.11,96.16666666666666,52.666666666666664,43.5,3,18.0,9.0,9.0,1712.0,860.0,2572.0,0.0,0.0,51.0,0.0,0.0,10.322777777910233,0.13458333432467448,0.003597222175449133,0.0,17.840646179434327,33.19049909777112,10.412083332075014,10.264277626905177,0.13458333432467448,0.003597222175449133,0.0,17.840646179434327,33.19049909777112,10.353583160705037,2,0.0667,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,0.0,0.18750705133448617
AH,NM,2024-04-01,2024,4,19,486.0,0.4,176,11504.0,9.35,520,1230,0.1431,0.4228,141,1143,1,1143.0,0,13,7893.0,8108.0,16001.0,22.857142857142858,12.0,10.857142857142858,9,22.75,11.75,11.0,4684.0,7481.0,12165.0,1.0,0.09090909090909091,117.0,0.7213475204444817,0.25,10.420861384686496,0.14666666817954846,0.0015555555621782938,0.0,16.591092596948148,32.623999136024054,10.550444760256344,10.672735990169976,0.1444444448687136,0.0026249999180436136,0.0,15.87786608884732,32.33199909594324,10.787180428372489,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.6292060630410325
AMPO,WP,2024-04-01,2024,4,13,605.0,0.38,230,4537.0,2.89,336,1572,0.1463,0.2137,0,1589,1,1589.0,0,8,5472.0,5463.0,10935.0,20.0,10.0,10.0,13,20.88095238095238,10.714285714285714,10.166666666666666,6678.87,6703.93,13382.8,2.0,0.2222222222222222,104.0,1.1764671337579005,0.3611111111111111,10.420027731772926,0.131805556650377,0.002041666644314925,0.0,19.043600444495677,35.98499904606077,10.693708265821138,10.249875131001074,0.13583333384659554,0.0008750000244213476,0.0,18.769380096263355,34.282999121480515,10.654319595959452,2,0.0667,8.0,21.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.6052269014815467
ZL,MP,2024-04-01,2024,4,28,2022.0,0.71,612,8465.0,2.99,568,2833,0.216,0.2005,95,3106,1,3106.0,0,17,6175.110000000001,9578.0,15753.11,96.16666666666666,52.666666666666664,43.5,8,56.0,28.0,28.0,6235.76,5138.0,11373.76,2.0,0.15384615384615385,136.0,1.531574161186449,0.5333333333333333,10.322777777910233,0.13458333432467448,0.003597222175449133,0.0,17.840646179434327,33.19049909777112,10.412083332075014,10.18451388536228,0.15916666821059253,0.004569444370766481,0.0,17.302782157229053,33.301499144236246,10.381041668189896,2,0.0667,8.0,21.0,0.263,0,0.40345922,0.0,0.0,0.0,0.403,0.0,0.0,0.0,0.597,2,0.8660254037844387,-0.4999999999999998,0.0,0.33221769405990986
AH,ED,2024-04-01,2024,4,17,1552.0,0.7,602,12187.0,5.52,1146,2209,0.2725,0.5188,183,2197,1,2197.0,0,13,7893.0,8108.0,16001.0,22.857142857142858,12.0,10.857142857142858,9,44.1,23.5,20.6,4450.0,4973.0,9423.0,0.0,0.0,117.0,0.0,0.0,10.420861384686496,0.14666666817954846,0.0015555555621782938,0.0,16.591092596948148,32.623999136024054,10.550444760256344,10.340347203198407,0.16930555673316122,0.003791666641417477,0.0,16.72385141485267,32.6544991672039,10.447569365633859,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.596354945106433
ZL,KPNZ,2024-04-01,2024,4,15,523.0,0.56,129,1286.0,1.37,108,937,0.1377,0.1153,48,1055,1,1055.0,0,17,6175.110000000001,9578.0,15753.11,96.16666666666666,52.666666666666664,43.5,4,32.0,16.0,16.0,2099.0,1879.0,3978.0,0.0,0.0,68.0,0.0,0.0,10.322777777910233,0.13458333432467448,0.003597222175449133,0.0,17.840646179434327,33.19049909777112,10.412083332075014,10.272638863656256,0.1505555552430451,0.004374999966886308,0.0,17.62040595114231,32.335499091943106,10.422222126523653,2,0.0667,8.0,21.0,0.263,0,0.008537887,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.991,2,0.8660254037844387,-0.4999999999999998,0.0,0.2423332295186342
BRD,ZWD,2024-04-01,2024,4,7,1374.0,0.71,388,9671.0,4.99,568,1938,0.2002,0.2931,17,2156,1,2156.0,0,4,4075.0,4074.0,8149.0,11.0,5.5,5.5,4,9.0,4.5,4.5,4144.0,2185.0,6329.0,0.0,0.0,16.0,0.0,0.0,10.4911392044276,0.15388888952632745,0.0015555555414822366,0.0,18.14129836724864,33.80049910876486,10.725653119219674,10.530138902035024,0.15388888952632745,0.0015555555414822366,0.0,18.14129836724864,33.80049910876486,10.76465278201633,2,0.0667,8.0,21.0,0.263,1,0.0005159959,0.0,0.0,0.0010319918,0.001,0.0,0.0,0.001,0.998,2,0.8660254037844387,-0.4999999999999998,0.0,0.418353959141498
NKK,HD,2024-04-01,2024,4,16,24.0,0.73,8,228.0,6.91,13,33,0.2424,0.3939,0,29,1,29.0,0,6,2271.0,2197.0,4468.0,17.0,7.666666666666667,9.333333333333334,6,29.0,10.666666666666666,18.333333333333332,2120.0,1936.0,4056.0,0.0,0.0,36.0,0.0,0.0,10.360930417250428,0.15555555663175052,0.005541666710956229,0.0,17.343034112122325,32.45399911337429,10.438152655627992,10.420833165198564,0.16430555653447906,0.007291666573534409,0.0,17.4413216928641,33.4139990720484,10.578819208674961,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.5731444611612148
AMF,BRN,2024-04-01,2024,4,9,1061.0,0.93,433,1774.0,1.55,215,1145,0.3782,0.1878,70,1146,1,1146.0,0,16,10835.35,10487.0,21322.35,49.125,26.875,22.25,5,14.666666666666668,8.0,6.666666666666667,2272.0,2845.0,5117.0,1.0,0.09090909090909091,80.0,0.48089834696298783,0.125,10.379055474822719,0.14250000073677963,0.0015555555311342081,0.0,17.415804783503216,34.107499117983714,10.54836106300354,10.246124936950704,0.13500000070780516,0.0032083333469927313,0.0,17.04325930111938,33.17749902009964,10.32987486521403,2,0.0667,8.0,21.0,0.263,0,0.0052401745,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.995,2,0.8660254037844387,-0.4999999999999998,1.0,0.5095621006843764
AMF,NKK,2024-04-01,2024,4,11,18.0,0.55,6,214.0,6.48,10,33,0.1818,0.303,2,31,1,31.0,0,16,10835.35,10487.0,21322.35,49.125,26.875,22.25,6,17.0,7.666666666666667,9.333333333333334,2271.0,2197.0,4468.0,0.0,0.0,96.0,0.0,0.0,10.379055474822719,0.14250000073677963,0.0015555555311342081,0.0,17.415804783503216,34.107499117983714,10.54836106300354,10.360930417250428,0.15555555663175052,0.005541666710956229,0.0,17.343034112122325,32.45399911337429,10.438152655627992,2,0.0667,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.8660254037844387,-0.4999999999999998,1.0,0.5340431560724034
KPNZ,DRON,2024-04-01,2024,4,17,882.0,0.81,341,1792.0,1.64,328,1092,0.3123,0.3004,0,1057,1,1057.0,0,4,2099.0,1879.0,3978.0,32.0,16.0,16.0,4,42.0,21.0,21.0,2103.0,1055.0,3158.0,0.0,0.0,16.0,0.0,0.0,10.272638863656256,0.1505555552430451,0.004374999966886308,0.0,17.62040595114231,32.335499091943106,10.422222126523653,10.327152773344682,0.14388888922209542,0.0029166666583882437,0.0,18.02745700635844,34.47699911064572,10.448333241211044,2,0.0667,8.0,21.0,0.263,1,0.07509158,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.925,2,0.8660254037844387,-0.4999999999999998,0.0,0.4690590017067029
EST,AHZ,2024-04-01,2024,4,3,1482.0,0.87,512,12098.0,7.1,792,1705,0.3003,0.4645,0,1692,1,1692.0,0,7,3471.0,3396.0,6867.0,14.25,7.25,7.0,4,11.0,5.5,5.5,3377.0,2689.0,6066.0,1.0,0.2,28.0,0.5138983423697507,0.14285714285714285,10.668902606268723,0.14125000096650586,0.002527777757495642,0.0,16.19185502462917,32.81749908261829,10.776610915859541,10.519430619312658,0.15777777937344378,0.0030138887878921297,0.0,16.47103204495377,32.889499100049335,10.693389027317364,2,0.0667,8.0,21.0,0.263,1,0.03753666,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.962,2,0.8660254037844387,-0.4999999999999998,1.0,0.5238302325355438
